"Plot Title: SN_739_010619_CalEnd"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>100)","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)","Coupler Detached (LGR S/N: 20494739)","Coupler Attached (LGR S/N: 20494739)","Host Connected (LGR S/N: 20494739)","Stopped (LGR S/N: 20494739)","End Of File (LGR S/N: 20494739)"
2091,01/09/19 05:02:57 PM,771.3,823.8,25.57,1101.1,0.5451,,,,,
2092,01/09/19 05:03:12 PM,767.9,819.8,25.57,1095.7,0.5423,,,,,
2093,01/09/19 05:03:27 PM,765.0,817.4,25.57,1092.5,0.5407,,,,,
2094,01/09/19 05:03:42 PM,762.1,814.4,25.58,1088.3,0.5385,,,,,
2095,01/09/19 05:03:57 PM,759.2,811.4,25.58,1084.3,0.5365,,,,,
2096,01/09/19 05:04:12 PM,756.7,808.4,25.57,1080.5,0.5345,,,,,
2097,01/09/19 05:04:27 PM,754.3,805.5,25.59,1076.2,0.5323,,,,,
2098,01/09/19 05:04:42 PM,749.5,800.5,25.58,1069.8,0.5290,,,,,
2099,01/09/19 05:04:57 PM,746.5,797.6,25.59,1065.7,0.5269,,,,,
2100,01/09/19 05:05:12 PM,744.1,794.6,25.59,1061.7,0.5248,,,,,
2101,01/09/19 05:05:27 PM,741.7,792.1,25.59,1058.3,0.5231,,,,,
2102,01/09/19 05:05:42 PM,738.8,789.7,25.59,1055.1,0.5215,,,,,
2103,01/09/19 05:05:57 PM,737.3,786.7,25.59,1051.1,0.5194,,,,,
2104,01/09/19 05:06:12 PM,734.4,784.7,25.61,1048.0,0.5178,,,,,
2105,01/09/19 05:06:27 PM,732.5,781.8,25.62,1044.0,0.5157,,,,,
2106,01/09/19 05:06:42 PM,730.0,779.3,25.62,1040.6,0.5140,,,,,
2107,01/09/19 05:06:57 PM,727.6,776.4,25.61,1037.0,0.5122,,,,,
2108,01/09/19 05:07:12 PM,725.7,774.9,25.62,1034.8,0.5110,,,,,
2109,01/09/19 05:07:27 PM,724.7,773.4,25.62,1032.8,0.5100,,,,,
2110,01/09/19 05:07:42 PM,722.8,771.9,25.61,1031.0,0.5091,,,,,
2111,01/09/19 05:07:57 PM,720.4,768.5,25.61,1026.4,0.5068,,,,,
2112,01/09/19 05:08:12 PM,718.9,766.5,25.61,1023.8,0.5054,,,,,
2113,01/09/19 05:08:27 PM,716.0,763.6,25.61,1019.9,0.5034,,,,,
2114,01/09/19 05:08:42 PM,714.1,761.1,25.63,1016.2,0.5015,,,,,
2115,01/09/19 05:08:57 PM,711.2,758.2,25.63,1012.3,0.4995,,,,,
2116,01/09/19 05:09:12 PM,709.2,755.7,25.63,1009.0,0.4978,,,,,
2117,01/09/19 05:09:27 PM,707.3,754.3,25.62,1007.3,0.4970,,,,,
2118,01/09/19 05:09:42 PM,705.8,752.8,25.63,1005.1,0.4958,,,,,
2119,01/09/19 05:09:57 PM,704.4,750.4,25.63,1001.9,0.4942,,,,,
2120,01/09/19 05:10:12 PM,702.0,748.4,25.63,999.2,0.4928,,,,,
2121,01/09/19 05:10:27 PM,700.5,746.4,25.63,996.6,0.4915,,,,,
2122,01/09/19 05:10:42 PM,698.6,744.5,25.63,994.0,0.4902,,,,,
2123,01/09/19 05:10:57 PM,697.1,743.0,25.63,992.0,0.4892,,,,,
2124,01/09/19 05:11:12 PM,695.7,741.5,25.63,990.0,0.4881,,,,,
2125,01/09/19 05:11:27 PM,694.2,739.1,25.63,986.8,0.4865,,,,,
2126,01/09/19 05:11:42 PM,689.4,734.2,25.64,980.1,0.4831,,,,,
2127,01/09/19 05:11:57 PM,687.9,732.3,25.64,977.6,0.4818,,,,,
2128,01/09/19 05:12:12 PM,686.0,730.3,25.64,974.9,0.4804,,,,,
2129,01/09/19 05:12:27 PM,685.0,728.8,25.64,972.9,0.4794,,,,,
2130,01/09/19 05:12:42 PM,683.1,726.9,25.65,970.2,0.4780,,,,,
2131,01/09/19 05:12:57 PM,681.7,724.9,25.66,967.3,0.4765,,,,,
2132,01/09/19 05:13:12 PM,679.7,723.5,25.65,965.7,0.4757,,,,,
2133,01/09/19 05:13:27 PM,678.8,722.0,25.65,963.7,0.4747,,,,,
2134,01/09/19 05:13:42 PM,677.3,721.0,25.65,962.3,0.4740,,,,,
2135,01/09/19 05:13:57 PM,675.9,719.6,25.66,960.3,0.4729,,,,,
2136,01/09/19 05:14:12 PM,674.9,717.6,25.66,957.6,0.4716,,,,,
2137,01/09/19 05:14:27 PM,673.5,716.2,25.67,955.6,0.4705,,,,,
2138,01/09/19 05:14:42 PM,672.0,714.7,25.67,953.6,0.4695,,,,,
2139,01/09/19 05:14:57 PM,671.0,713.3,25.67,951.7,0.4685,,,,,
2140,01/09/19 05:15:12 PM,669.6,711.8,25.66,949.9,0.4676,,,,,
2141,01/09/19 05:15:27 PM,668.6,711.3,25.66,949.2,0.4673,,,,,
2142,01/09/19 05:15:42 PM,666.7,708.9,25.66,946.0,0.4657,,,,,
2143,01/09/19 05:15:57 PM,665.7,707.4,25.66,944.0,0.4646,,,,,
2144,01/09/19 05:16:12 PM,665.3,706.4,25.65,942.9,0.4641,,,,,
2145,01/09/19 05:16:27 PM,663.8,705.5,25.65,941.7,0.4634,,,,,
2146,01/09/19 05:16:42 PM,663.3,704.5,25.65,940.4,0.4628,,,,,
2147,01/09/19 05:16:57 PM,662.4,704.5,25.65,940.4,0.4628,,,,,
2148,01/09/19 05:17:12 PM,661.4,703.0,25.64,938.6,0.4618,,,,,
2149,01/09/19 05:17:27 PM,660.4,701.1,25.62,936.4,0.4607,,,,,
2150,01/09/19 05:17:42 PM,661.9,703.0,25.61,939.1,0.4621,,,,,
2151,01/09/19 05:17:57 PM,661.4,702.1,25.62,937.7,0.4614,,,,,
2152,01/09/19 05:18:12 PM,913.8,1024.7,25.75,1365.1,0.6818,,,,,
2153,01/09/19 05:18:27 PM,33183.7,40219.0,29.08,50283.4,32.9457,,,,,
2154,01/09/19 05:18:42 PM,33183.7,40191.9,29.11,50221.4,32.9002,,,,,
2155,01/09/19 05:18:57 PM,33183.7,40106.1,29.16,50067.4,32.7870,,,,,
2156,01/09/19 05:19:12 PM,33183.7,40101.5,29.18,50043.1,32.7692,,,,,
2157,01/09/19 05:19:27 PM,33183.7,40002.6,29.17,49929.0,32.6854,,,,,
2158,01/09/19 05:19:42 PM,33183.7,40034.0,29.24,49903.1,32.6664,,,,,
2159,01/09/19 05:19:57 PM,33183.7,40034.0,29.24,49903.4,32.6666,,,,,
2160,01/09/19 05:20:12 PM,33183.7,39962.2,29.26,49795.3,32.5872,,,,,
2161,01/09/19 05:20:27 PM,33183.7,39935.4,29.24,49780.7,32.5765,,,,,
2162,01/09/19 05:20:42 PM,33183.7,39984.7,29.30,49786.6,32.5809,,,,,
2163,01/09/19 05:20:57 PM,33183.7,39984.7,29.33,49758.9,32.5606,,,,,
2164,01/09/19 05:21:12 PM,33183.7,39904.1,29.33,49658.7,32.4870,,,,,
2165,01/09/19 05:21:27 PM,33183.7,39872.8,29.33,49619.9,32.4586,,,,,
2166,01/09/19 05:21:42 PM,33183.7,39962.2,29.35,49713.0,32.5269,,,,,
2167,01/09/19 05:21:57 PM,33183.7,39926.4,29.35,49668.6,32.4943,,,,,
2168,01/09/19 05:22:12 PM,33183.7,39895.1,29.35,49629.8,32.4659,,,,,
2169,01/09/19 05:22:27 PM,33183.7,39886.2,29.36,49609.7,32.4511,,,,,
2170,01/09/19 05:22:42 PM,33183.7,39854.9,29.35,49580.2,32.4295,,,,,
2171,01/09/19 05:22:57 PM,33183.7,39881.7,29.37,49595.3,32.4405,,,,,
2172,01/09/19 05:23:12 PM,33183.7,39908.5,29.37,49628.9,32.4652,,,,,
2173,01/09/19 05:23:27 PM,33183.7,39868.3,29.39,49560.6,32.4151,,,,,
2174,01/09/19 05:23:42 PM,33183.7,39917.5,29.39,49622.1,32.4602,,,,,
2175,01/09/19 05:23:57 PM,33183.7,39877.3,29.40,49563.0,32.4168,,,,,
2176,01/09/19 05:24:12 PM,33183.7,39886.2,29.39,49583.5,32.4319,,,,,
2177,01/09/19 05:24:27 PM,33183.7,39886.2,29.39,49583.8,32.4321,,,,,
2178,01/09/19 05:24:42 PM,33183.7,39783.7,29.39,49456.4,32.3387,,,,,
2179,01/09/19 05:24:57 PM,33183.7,39837.1,29.39,49523.1,32.3876,,,,,
2180,01/09/19 05:25:12 PM,33183.7,39783.7,29.39,49456.8,32.3390,,,,,
2181,01/09/19 05:25:27 PM,33183.7,39850.5,29.39,49540.2,32.4002,,,,,
2182,01/09/19 05:25:42 PM,33183.7,39819.3,29.39,49501.6,32.3718,,,,,
2183,01/09/19 05:25:57 PM,33183.7,39805.9,29.39,49485.2,32.3598,,,,,
2184,01/09/19 05:26:12 PM,33183.7,39801.5,29.39,49479.9,32.3559,,,,,
2185,01/09/19 05:26:27 PM,33183.7,39774.8,29.39,49446.9,32.3317,,,,,
2186,01/09/19 05:26:42 PM,33183.7,39797.0,29.39,49474.8,32.3522,,,,,
2187,01/09/19 05:26:57 PM,33183.7,39850.5,29.39,49541.6,32.4012,,,,,
2188,01/09/19 05:27:12 PM,33183.7,39841.6,29.40,49521.5,32.3864,,,,,
2189,01/09/19 05:27:27 PM,33183.7,39805.9,29.40,49477.3,32.3540,,,,,
2190,01/09/19 05:27:42 PM,33183.7,39801.5,29.40,49472.1,32.3502,,,,,
2191,01/09/19 05:27:57 PM,33183.7,39783.7,29.40,49450.1,32.3341,,,,,
2192,01/09/19 05:28:12 PM,33183.7,39805.9,29.39,49487.2,32.3613,,,,,
2193,01/09/19 05:28:27 PM,33183.7,39757.0,29.39,49426.6,32.3168,,,,,
2194,01/09/19 05:28:42 PM,33183.7,39788.1,29.39,49465.5,32.3454,,,,,
2195,01/09/19 05:28:57 PM,33183.7,39823.7,29.39,49510.1,32.3781,,,,,
2196,01/09/19 05:29:12 PM,33183.7,39783.7,29.37,49479.0,32.3552,,,,,
2197,01/09/19 05:29:27 PM,33183.7,39792.6,29.39,49471.8,32.3500,,,,,
2198,01/09/19 05:29:42 PM,33183.7,39752.6,29.39,49422.2,32.3136,,,,,
2199,01/09/19 05:29:57 PM,33183.7,39792.6,29.37,49490.8,32.3639,,,,,
2200,01/09/19 05:30:12 PM,33183.7,39805.9,29.39,49489.1,32.3626,,,,,
2201,01/09/19 05:30:27 PM,33183.7,39765.9,29.37,49457.9,32.3398,,,,,
2202,01/09/19 05:30:42 PM,33183.7,39788.1,29.36,49495.1,32.3670,,,,,
2203,01/09/19 05:30:57 PM,33183.7,39783.7,29.36,49489.8,32.3632,,,,,
2204,01/09/19 05:31:12 PM,33183.7,39757.0,29.36,49456.8,32.3390,,,,,
2205,01/09/19 05:31:27 PM,33183.7,39797.0,29.37,49497.6,32.3689,,,,,
2206,01/09/19 05:31:42 PM,33183.7,39783.7,29.36,49490.5,32.3637,,,,,
2207,01/09/19 05:31:57 PM,33183.7,39752.6,29.35,49461.2,32.3422,,,,,
2208,01/09/19 05:32:12 PM,33183.7,39765.9,29.35,49478.0,32.3546,,,,,
2209,01/09/19 05:32:27 PM,33183.7,39681.6,29.36,49364.0,32.2710,,,,,
2210,01/09/19 05:32:42 PM,33183.7,39828.2,29.36,49546.9,32.4050,,,,,
2211,01/09/19 05:32:57 PM,33183.7,39770.3,29.37,49465.7,32.3455,,,,,
2212,01/09/19 05:33:12 PM,33183.7,39779.2,29.40,49449.3,32.3335,,,,,
2213,01/09/19 05:33:27 PM,33183.7,39761.5,29.40,49427.5,32.3175,,,,,
2214,01/09/19 05:33:42 PM,33183.7,39770.3,29.41,49429.5,32.3190,,,,,
2215,01/09/19 05:33:57 PM,33183.7,39823.7,29.41,49496.2,32.3679,,,,,
2216,01/09/19 05:34:12 PM,33183.7,39779.2,29.42,49431.8,32.3207,,,,,
2217,01/09/19 05:34:27 PM,33183.7,39823.7,29.42,49487.4,32.3614,,,,,
2218,01/09/19 05:34:42 PM,33183.7,39779.2,29.41,49441.5,32.3278,,,,,
2219,01/09/19 05:34:57 PM,33183.7,39752.6,29.39,49427.1,32.3172,,,,,
2220,01/09/19 05:35:12 PM,33183.7,39774.8,29.37,49473.4,32.3512,,,,,
2221,01/09/19 05:35:27 PM,33183.7,39761.5,29.37,49457.1,32.3392,,,,,
2222,01/09/19 05:35:42 PM,33183.7,39770.3,29.39,49449.8,32.3339,,,,,
2223,01/09/19 05:35:57 PM,33183.7,39792.6,29.39,49477.8,32.3544,,,,,
2224,01/09/19 05:36:12 PM,33183.7,39757.0,29.40,49424.5,32.3153,,,,,
2225,01/09/19 05:36:27 PM,33183.7,39805.9,29.40,49485.6,32.3601,,,,,
2226,01/09/19 05:36:42 PM,33183.7,39739.2,29.40,49402.8,32.2994,,,,,
2227,01/09/19 05:36:57 PM,33183.7,39788.1,29.41,49454.6,32.3374,,,,,
2228,01/09/19 05:37:12 PM,33183.7,39757.0,29.41,49416.2,32.3092,,,,,
2229,01/09/19 05:37:27 PM,33183.7,39846.0,29.41,49527.2,32.3906,,,,,
2230,01/09/19 05:37:42 PM,33183.7,39761.5,29.41,49422.2,32.3136,,,,,
2231,01/09/19 05:37:57 PM,33183.7,39743.7,29.41,49400.3,32.2976,,,,,
2232,01/09/19 05:38:12 PM,33183.7,39832.6,29.41,49511.2,32.3789,,,,,
2233,01/09/19 05:38:27 PM,33183.7,39774.8,29.41,49439.5,32.3263,,,,,
2234,01/09/19 05:38:42 PM,33183.7,39797.0,29.41,49467.3,32.3467,,,,,
2235,01/09/19 05:38:57 PM,33183.7,39797.0,29.40,49476.8,32.3537,,,,,
2236,01/09/19 05:39:12 PM,33183.7,39779.2,29.37,49482.6,32.3579,,,,,
2237,01/09/19 05:39:27 PM,33183.7,39748.1,29.40,49416.4,32.3094,,,,,
2238,01/09/19 05:39:42 PM,33183.7,39734.8,29.40,49400.0,32.2974,,,,,
2239,01/09/19 05:39:57 PM,33183.7,39774.8,29.41,49440.8,32.3273,,,,,
2240,01/09/19 05:40:12 PM,33183.7,39779.2,29.41,49446.6,32.3315,,,,,
2241,01/09/19 05:40:27 PM,33183.7,39774.8,29.40,49450.5,32.3344,,,,,
2242,01/09/19 05:40:42 PM,33183.7,39757.0,29.40,49428.6,32.3183,,,,,
2243,01/09/19 05:40:57 PM,33183.7,39792.6,29.39,49482.4,32.3578,,,,,
2244,01/09/19 05:41:12 PM,33183.7,39765.9,29.40,49440.1,32.3268,,,,,
2245,01/09/19 05:41:27 PM,33183.7,39761.5,29.40,49434.9,32.3229,,,,,
2246,01/09/19 05:41:42 PM,33183.7,39748.1,29.40,49418.4,32.3109,,,,,
2247,01/09/19 05:41:57 PM,33183.7,39757.0,29.40,49429.7,32.3192,,,,,
2248,01/09/19 05:42:12 PM,33183.7,39792.6,29.41,49465.1,32.3451,,,,,
2249,01/09/19 05:42:27 PM,33183.7,39748.1,29.40,49419.1,32.3114,,,,,
2250,01/09/19 05:42:42 PM,33183.7,39774.8,29.40,49452.6,32.3359,,,,,
2251,01/09/19 05:42:57 PM,33183.7,39748.1,29.39,49428.8,32.3185,,,,,
2252,01/09/19 05:43:12 PM,33183.7,39748.1,29.39,49429.0,32.3186,,,,,
2253,01/09/19 05:43:27 PM,33183.7,39699.3,29.39,49368.5,32.2743,,,,,
2254,01/09/19 05:43:42 PM,33183.7,39748.1,29.40,49420.3,32.3122,,,,,
2255,01/09/19 05:43:57 PM,33183.7,39721.5,29.40,49387.4,32.2881,,,,,
2256,01/09/19 05:44:12 PM,33183.7,39757.0,29.39,49441.0,32.3274,,,,,
2257,01/09/19 05:44:27 PM,33183.7,39783.7,29.37,49493.0,32.3655,,,,,
2258,01/09/19 05:44:42 PM,33183.7,39752.6,29.39,49436.0,32.3238,,,,,
2259,01/09/19 05:44:57 PM,33183.7,39757.0,29.39,49441.7,32.3279,,,,,
2260,01/09/19 05:45:12 PM,33183.7,39748.1,29.36,49458.6,32.3403,,,,,
2261,01/09/19 05:45:27 PM,33183.7,39739.2,29.39,49420.0,32.3120,,,,,
2262,01/09/19 05:45:42 PM,33183.7,39734.8,29.39,49414.8,32.3082,,,,,
2263,01/09/19 05:45:57 PM,33183.7,39748.1,29.40,49422.3,32.3137,,,,,
2264,01/09/19 05:46:12 PM,33183.7,39743.7,29.39,49426.3,32.3166,,,,,
2265,01/09/19 05:46:27 PM,33183.7,39783.7,29.39,49476.4,32.3533,,,,,
2266,01/09/19 05:46:42 PM,33183.7,39757.0,29.37,49461.8,32.3427,,,,,
2267,01/09/19 05:46:57 PM,33183.7,39792.6,29.37,49506.4,32.3754,,,,,
2268,01/09/19 05:47:12 PM,33183.7,39686.0,29.37,49373.8,32.2781,,,,,
2269,01/09/19 05:47:27 PM,33183.7,39734.8,29.37,49434.8,32.3229,,,,,
2270,01/09/19 05:47:42 PM,33183.7,39703.8,29.37,49396.4,32.2947,,,,,
2271,01/09/19 05:47:57 PM,33183.7,39748.1,29.36,49461.1,32.3421,,,,,
2272,01/09/19 05:48:12 PM,33183.7,39721.5,29.37,49418.9,32.3112,,,,,
2273,01/09/19 05:48:27 PM,33183.7,39717.1,29.37,49413.7,32.3074,,,,,
2274,01/09/19 05:48:42 PM,33183.7,39765.9,29.36,49484.0,32.3589,,,,,
2275,01/09/19 05:48:57 PM,33183.7,39721.5,29.37,49419.6,32.3118,,,,,
2276,01/09/19 05:49:12 PM,33183.7,39748.1,29.36,49462.3,32.3430,,,,,
2277,01/09/19 05:49:27 PM,33183.7,39739.2,29.37,49442.2,32.3283,,,,,
2278,01/09/19 05:49:42 PM,33183.7,39743.7,29.36,49457.2,32.3393,,,,,
2279,01/09/19 05:49:57 PM,33183.7,39708.2,29.36,49413.2,32.3070,,,,,
2280,01/09/19 05:50:12 PM,33183.7,39757.0,29.36,49474.3,32.3518,,,,,
2281,01/09/19 05:50:27 PM,33183.7,39748.1,29.36,49463.4,32.3438,,,,,
2282,01/09/19 05:50:42 PM,33183.7,39663.9,29.36,49358.7,32.2671,,,,,
2283,01/09/19 05:50:57 PM,33183.7,39655.1,29.37,49338.7,32.2525,,,,,
2284,01/09/19 05:51:12 PM,33183.7,39739.2,29.36,49453.0,32.3362,,,,,
2285,01/09/19 05:51:27 PM,33183.7,39739.2,29.36,49453.2,32.3364,,,,,
2286,01/09/19 05:51:42 PM,33183.7,39721.5,29.35,49440.6,32.3271,,,,,
2287,01/09/19 05:51:57 PM,33183.7,39757.0,29.36,49475.9,32.3530,,,,,
2288,01/09/19 05:52:12 PM,33183.7,39734.8,29.36,49448.4,32.3329,,,,,
2289,01/09/19 05:52:27 PM,33183.7,39717.1,29.36,49426.6,32.3169,,,,,
2290,01/09/19 05:52:42 PM,33183.7,39686.0,29.35,49397.3,32.2954,,,,,
2291,01/09/19 05:52:57 PM,33183.7,39761.5,29.35,49491.7,32.3645,,,,,
2292,01/09/19 05:53:12 PM,33183.7,39699.3,29.35,49414.3,32.3079,,,,,
2293,01/09/19 05:53:27 PM,33183.7,39748.1,29.35,49475.4,32.3526,,,,,
2294,01/09/19 05:53:42 PM,33183.7,39734.8,29.36,49449.8,32.3339,,,,,
2295,01/09/19 05:53:57 PM,33183.7,39686.0,29.35,49398.4,32.2962,,,,,
2296,01/09/19 05:54:12 PM,33183.7,39734.8,29.35,49459.5,32.3410,,,,,
2297,01/09/19 05:54:27 PM,33183.7,39734.8,29.35,49459.7,32.3411,,,,,
2298,01/09/19 05:54:42 PM,33183.7,39717.1,29.34,49447.1,32.3319,,,,,
2299,01/09/19 05:54:57 PM,33183.7,39686.0,29.35,49399.4,32.2969,,,,,
2300,01/09/19 05:55:12 PM,33183.7,39761.5,29.35,49493.7,32.3661,,,,,
2301,01/09/19 05:55:27 PM,33183.7,39717.1,29.35,49438.6,32.3256,,,,,
2302,01/09/19 05:55:42 PM,33183.7,39708.2,29.34,49437.0,32.3244,,,,,
2303,01/09/19 05:55:57 PM,33183.7,39703.8,29.34,49431.7,32.3206,,,,,
2304,01/09/19 05:56:12 PM,33183.7,39686.0,29.34,49409.7,32.3045,,,,,
2305,01/09/19 05:56:27 PM,33183.7,39708.2,29.33,49446.9,32.3317,,,,,
2306,01/09/19 05:56:42 PM,33183.7,39734.8,29.33,49480.3,32.3562,,,,,
2307,01/09/19 05:56:57 PM,33183.7,39721.5,29.34,49454.7,32.3374,,,,,
2308,01/09/19 05:57:12 PM,33183.7,39708.2,29.34,49438.3,32.3255,,,,,
2309,01/09/19 05:57:27 PM,33183.7,39703.8,29.33,49442.3,32.3284,,,,,
2310,01/09/19 05:57:42 PM,33183.7,39734.8,29.33,49481.2,32.3569,,,,,
2311,01/09/19 05:57:57 PM,33183.7,39717.1,29.34,49450.1,32.3341,,,,,
2312,01/09/19 05:58:12 PM,33183.7,39717.1,29.33,49459.6,32.3410,,,,,
2313,01/09/19 05:58:27 PM,33183.7,39721.5,29.33,49465.3,32.3452,,,,,
2314,01/09/19 05:58:42 PM,33183.7,39725.9,29.33,49471.0,32.3494,,,,,
2315,01/09/19 05:58:57 PM,33183.7,39721.5,29.33,49465.8,32.3456,,,,,
2316,01/09/19 05:59:12 PM,33183.7,39703.8,29.34,49434.7,32.3228,,,,,
2317,01/09/19 05:59:27 PM,33183.7,39703.8,29.33,49444.2,32.3297,,,,,
2318,01/09/19 05:59:42 PM,33183.7,39703.8,29.33,49444.4,32.3299,,,,,
2319,01/09/19 05:59:57 PM,33183.7,39721.5,29.33,49466.7,32.3462,,,,,
2320,01/09/19 06:00:12 PM,33183.7,39681.6,29.33,49417.2,32.3099,,,,,
2321,01/09/19 06:00:27 PM,33183.7,39721.5,29.34,49457.9,32.3398,,,,,
2322,01/09/19 06:00:42 PM,33183.7,39721.5,29.34,49458.1,32.3400,,,,,
2323,01/09/19 06:00:57 PM,33183.7,39748.1,29.34,49491.6,32.3645,,,,,
2324,01/09/19 06:01:12 PM,33183.7,39734.8,29.34,49475.2,32.3525,,,,,
2325,01/09/19 06:01:27 PM,33183.7,39681.6,29.33,49418.3,32.3108,,,,,
2326,01/09/19 06:01:42 PM,33183.7,39717.1,29.33,49462.8,32.3434,,,,,
2327,01/09/19 06:01:57 PM,33183.7,39699.3,29.33,49440.8,32.3273,,,,,
2328,01/09/19 06:02:12 PM,33183.7,39690.5,29.32,49439.3,32.3262,,,,,
2329,01/09/19 06:02:27 PM,33183.7,39699.3,29.32,49450.5,32.3344,,,,,
2330,01/09/19 06:02:42 PM,33183.7,39686.0,29.33,49424.9,32.3156,,,,,
2331,01/09/19 06:02:57 PM,33183.7,39739.2,29.33,49491.5,32.3645,,,,,
2332,01/09/19 06:03:12 PM,33183.7,39686.0,29.33,49425.4,32.3160,,,,,
2333,01/09/19 06:03:27 PM,33183.7,39721.5,29.33,49469.9,32.3486,,,,,
2334,01/09/19 06:03:42 PM,33183.7,39743.7,29.33,49497.8,32.3691,,,,,
2335,01/09/19 06:03:57 PM,33183.7,39668.3,29.33,49404.0,32.3003,,,,,
2336,01/09/19 06:04:12 PM,33183.7,39721.5,29.33,49470.6,32.3491,,,,,
2337,01/09/19 06:04:27 PM,33183.7,39717.1,29.32,49474.6,32.3520,,,,,
2338,01/09/19 06:04:42 PM,33183.7,39708.2,29.32,49463.7,32.3441,,,,,
2339,01/09/19 06:04:57 PM,33183.7,39734.8,29.32,49497.1,32.3686,,,,,
2340,01/09/19 06:05:12 PM,33183.7,39721.5,29.32,49480.8,32.3566,,,,,
2341,01/09/19 06:05:27 PM,33183.7,39677.2,29.32,49425.7,32.3162,,,,,
2342,01/09/19 06:05:42 PM,33183.7,39699.3,29.32,49453.5,32.3366,,,,,
2343,01/09/19 06:05:57 PM,33183.7,39699.3,29.32,49453.8,32.3368,,,,,
2344,01/09/19 06:06:12 PM,33183.7,39686.0,29.32,49437.4,32.3248,,,,,
2345,01/09/19 06:06:27 PM,33183.7,39721.5,29.32,49481.9,32.3574,,,,,
2346,01/09/19 06:06:42 PM,33183.7,39668.3,29.32,49415.8,32.3089,,,,,
2347,01/09/19 06:06:57 PM,33183.7,39739.2,29.32,49504.5,32.3739,,,,,
2348,01/09/19 06:07:12 PM,33183.7,39663.9,29.32,49410.7,32.3052,,,,,
2349,01/09/19 06:07:27 PM,33183.7,39681.6,29.32,49433.1,32.3216,,,,,
2350,01/09/19 06:07:42 PM,33183.7,39672.8,29.32,49422.3,32.3137,,,,,
2351,01/09/19 06:07:57 PM,33183.7,39659.5,29.32,49405.9,32.3017,,,,,
2352,01/09/19 06:08:12 PM,33183.7,39668.3,29.31,49426.4,32.3167,,,,,
2353,01/09/19 06:08:27 PM,33183.7,39690.5,29.32,49445.1,32.3304,,,,,
2354,01/09/19 06:08:42 PM,33183.7,39668.3,29.31,49426.8,32.3170,,,,,
2355,01/09/19 06:08:57 PM,33183.7,39650.6,29.32,49395.7,32.2942,,,,,
2356,01/09/19 06:09:12 PM,33183.7,39668.3,29.31,49427.3,32.3174,,,,,
2357,01/09/19 06:09:27 PM,33183.7,39641.8,29.31,49394.5,32.2933,,,,,
2358,01/09/19 06:09:42 PM,33183.7,39624.1,29.30,49381.8,32.2840,,,,,
2359,01/09/19 06:09:57 PM,33183.7,39641.8,29.30,49404.1,32.3004,,,,,
2360,01/09/19 06:10:12 PM,33183.7,39703.8,29.30,49481.8,32.3573,,,,,
2361,01/09/19 06:10:27 PM,33183.7,39690.5,29.30,49465.4,32.3453,,,,,
2362,01/09/19 06:10:42 PM,33183.7,39615.3,29.30,49371.8,32.2767,,,,,
2363,01/09/19 06:10:57 PM,33183.7,39677.2,29.30,49449.3,32.3335,,,,,
2364,01/09/19 06:11:12 PM,33183.7,39668.3,29.28,49456.9,32.3390,,,,,
2365,01/09/19 06:11:27 PM,33183.7,39668.3,29.28,49457.1,32.3392,,,,,
2366,01/09/19 06:11:42 PM,33183.7,39686.0,29.28,49479.4,32.3556,,,,,
2367,01/09/19 06:11:57 PM,33183.7,39633.0,29.28,49413.5,32.3072,,,,,
2368,01/09/19 06:12:12 PM,33183.7,39668.3,29.28,49457.8,32.3397,,,,,
2369,01/09/19 06:12:27 PM,33183.7,39659.5,29.30,49428.5,32.3183,,,,,
2370,01/09/19 06:12:42 PM,33183.7,39633.0,29.30,49395.7,32.2942,,,,,
2371,01/09/19 06:12:57 PM,33183.7,39686.0,29.28,49480.6,32.3564,,,,,
2372,01/09/19 06:13:12 PM,33183.7,39628.5,29.28,49409.0,32.3040,,,,,
2373,01/09/19 06:13:27 PM,33183.7,39641.8,29.28,49425.8,32.3163,,,,,
2374,01/09/19 06:13:42 PM,33183.7,39668.3,29.28,49459.2,32.3407,,,,,
2375,01/09/19 06:13:57 PM,33183.7,39668.3,29.28,49459.4,32.3409,,,,,
2376,01/09/19 06:14:12 PM,33183.7,39650.6,29.28,49437.5,32.3249,,,,,
2377,01/09/19 06:14:27 PM,33183.7,39686.0,29.28,49482.0,32.3574,,,,,
2378,01/09/19 06:14:42 PM,33183.7,39677.2,29.30,49452.7,32.3360,,,,,
2379,01/09/19 06:14:57 PM,33183.7,39690.5,29.30,49469.5,32.3483,,,,,
2380,01/09/19 06:15:12 PM,33183.7,39633.0,29.28,49416.5,32.3094,,,,,
2381,01/09/19 06:15:27 PM,33183.7,39717.1,29.28,49521.7,32.3866,,,,,
2382,01/09/19 06:15:42 PM,33183.7,39690.5,29.28,49488.7,32.3624,,,,,
2383,01/09/19 06:15:57 PM,33183.7,39650.6,29.28,49439.1,32.3260,,,,,
2384,01/09/19 06:16:12 PM,33183.7,39699.3,29.28,49500.2,32.3708,,,,,
