	"Date Time, GMT-10:00"	"High Range, ?S/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)"	"Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)"	"Specific Conductance, ?S/cm (LGR S/N: 20494740)"	"Salinity, ppt (LGR S/N: 20494740)"
527	1/6/2019 10:14	0	29.7	0	0.0123
528	1/6/2019 10:14	0	29.8	0	0.0123
529	1/6/2019 10:14	0	29.92	0	0.0123
530	1/6/2019 10:14	0	30.04	0	0.0123
531	1/6/2019 10:15	0	30.18	0	0.0123
532	1/6/2019 10:15	0	30.32	0	0.0123
533	1/6/2019 10:15	0	30.47	0	0.0123
534	1/6/2019 10:15	0	30.62	0	0.0123
535	1/6/2019 10:16	0	30.77	0	0.0123
536	1/6/2019 10:16	0	30.93	0	0.0123
537	1/6/2019 10:16	0	31.1	0	0.0123
538	1/6/2019 10:16	0	31.27	0	0.0123
539	1/6/2019 10:17	0	31.44	0	0.0123
540	1/6/2019 10:17	0	31.61	0	0.0123
541	1/6/2019 10:17	0	31.76	0	0.0123
542	1/6/2019 10:17	0	31.88	0	0.0123
543	1/6/2019 10:18	0	31.98	0	0.0123
544	1/6/2019 10:18	0	32.07	0	0.0123
545	1/6/2019 10:18	0	32.15	0	0.0123
546	1/6/2019 10:18	0	32.21	0	0.0123
547	1/6/2019 10:19	0	32.26	0	0.0123
548	1/6/2019 10:19	0	32.32	0	0.0123
549	1/6/2019 10:19	0	32.37	0	0.0123
550	1/6/2019 10:19	0	32.41	0	0.0123
551	1/6/2019 10:20	0	32.45	0	0.0123
552	1/6/2019 10:20	0	32.48	0	0.0123
553	1/6/2019 10:20	0	32.51	0	0.0123
554	1/6/2019 10:20	0	32.54	0	0.0123
555	1/6/2019 10:21	0	32.57	0	0.0123
556	1/6/2019 10:21	0	32.6	0	0.0123
557	1/6/2019 10:21	0	32.63	0	0.0123
558	1/6/2019 10:21	0	32.65	0	0.0123
559	1/6/2019 10:22	0	32.67	0	0.0123
560	1/6/2019 10:22	0	32.69	0	0.0123
561	1/6/2019 10:22	0	32.73	0	0.0123
562	1/6/2019 10:22	0	32.75	0	0.0123
563	1/6/2019 10:23	0	32.77	0	0.0123
564	1/6/2019 10:23	0	32.8	0	0.0123
565	1/6/2019 10:23	0	32.82	0	0.0123
566	1/6/2019 10:23	0	32.84	0	0.0123
567	1/6/2019 10:24	0	32.86	0	0.0123
568	1/6/2019 10:24	0	32.9	0	0.0123
569	1/6/2019 10:24	0	32.93	0	0.0123
570	1/6/2019 10:24	0	32.95	0	0.0123
571	1/6/2019 10:25	0	32.99	0	0.0123
572	1/6/2019 10:25	0	33.01	0	0.0123
573	1/6/2019 10:25	0	33.83	0	0.0123
574	1/6/2019 10:25	0	34.48	0	0.0123
575	1/6/2019 10:26	0	34.7	0	0.0123
576	1/6/2019 10:26	0	35.08	0	0.0123
577	1/6/2019 10:26	0	35.7	0	0.0123
578	1/6/2019 10:26	0	35.82	0	0.0123
579	1/6/2019 10:27	0	36.29	0	0.0123
580	1/6/2019 10:27	0	36.27	0	0.0123
581	1/6/2019 10:27	0	36.2	0	0.0123
582	1/6/2019 10:27	0	36.21	0	0.0123
583	1/6/2019 10:28	0	36.25	0	0.0123
584	1/6/2019 10:28	0	36.33	0	0.0123
585	1/6/2019 10:28	0	36.41	0	0.0123
586	1/6/2019 10:28	0	36.49	0	0.0123
587	1/6/2019 10:29	0	36.56	0	0.0123
588	1/6/2019 10:29	0	36.61	0	0.0123
589	1/6/2019 10:29	0	36.76	0	0.0123
590	1/6/2019 10:29	0	37.08	0	0.0123
591	1/6/2019 10:30	0	37.38	0	0.0123
592	1/6/2019 10:30	0	37.45	0	0.0123
593	1/6/2019 10:30	0	37.73	0	0.0123
594	1/6/2019 10:30	0	38	0	0.0123
595	1/6/2019 10:31	0	38.27	0	0.0123
596	1/6/2019 10:31	0	38.59	0	0.0123
597	1/6/2019 10:31	0	38.97	0	0.0123
598	1/6/2019 10:31	0	39.28	0	0.0123
599	1/6/2019 10:32	0	39.41	0	0.0123
600	1/6/2019 10:32	0	39.37	0	0.0123
601	1/6/2019 10:32	0	39.69	0	0.0123
602	1/6/2019 10:32	0	40.06	0	0.0123
603	1/6/2019 10:33	0	40.35	0	0.0123
604	1/6/2019 10:33	0	40.05	0	0.0123
605	1/6/2019 10:33	0	39.66	0	0.0123
606	1/6/2019 10:33	0	39.43	0	0.0123
607	1/6/2019 10:34	0	39.26	0	0.0123
608	1/6/2019 10:34	0	39.13	0	0.0123
609	1/6/2019 10:34	0	39.03	0	0.0123
610	1/6/2019 10:34	0	38.95	0	0.0123
611	1/6/2019 10:35	0	38.87	0	0.0123
612	1/6/2019 10:35	0	38.8	0	0.0123
613	1/6/2019 10:35	0	38.75	0	0.0123
614	1/6/2019 10:35	0	38.69	0	0.0123
615	1/6/2019 10:36	0	38.63	0	0.0123
616	1/6/2019 10:36	0	38.59	0	0.0123
617	1/6/2019 10:36	0	38.54	0	0.0123
618	1/6/2019 10:36	0	38.5	0	0.0123
619	1/6/2019 10:37	0	38.47	0	0.0123
620	1/6/2019 10:37	0	38.43	0	0.0123
621	1/6/2019 10:37	0	38.4	0	0.0123
622	1/6/2019 10:37	0	38.38	0	0.0123
623	1/6/2019 10:38	0	38.35	0	0.0123
624	1/6/2019 10:38	0	38.25	0	0.0123
625	1/6/2019 10:38	0	38.05	0	0.0123
626	1/6/2019 10:38	0	37.9	0	0.0123
627	1/6/2019 10:39	0	37.75	0	0.0123
628	1/6/2019 10:39	0	37.64	0	0.0123
629	1/6/2019 10:39	0	37.53	0	0.0123
630	1/6/2019 10:39	0	37.4	0	0.0123
631	1/6/2019 10:40	0	37.29	0	0.0123
632	1/6/2019 10:40	0	37.17	0	0.0123
633	1/6/2019 10:40	0	37.05	0	0.0123
634	1/6/2019 10:40	0	36.92	0	0.0123
635	1/6/2019 10:41	0	36.66	0	0.0123
636	1/6/2019 10:41	0	36.33	0	0.0123
637	1/6/2019 10:41	0	35.98	0	0.0123
638	1/6/2019 10:41	0	35.9	0	0.0123
639	1/6/2019 10:42	0	35.87	0	0.0123
640	1/6/2019 10:42	0	35.35	0	0.0123
641	1/6/2019 10:42	0	34.63	0	0.0123
642	1/6/2019 10:42	0	34.22	0	0.0123
643	1/6/2019 10:43	0	33.94	0	0.0123
644	1/6/2019 10:43	0	33.73	0	0.0123
645	1/6/2019 10:43	0	34.07	0	0.0123
646	1/6/2019 10:43	0	34.14	0	0.0123
647	1/6/2019 10:44	0	34.03	0	0.0123
648	1/6/2019 10:44	0	34.07	0	0.0123
649	1/6/2019 10:44	0	34.2	0	0.0123
650	1/6/2019 10:44	0	34.13	0	0.0123
651	1/6/2019 10:45	0	34.12	0	0.0123
652	1/6/2019 10:45	0	34.11	0	0.0123
653	1/6/2019 10:45	0	34.13	0	0.0123
654	1/6/2019 10:45	0	33.92	0	0.0123
655	1/6/2019 10:46	0	34.05	0	0.0123
656	1/6/2019 10:46	0	34.02	0	0.0123
657	1/6/2019 10:46	0	34.06	0	0.0123
658	1/6/2019 10:46	0	34.13	0	0.0123
659	1/6/2019 10:47	0	34.09	0	0.0123
660	1/6/2019 10:47	0	34.09	0	0.0123
661	1/6/2019 10:47	0	34.02	0	0.0123
662	1/6/2019 10:47	0	33.97	0	0.0123
663	1/6/2019 10:48	0	33.94	0	0.0123
664	1/6/2019 10:48	0	33.94	0	0.0123
665	1/6/2019 10:48	0	33.91	0	0.0123
666	1/6/2019 10:48	0	34.09	0	0.0123
667	1/6/2019 10:49	0	34.14	0	0.0123
668	1/6/2019 10:49	0	34.16	0	0.0123
669	1/6/2019 10:49	0	34.08	0	0.0123
670	1/6/2019 10:49	0	34.14	0	0.0123
671	1/6/2019 10:50	0	34.17	0	0.0123
672	1/6/2019 10:50	0	34.29	0	0.0123
673	1/6/2019 10:50	0	34.28	0	0.0123
674	1/6/2019 10:50	0	34.15	0	0.0123
675	1/6/2019 10:51	0	34.24	0	0.0123
676	1/6/2019 10:51	0	34.37	0	0.0123
677	1/6/2019 10:51	0	34.46	0	0.0123
678	1/6/2019 10:51	0	34.51	0	0.0123
679	1/6/2019 10:52	0	35.28	0	0.0123
680	1/6/2019 10:52	0	35.33	0	0.0123
681	1/6/2019 10:52	0	34.72	0	0.0123
682	1/6/2019 10:52	0	35.35	0	0.0123
683	1/6/2019 10:53	0	35.07	0	0.0123
684	1/6/2019 10:53	0	34.69	0	0.0123
685	1/6/2019 10:53	0	34.5	0	0.0123
686	1/6/2019 10:53	0	34.13	0	0.0123
687	1/6/2019 10:54	0	33.96	0	0.0123
688	1/6/2019 10:54	0	33.8	0	0.0123
689	1/6/2019 10:54	0	33.62	0	0.0123
690	1/6/2019 10:54	0	33.55	0	0.0123
691	1/6/2019 10:55	0	33.39	0	0.0123
692	1/6/2019 10:55	0	33.48	0	0.0123
693	1/6/2019 10:55	0	33.69	0	0.0123
694	1/6/2019 10:55	0	33.62	0	0.0123
695	1/6/2019 10:56	0	33.62	0	0.0123
696	1/6/2019 10:56	0	33.55	0	0.0123
697	1/6/2019 10:56	0	33.33	0	0.0123
698	1/6/2019 10:56	0	33.19	0	0.0123
699	1/6/2019 10:57	0	33.13	0	0.0123
700	1/6/2019 10:57	0	32.8	0	0.0123
701	1/6/2019 10:57	0	32.64	0	0.0123
702	1/6/2019 10:57	0	32.56	0	0.0123
703	1/6/2019 10:58	0	32.46	0	0.0123
704	1/6/2019 10:58	0	32.47	0	0.0123
705	1/6/2019 10:58	0	32.45	0	0.0123
706	1/6/2019 10:58	0	32.29	0	0.0123
707	1/6/2019 10:59	0	32.13	0	0.0123
708	1/6/2019 10:59	0	32.19	0	0.0123
709	1/6/2019 10:59	51362.5	31.07	56234.5	37.365
710	1/6/2019 10:59	49979.4	30.95	54835.7	36.3182
711	1/6/2019 11:00	49737.1	30.9	54618.8	36.1563
712	1/6/2019 11:00	49563	30.82	54506.6	36.0726
713	1/6/2019 11:00	49449.6	30.67	54530.7	36.0906
714	1/6/2019 11:00	49423	30.71	54461.4	36.0389
715	1/6/2019 11:01	49343.3	30.64	54443	36.0252
716	1/6/2019 11:01	49336.6	30.65	54425.6	36.0122
717	1/6/2019 11:01	49277	30.64	54369.6	35.9705
718	1/6/2019 11:01	49296.8	30.64	54391.5	35.9868
719	1/6/2019 11:02	49296.8	30.64	54391.5	35.9868
720	1/6/2019 11:02	49270.3	30.62	54382.1	35.9798
721	1/6/2019 11:02	49310.1	30.62	54426.1	36.0126
722	1/6/2019 11:02	49283.6	30.62	54396.8	35.9908
723	1/6/2019 11:03	49250.5	30.63	54350.3	35.9561
724	1/6/2019 11:03	49303.5	30.66	54379.1	35.9775
725	1/6/2019 11:03	49257.1	30.67	54317.8	35.9319
726	1/6/2019 11:03	49396.4	30.81	54332.8	35.943
727	1/6/2019 11:04	49323.4	30.78	54282	35.9052
728	1/6/2019 11:04	49456.3	30.82	54388.9	35.9849
729	1/6/2019 11:04	49323.4	30.8	54262.2	35.8904
730	1/6/2019 11:04	49277	30.69	54320	35.9335
731	1/6/2019 11:05	49330	30.74	54328.9	35.9402
732	1/6/2019 11:05	49310.1	30.74	54306.9	35.9238
733	1/6/2019 11:05	49310.1	30.75	54297	35.9164
734	1/6/2019 11:05	49296.8	30.78	54252.6	35.8833
735	1/6/2019 11:06	49463	30.9	54317.1	35.9313
736	1/6/2019 11:06	49409.7	30.92	54238.6	35.8728
737	1/6/2019 11:06	49449.6	30.92	54282.5	35.9056
738	1/6/2019 11:06	49356.6	30.97	54130.9	35.7926
739	1/6/2019 11:07	49316.7	30.98	54077.1	35.7526
740	1/6/2019 11:07	49436.3	30.97	54218.5	35.8579
741	1/6/2019 11:07	49389.8	30.97	54167.4	35.8198
742	1/6/2019 11:07	49349.9	30.99	54103.8	35.7724
743	1/6/2019 11:08	49336.6	31	54079.3	35.7542
744	1/6/2019 11:08	49323.4	31.01	54055	35.7361
745	1/6/2019 11:08	49330	31.01	54062.2	35.7415
746	1/6/2019 11:08	49270.3	30.95	54055.6	35.7366
747	1/6/2019 11:09	49290.2	31	54028.3	35.7162
748	1/6/2019 11:09	49217.4	30.9	54046.6	35.7299
749	1/6/2019 11:09	49210.8	30.9	54039.4	35.7245
750	1/6/2019 11:09	49263.7	30.97	54028.7	35.7165
751	1/6/2019 11:10	49210.8	31	53941.1	35.6513
752	1/6/2019 11:10	49303.5	31.02	54023.3	35.7125
753	1/6/2019 11:10	49190.9	31.03	53889.8	35.6131
754	1/6/2019 11:10	49177.7	31.07	53836.1	35.5732
755	1/6/2019 11:11	49164.5	31.07	53821.6	35.5624
756	1/6/2019 11:11	49111.7	31.07	53763.7	35.5193
757	1/6/2019 11:11	49230.6	31.07	53894.2	35.6164
758	1/6/2019 11:11	49171.1	31.03	53868	35.5969
759	1/6/2019 11:12	49138.1	31.06	53802.4	35.5481
760	1/6/2019 11:12	49151.3	31	53875.7	35.6026
761	1/6/2019 11:12	49059	31.01	53764.4	35.5199
762	1/6/2019 11:12	49059	31.02	53754.7	35.5126
763	1/6/2019 11:13	49118.3	31.06	53780.7	35.5319
764	1/6/2019 11:13	49118.3	31.04	53800.2	35.5465
765	1/6/2019 11:13	49144.7	31.06	53809.7	35.5535
766	1/6/2019 11:13	48986.6	31.07	53626.3	35.4171
767	1/6/2019 11:14	48940.6	31.04	53605.1	35.4013
768	1/6/2019 11:14	48934.1	31.03	53607.7	35.4033
769	1/6/2019 11:14	48861.9	31.06	53499.2	35.3226
770	1/6/2019 11:14	48934.1	31.04	53597.9	35.396
771	1/6/2019 11:15	48829.2	31.01	53511.9	35.3321
772	1/6/2019 11:15	48907.8	31.01	53598.3	35.3963
773	1/6/2019 11:15	48783.4	30.97	53500.5	35.3236
774	1/6/2019 11:15	48399.9	30.9	53146.6	35.0607
775	1/6/2019 11:16	48270.9	30.88	53023.9	34.9697
776	1/6/2019 11:16	48251.6	30.88	53002.6	34.9539
777	1/6/2019 11:16	48187.3	30.86	52951.1	34.9157
778	1/6/2019 11:16	48213	30.85	52989.1	34.9439
779	1/6/2019 11:17	48193.7	30.83	52987.2	34.9424
780	1/6/2019 11:17	48129.5	30.78	52964.7	34.9258
781	1/6/2019 11:17	47995	30.77	52826	34.8229
782	1/6/2019 11:17	48219.4	30.86	52986.5	34.9419
783	1/6/2019 11:18	48033.4	30.8	52839.4	34.8328
784	1/6/2019 11:18	48001.4	30.78	52823.4	34.8209
785	1/6/2019 11:18	47950.3	30.77	52776.6	34.7863
786	1/6/2019 11:18	47899.3	30.74	52749.3	34.766
787	1/6/2019 11:19	47905.7	30.73	52766	34.7784
788	1/6/2019 11:19	47924.8	30.71	52806.4	34.8083
789	1/6/2019 11:19	47950.3	30.71	52834.5	34.8292
790	1/6/2019 11:19	47810.2	30.69	52699	34.7288
791	1/6/2019 11:20	47810.2	30.67	52718.3	34.743
792	1/6/2019 11:20	47835.6	30.74	52678.9	34.7139
793	1/6/2019 11:20	47816.6	30.72	52677.2	34.7126
794	1/6/2019 11:20	47810.2	30.63	52756.9	34.7716
795	1/6/2019 11:21	47727.7	30.58	52713.8	34.7397
796	1/6/2019 11:21	47632.7	30.58	52608.7	34.6618
797	1/6/2019 11:21	47708.7	30.6	52673.5	34.7098
798	1/6/2019 11:21	47658	30.65	52569.3	34.6326
799	1/6/2019 11:22	47626.4	30.69	52495.9	34.5783
800	1/6/2019 11:22	47594.8	30.72	52432.2	34.5311
801	1/6/2019 11:22	47531.7	30.69	52391.3	34.5008
802	1/6/2019 11:22	47449.8	30.64	52348.6	34.4692
803	1/6/2019 11:23	47626.4	30.9	52295	34.4295
804	1/6/2019 11:23	47393.2	30.48	52439.5	34.5365
805	1/6/2019 11:23	47829.3	31.2	52232.5	34.3833
806	1/6/2019 11:23	47886.6	31.33	52172	34.3385
807	1/6/2019 11:24	47816.6	31.19	52228.1	34.38
808	1/6/2019 11:24	47658	30.94	52291.7	34.427
809	1/6/2019 11:24	47475	30.89	52137.9	34.3132
810	1/6/2019 11:24	47487.6	30.76	52275.6	34.4152
811	1/6/2019 11:25	45294.4	30.68	49928.4	32.685
812	1/6/2019 11:25	45235.6	30.56	49973.2	32.7178
813	1/6/2019 11:25	45253.2	30.54	50011	32.7456
814	1/6/2019 11:25	45176.8	30.53	49935.5	32.6902
815	1/6/2019 11:26	45188.5	30.53	49948.5	32.6997
816	1/6/2019 11:26	45176.8	30.6	49871.5	32.6432
817	1/6/2019 11:26	45124	30.63	49785.7	32.5802
818	1/6/2019 11:26	45206.2	30.63	49876.6	32.6469
819	1/6/2019 11:27	45223.8	30.69	49841.3	32.621
820	1/6/2019 11:27	45223.8	30.72	49813.9	32.6009
821	1/6/2019 11:27	45176.8	30.72	49762	32.5628
822	1/6/2019 11:27	45124	30.65	49767.5	32.5668
823	1/6/2019 11:28	45100.6	30.58	49805.4	32.5947
824	1/6/2019 11:28	45165.1	30.65	49812.9	32.6002
825	1/6/2019 11:28	45294.4	30.85	49773.5	32.5712
826	1/6/2019 11:28	45112.3	30.77	49645.4	32.4773
827	1/6/2019 11:29	45165.1	30.85	49631	32.4667
828	1/6/2019 11:29	45194.4	30.97	49554.7	32.4107
829	1/6/2019 11:29	45235.6	31	49572.8	32.424
830	1/6/2019 11:29	45294.4	31.02	49619.3	32.4582
831	1/6/2019 11:30	45235.6	30.94	49627.1	32.4638
832	1/6/2019 11:30	45200.3	30.95	49579.2	32.4287
833	1/6/2019 11:30	45194.4	30.9	49618	32.4572
834	1/6/2019 11:30	45077.2	30.77	49606.7	32.4489
835	1/6/2019 11:31	45100.6	30.75	49650.6	32.4811
836	1/6/2019 11:31	44983.7	30.69	49576	32.4264
837	1/6/2019 11:31	45001.2	30.71	49577.2	32.4273
838	1/6/2019 11:31	45036.2	30.72	49606.8	32.4489
839	1/6/2019 11:32	44549.1	30.78	49015.1	32.0155
840	1/6/2019 11:32	45094.7	30.81	49589.7	32.4364
841	1/6/2019 11:32	45012.9	30.76	49544.8	32.4035
842	1/6/2019 11:32	44983.7	30.76	49512.6	32.3799
843	1/6/2019 11:33	44937	30.73	49488.2	32.362
844	1/6/2019 11:33	44966.2	30.78	49475.2	32.3524
845	1/6/2019 11:33	44989.5	30.78	49500.9	32.3713
846	1/6/2019 11:33	44966.2	30.81	49448	32.3326
847	1/6/2019 11:34	44972	30.77	49490.6	32.3638
848	1/6/2019 11:34	44954.5	30.77	49471.3	32.3496
849	1/6/2019 11:34	44919.6	30.78	49423.8	32.3148
850	1/6/2019 11:34	44890.5	30.78	49391.7	32.2913
851	1/6/2019 11:35	44913.8	30.78	49417.4	32.3101
852	1/6/2019 11:35	44838.2	30.78	49334	32.249
853	1/6/2019 11:35	44751.2	30.77	49247	32.1853
854	1/6/2019 11:35	44814.9	30.78	49308.3	32.2302
855	1/6/2019 11:36	44867.2	30.81	49338.9	32.2526
856	1/6/2019 11:36	44814.9	30.8	49290.3	32.217
857	1/6/2019 11:36	44791.7	30.8	49264.7	32.1982
858	1/6/2019 11:36	44791.7	30.8	49264.7	32.1982
859	1/6/2019 11:37	44844	30.78	49340.4	32.2537
860	1/6/2019 11:37	44757	30.77	49253.4	32.19
861	1/6/2019 11:37	44785.9	30.78	49276.3	32.2067
862	1/6/2019 11:37	44873	30.77	49381.4	32.2837
863	1/6/2019 11:38	44890.5	30.83	49346.5	32.2582
864	1/6/2019 11:38	44977.9	31.06	49235.8	32.1771
865	1/6/2019 11:38	45001.2	31.08	49243.5	32.1827
866	1/6/2019 11:38	44710.7	31.07	48933.7	31.9559
867	1/6/2019 11:39	44873	31.08	49102.8	32.0797
868	1/6/2019 11:39	45001.2	31.06	49261.4	32.1958
869	1/6/2019 11:39	45697.6	31.03	50053.1	32.7765
870	1/6/2019 11:39	45632	31.03	49981	32.7236
871	1/6/2019 11:40	45542.8	31.06	49855.8	32.6317
872	1/6/2019 11:40	45519.1	31.07	49820.7	32.6059
873	1/6/2019 11:40	45489.4	31.07	49788.1	32.582
874	1/6/2019 11:40	45507.2	31.07	49807.7	32.5963
875	1/6/2019 11:41	45542.8	31.07	49846.7	32.625
876	1/6/2019 11:41	45495.4	31.07	49794.7	32.5868
877	1/6/2019 11:41	45542.8	31.07	49846.7	32.625
878	1/6/2019 11:41	45548.8	31.06	49862.4	32.6365
879	1/6/2019 11:42	45507.2	31.07	49807.7	32.5963
880	1/6/2019 11:42	45495.4	31.08	49785.7	32.5802
881	1/6/2019 11:42	45371.1	31.09	49640.2	32.4735
882	1/6/2019 11:42	45495.4	31.09	49776.6	32.5735
883	1/6/2019 11:43	45507.2	31.08	49798.6	32.5897
884	1/6/2019 11:43	45394.7	31.08	49675.2	32.4991
885	1/6/2019 11:43	45418.4	31.09	49692.1	32.5115
886	1/6/2019 11:43	45465.7	31.09	49744	32.5496
887	1/6/2019 11:44	45412.5	31.09	49685.7	32.5068
888	1/6/2019 11:44	45513.2	31.09	49796.1	32.5878
889	1/6/2019 11:44	45442.1	31.09	49718.1	32.5306
890	1/6/2019 11:44	45501.3	31.09	49783.1	32.5783
891	1/6/2019 11:45	45554.7	31.09	49841.6	32.6212
892	1/6/2019 11:45	45424.3	31.08	49707.6	32.5229
893	1/6/2019 11:45	45400.7	31.08	49681.8	32.5039
894	1/6/2019 11:45	45406.6	31.08	49688.2	32.5087
895	1/6/2019 11:46	45453.9	31.09	49731.1	32.5401
896	1/6/2019 11:46	45531	31.08	49824.7	32.6088
897	1/6/2019 11:46	45012.9	31.1	49238.4	32.1789
898	1/6/2019 11:46	45077.2	31.12	49290.9	32.2174
899	1/6/2019 11:47	45100.6	31.15	49289.7	32.2165
900	1/6/2019 11:47	44966.2	31.15	49142.4	32.1087
901	1/6/2019 11:47	45047.9	31.18	49205.1	32.1546
902	1/6/2019 11:47	45018.7	31.2	49155.2	32.118
903	1/6/2019 11:48	45059.6	31.23	49173.2	32.1312
904	1/6/2019 11:48	44977.9	31.23	49083.8	32.0657
905	1/6/2019 11:48	44977.9	31.24	49074.8	32.0592
906	1/6/2019 11:48	45012.9	31.24	49113.1	32.0872
907	1/6/2019 11:49	44937	31.24	49030.1	32.0265
908	1/6/2019 11:49	44832.4	31.19	48960.2	31.9753
909	1/6/2019 11:49	44873	31.2	48995.7	32.0013
910	1/6/2019 11:49	44884.7	31.21	48999.6	32.0041
911	1/6/2019 11:50	45001.2	31.2	49136	32.104
912	1/6/2019 11:50	44861.4	31.2	48983	31.992
913	1/6/2019 11:50	44948.7	31.23	49051.8	32.0424
914	1/6/2019 11:50	44913.8	31.21	49031.4	32.0274
915	1/6/2019 11:51	44902.1	31.21	49018.6	32.0181
916	1/6/2019 11:51	44966.2	31.2	49097.7	32.076
917	1/6/2019 11:51	44902.1	31.21	49018.6	32.0181
918	1/6/2019 11:51	44913.8	31.21	49031.4	32.0274
919	1/6/2019 11:52	44890.5	31.23	48988.1	31.9957
920	1/6/2019 11:52	44867.2	31.24	48953.7	31.9706
921	1/6/2019 11:52	44791.7	31.24	48871.1	31.9102
922	1/6/2019 11:52	44785.9	31.25	48855.9	31.899
923	1/6/2019 11:53	44699.1	31.26	48752.1	31.8231
924	1/6/2019 11:53	44826.6	31.23	48918.2	31.9446
925	1/6/2019 11:53	44549.1	31.25	48596.9	31.7097
926	1/6/2019 11:53	44612.5	31.26	48657.4	31.7539
927	1/6/2019 11:54	44491.7	31.25	48534.1	31.6638
928	1/6/2019 11:54	44785.9	31.26	48847	31.8925
929	1/6/2019 11:54	44664.4	31.3	48678.8	31.7695
930	1/6/2019 11:54	44722.2	31.3	48742	31.8157
931	1/6/2019 11:55	45182.7	31.29	49254.1	32.1905
932	1/6/2019 11:55	45235.6	31.3	49303	32.2263
933	1/6/2019 11:55	45235.6	31.3	49303	32.2263
934	1/6/2019 11:55	45276.8	31.28	49365.9	32.2724
935	1/6/2019 11:56	45323.9	31.29	49408.5	32.3036
936	1/6/2019 11:56	45241.4	31.29	49318.3	32.2375
937	1/6/2019 11:56	45282.6	31.29	49363.3	32.2705
938	1/6/2019 11:56	45276.8	31.29	49357	32.2658
939	1/6/2019 11:57	45206.2	31.3	49270.9	32.2027
940	1/6/2019 11:57	45212	31.3	49277.2	32.2074
941	1/6/2019 11:57	45247.3	31.33	49288.9	32.216
942	1/6/2019 11:57	45212	31.32	49259.3	32.1943
943	1/6/2019 11:58	13344.4	31.28	14519.1	8.4158
944	1/6/2019 11:58	45805.2	31.2	50016.3	32.7494
945	1/6/2019 11:58	5158.2	31.19	5618.4	3.0345
946	1/6/2019 11:58	46069.6	31.25	50260.1	32.9286
947	1/6/2019 11:59	46172.4	31.41	50226.5	32.9039
948	1/6/2019 11:59	46117.9	31.46	50121.6	32.8268
949	1/6/2019 11:59	46081.7	31.43	50109.4	32.8179
950	1/6/2019 11:59	46069.6	31.42	50105.3	32.8148
951	1/6/2019 12:00	46087.7	31.41	50134.1	32.836
952	1/6/2019 12:00	46021.4	31.39	50079.9	32.7962
953	1/6/2019 12:00	46057.6	31.37	50137.6	32.8386
954	1/6/2019 12:00	46130	31.37	50216.7	32.8967
955	1/6/2019 12:01	46063.6	31.35	50162.4	32.8568
956	1/6/2019 12:01	46093.8	31.36	50186.2	32.8743
957	1/6/2019 12:01	46057.6	31.35	50155.8	32.852
958	1/6/2019 12:01	46087.7	31.34	50197.8	32.8828
959	1/6/2019 12:02	46057.6	31.36	50146.7	32.8453
960	1/6/2019 12:02	46142.1	31.35	50248.1	32.9198
961	1/6/2019 12:02	46081.7	31.34	50191.2	32.878
962	1/6/2019 12:02	46087.7	31.35	50188.7	32.8761
963	1/6/2019 12:03	46087.7	31.36	50179.6	32.8694
964	1/6/2019 12:03	46033.4	31.37	50111.2	32.8192
965	1/6/2019 12:03	46081.7	31.35	50182.1	32.8713
966	1/6/2019 12:03	46063.6	31.35	50162.4	32.8568
967	1/6/2019 12:04	46111.9	31.36	50206	32.8888
968	1/6/2019 12:04	46142.1	31.35	50248.1	32.9198
969	1/6/2019 12:04	46087.7	31.37	50170.5	32.8627
970	1/6/2019 12:04	46124	31.37	50210.1	32.8919
971	1/6/2019 12:05	46087.7	31.36	50179.6	32.8694
972	1/6/2019 12:05	46093.8	31.39	50158.9	32.8543
973	1/6/2019 12:05	46142.1	31.41	50193.5	32.8796
974	1/6/2019 12:05	46124	31.39	50191.9	32.8785
975	1/6/2019 12:06	46154.2	31.45	50170.3	32.8626
976	1/6/2019 12:06	46057.6	31.41	50101.3	32.8119
977	1/6/2019 12:06	46093.8	31.43	50122.6	32.8276
978	1/6/2019 12:06	46105.9	31.43	50135.8	32.8372
979	1/6/2019 12:07	46111.9	31.43	50142.3	32.8421
980	1/6/2019 12:07	46087.7	31.41	50134.1	32.836
981	1/6/2019 12:07	46111.9	31.43	50142.3	32.8421
982	1/6/2019 12:07	46087.7	31.44	50106.9	32.816
983	1/6/2019 12:08	46148.2	31.42	50191	32.8778
984	1/6/2019 12:08	46142.1	31.42	50184.4	32.8729
985	1/6/2019 12:08	46124	31.44	50146.4	32.8451
986	1/6/2019 12:08	46105.9	31.44	50126.7	32.8306
987	1/6/2019 12:09	46087.7	31.44	50106.9	32.816
988	1/6/2019 12:09	46087.7	31.42	50125	32.8293
989	1/6/2019 12:09	46142.1	31.45	50157.1	32.8529
990	1/6/2019 12:09	46136.1	31.43	50168.7	32.8614
991	1/6/2019 12:10	46081.7	31.44	50100.3	32.8112
992	1/6/2019 12:10	46039.5	31.46	50036.2	32.7641
993	1/6/2019 12:10	46075.7	31.43	50102.9	32.8131
994	1/6/2019 12:10	46136.1	31.44	50159.6	32.8548
995	1/6/2019 12:11	46081.7	31.44	50100.3	32.8112
996	1/6/2019 12:11	46093.8	31.45	50104.4	32.8142
997	1/6/2019 12:11	46039.5	31.46	50036.2	32.7641
