"Plot Title: LoggerU24_20190104"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Lo>100)","High Range, μS/cm (LGR S/N: 20494740, SEN S/N: 20494740, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494740, SEN S/N: 20494740, LBL: Temperature)","Specific Conductance, μS/cm (LGR S/N: 20494740)","Salinity, ppt (LGR S/N: 20494740)","Coupler Detached (LGR S/N: 20494740)","Coupler Attached (LGR S/N: 20494740)","Host Connected (LGR S/N: 20494740)","Stopped (LGR S/N: 20494740)","End Of File (LGR S/N: 20494740)"
1595,01/04/19 03:04:16 PM,33232.5,49039.2,32.17,45367.2,29.3628,,,,,
1596,01/04/19 03:04:26 PM,33232.5,49032.6,32.13,45397.3,29.3846,,,,,
1597,01/04/19 03:04:36 PM,33232.5,48960.3,32.07,45382.8,29.3740,,,,,
1598,01/04/19 03:04:46 PM,33232.5,49012.9,32.17,45354.0,29.3533,,,,,
1599,01/04/19 03:04:56 PM,33232.5,49157.9,32.35,45346.1,29.3475,,,,,
1600,01/04/19 03:05:06 PM,33232.5,48980.0,32.28,45241.8,29.2722,,,,,
1601,01/04/19 03:05:16 PM,33232.5,49091.9,32.19,45422.4,29.4026,,,,,
1602,01/04/19 03:05:26 PM,33232.5,49019.5,32.20,45350.8,29.3509,,,,,
1603,01/04/19 03:05:36 PM,33232.5,48868.5,31.80,45540.4,29.4880,,,,,
1604,01/04/19 03:05:46 PM,33232.5,48934.1,31.98,45458.1,29.4285,,,,,
1605,01/04/19 03:05:56 PM,33232.5,48953.8,32.16,45333.5,29.3385,,,,,
1606,01/04/19 03:06:06 PM,33232.5,48855.4,32.13,45270.2,29.2927,,,,,
1607,01/04/19 03:06:16 PM,33232.5,48914.4,32.16,45304.4,29.3175,,,,,
1608,01/04/19 03:06:26 PM,33232.5,48816.1,32.24,45152.1,29.2074,,,,,
1609,01/04/19 03:06:36 PM,33232.5,48927.5,32.25,45251.1,29.2789,,,,,
1610,01/04/19 03:06:46 PM,33232.5,49026.1,32.31,45297.7,29.3126,,,,,
1611,01/04/19 03:06:56 PM,33232.5,49052.4,32.39,45261.0,29.2861,,,,,
1612,01/04/19 03:07:06 PM,33232.5,48796.5,32.03,45319.2,29.3281,,,,,
1613,01/04/19 03:07:16 PM,33232.5,48639.9,31.53,45585.8,29.5208,,,,,
1614,01/04/19 03:07:26 PM,33232.5,48776.9,31.88,45430.7,29.4087,,,,,
1615,01/04/19 03:07:36 PM,33232.5,48653.0,31.99,45229.2,29.2631,,,,,
1616,01/04/19 03:07:46 PM,33232.5,48633.4,31.86,45320.5,29.3290,,,,,
1617,01/04/19 03:07:56 PM,33232.5,48822.7,32.21,45216.1,29.2537,,,,,
1618,01/04/19 03:08:06 PM,33232.5,48737.7,32.05,45270.6,29.2930,,,,,
1619,01/04/19 03:08:16 PM,33232.5,48790.0,32.02,45347.5,29.3486,,,,,
1620,01/04/19 03:08:26 PM,33232.5,48796.5,31.91,45447.1,29.4205,,,,,
1621,01/04/19 03:08:36 PM,33232.5,48711.6,31.82,45445.0,29.4190,,,,,
1622,01/04/19 03:08:46 PM,33232.5,48587.9,31.51,45587.3,29.5219,,,,,
1623,01/04/19 03:08:56 PM,33232.5,48516.5,31.37,45639.4,29.5595,,,,,
1624,01/04/19 03:09:06 PM,33232.5,48698.6,31.86,45411.4,29.3947,,,,,
1625,01/04/19 03:09:16 PM,33232.5,48555.4,31.71,45403.8,29.3892,,,,,
1626,01/04/19 03:09:26 PM,33232.5,48776.9,31.95,45418.6,29.3999,,,,,
1627,01/04/19 03:09:36 PM,33232.5,48724.7,31.78,45512.6,29.4679,,,,,
1628,01/04/19 03:09:46 PM,33232.5,48960.3,32.43,45207.0,29.2470,,,,,
1629,01/04/19 03:09:56 PM,33232.5,48940.6,32.42,45200.5,29.2424,,,,,
1630,01/04/19 03:10:06 PM,33232.5,49190.9,32.17,45639.9,29.5599,,,,,
1631,01/04/19 03:10:16 PM,33232.5,47880.2,32.11,44471.6,28.7167,,,,,
1632,01/04/19 03:10:26 PM,33232.5,48907.8,31.87,45629.0,29.5521,,,,,
1633,01/04/19 03:10:36 PM,33232.5,48770.4,31.32,45958.4,29.7904,,,,,
1634,01/04/19 03:10:46 PM,33232.5,48639.9,31.07,46047.4,29.8548,,,,,
1635,01/04/19 03:10:56 PM,33232.5,48607.4,30.90,46163.0,29.9386,,,,,
1636,01/04/19 03:11:06 PM,33232.5,48666.0,31.04,46104.9,29.8965,,,,,
1637,01/04/19 03:11:16 PM,33232.5,48776.9,31.29,46004.8,29.8240,,,,,
1638,01/04/19 03:11:26 PM,33232.5,48809.6,31.49,45873.1,29.7286,,,,,
1639,01/04/19 03:11:36 PM,33232.5,48993.2,31.64,45925.3,29.7664,,,,,
1640,01/04/19 03:11:46 PM,33232.5,49019.5,31.70,45904.1,29.7511,,,,,
1641,01/04/19 03:11:56 PM,33232.5,48888.1,31.45,45991.7,29.8145,,,,,
1642,01/04/19 03:12:06 PM,33232.5,48776.9,31.29,46023.7,29.8377,,,,,
1643,01/04/19 03:12:16 PM,33232.5,48724.7,31.20,46053.3,29.8591,,,,,
1644,01/04/19 03:12:26 PM,33232.5,48783.4,31.27,46054.2,29.8597,,,,,
1645,01/04/19 03:12:36 PM,33232.5,48685.5,31.02,46174.5,29.9469,,,,,
1646,01/04/19 03:12:46 PM,33232.5,48633.4,30.88,46246.5,29.9991,,,,,
1647,01/04/19 03:12:56 PM,33232.5,48594.4,30.81,46272.2,30.0177,,,,,
1648,01/04/19 03:13:06 PM,33232.5,48692.1,31.14,46091.6,29.8868,,,,,
1649,01/04/19 03:13:16 PM,33232.5,48855.4,31.34,46082.9,29.8805,,,,,
1650,01/04/19 03:13:26 PM,33232.5,48894.7,31.53,45965.5,29.7955,,,,,
1651,01/04/19 03:13:36 PM,33232.5,48888.1,31.52,45971.4,29.7998,,,,,
1652,01/04/19 03:13:46 PM,33232.5,48888.1,31.51,45983.5,29.8086,,,,,
1653,01/04/19 03:13:56 PM,33232.5,48724.7,31.16,46124.8,29.9109,,,,,
1654,01/04/19 03:14:06 PM,33232.5,48613.9,30.93,46216.3,29.9772,,,,,
1655,01/04/19 03:14:16 PM,33232.5,48626.9,30.93,46232.5,29.9890,,,,,
1656,01/04/19 03:14:26 PM,33232.5,48471.1,30.78,46214.1,29.9756,,,,,
1657,01/04/19 03:14:36 PM,33232.5,48613.9,30.80,46337.5,30.0650,,,,,
1658,01/04/19 03:14:46 PM,33232.5,48750.8,31.26,46084.8,29.8819,,,,,
1659,01/04/19 03:14:56 PM,33232.5,48803.0,31.36,46054.6,29.8600,,,,,
1660,01/04/19 03:15:06 PM,33232.5,48881.6,31.39,46107.7,29.8985,,,,,
1661,01/04/19 03:15:16 PM,33232.5,48881.6,31.34,46153.3,29.9315,,,,,
1662,01/04/19 03:15:26 PM,33232.5,48960.3,31.44,46148.0,29.9277,,,,,
1663,01/04/19 03:15:36 PM,33232.5,48868.5,31.39,46106.7,29.8978,,,,,
1664,01/04/19 03:15:46 PM,33232.5,48750.8,31.27,46099.3,29.8924,,,,,
1665,01/04/19 03:15:56 PM,33232.5,48724.7,31.28,46069.9,29.8712,,,,,
1666,01/04/19 03:16:06 PM,33232.5,48881.6,31.30,46205.8,29.9696,,,,,
1667,01/04/19 03:16:16 PM,33232.5,48718.1,31.10,46222.1,29.9814,,,,,
1668,01/04/19 03:16:26 PM,33232.5,48666.0,31.07,46201.5,29.9665,,,,,
1669,01/04/19 03:16:36 PM,33232.5,48607.4,31.03,46183.1,29.9531,,,,,
1670,01/04/19 03:16:46 PM,33232.5,48581.4,30.99,46195.8,29.9623,,,,,
1671,01/04/19 03:16:56 PM,33232.5,48737.7,30.94,46390.8,30.1037,,,,,
1672,01/04/19 03:17:06 PM,33232.5,48613.9,30.85,46352.4,30.0759,,,,,
1673,01/04/19 03:17:16 PM,33232.5,48516.5,30.85,46263.1,30.0111,,,,,
1674,01/04/19 03:17:26 PM,33232.5,48523.0,30.82,46298.5,30.0368,,,,,
1675,01/04/19 03:17:36 PM,33232.5,48594.4,30.80,46387.5,30.1013,,,,,
1676,01/04/19 03:17:46 PM,33232.5,48548.9,30.81,46339.3,30.0664,,,,,
1677,01/04/19 03:17:56 PM,33232.5,48542.5,30.81,46337.0,30.0647,,,,,
1678,01/04/19 03:18:06 PM,33232.5,48555.4,30.82,46344.7,30.0703,,,,,
1679,01/04/19 03:18:16 PM,33232.5,48555.4,30.81,46357.0,30.0792,,,,,
1680,01/04/19 03:18:26 PM,33232.5,48523.0,30.81,46329.8,30.0595,,,,,
1681,01/04/19 03:18:36 PM,33232.5,48574.9,30.78,46408.7,30.1167,,,,,
1682,01/04/19 03:18:46 PM,33232.5,48548.9,30.81,46362.2,30.0830,,,,,
1683,01/04/19 03:18:56 PM,33232.5,48548.9,30.80,46374.5,30.0919,,,,,
1684,01/04/19 03:19:06 PM,33232.5,48497.0,30.77,46354.0,30.0770,,,,,
1685,01/04/19 03:19:16 PM,33232.5,48542.5,30.80,46376.0,30.0930,,,,,
1686,01/04/19 03:19:26 PM,33232.5,48594.4,30.76,46463.4,30.1564,,,,,
1687,01/04/19 03:19:36 PM,33232.5,48523.0,30.78,46381.9,30.0972,,,,,
1688,01/04/19 03:19:46 PM,33232.5,48516.5,30.73,46421.8,30.1262,,,,,
1689,01/04/19 03:19:56 PM,33232.5,48594.4,30.78,46457.9,30.1524,,,,,
1690,01/04/19 03:20:06 PM,33232.5,48497.0,30.78,46368.4,30.0874,,,,,
1691,01/04/19 03:20:16 PM,33232.5,48516.5,30.74,46424.8,30.1283,,,,,
1692,01/04/19 03:20:26 PM,33232.5,48516.5,30.77,46403.2,30.1127,,,,,
1693,01/04/19 03:20:36 PM,33232.5,48574.9,30.83,46412.1,30.1192,,,,,
1694,01/04/19 03:20:46 PM,33232.5,48542.5,30.81,46401.8,30.1117,,,,,
1695,01/04/19 03:20:56 PM,33232.5,48542.5,30.81,46405.6,30.1145,,,,,
1696,01/04/19 03:21:06 PM,33232.5,48542.5,30.81,46409.4,30.1172,,,,,
1697,01/04/19 03:21:16 PM,33232.5,48548.9,30.81,46419.4,30.1244,,,,,
1698,01/04/19 03:21:26 PM,33232.5,48490.6,30.80,46375.8,30.0928,,,,,
1699,01/04/19 03:21:36 PM,33232.5,48555.4,30.81,46433.3,30.1345,,,,,
1700,01/04/19 03:21:46 PM,33232.5,48503.5,30.77,46421.2,30.1257,,,,,
1701,01/04/19 03:21:56 PM,33232.5,48542.5,30.77,46462.4,30.1556,,,,,
1702,01/04/19 03:22:06 PM,33232.5,48523.0,30.77,46447.5,30.1448,,,,,
1703,01/04/19 03:22:16 PM,33232.5,48471.1,30.72,46443.9,30.1422,,,,,
1704,01/04/19 03:22:26 PM,33232.5,48523.0,30.73,46489.1,30.1750,,,,,
1705,01/04/19 03:22:36 PM,33232.5,48484.1,30.69,46489.5,30.1753,,,,,
1706,01/04/19 03:22:46 PM,33232.5,48555.4,30.75,46510.9,30.1908,,,,,
1707,01/04/19 03:22:56 PM,33232.5,48574.9,30.98,46338.7,30.0659,,,,,
1708,01/04/19 03:23:06 PM,33232.5,48724.7,31.17,46325.5,30.0563,,,,,
1709,01/04/19 03:23:16 PM,33232.5,48744.2,31.17,46347.8,30.0726,,,,,
1710,01/04/19 03:23:26 PM,33232.5,48750.8,31.23,46307.5,30.0433,,,,,
1711,01/04/19 03:23:36 PM,33232.5,48659.5,31.33,46140.6,29.9223,,,,,
1712,01/04/19 03:23:46 PM,33232.5,48868.5,31.86,45901.7,29.7493,,,,,
1713,01/04/19 03:23:56 PM,33232.5,48966.9,31.87,45989.9,29.8132,,,,,
1714,01/04/19 03:24:06 PM,33232.5,48894.7,31.82,45967.0,29.7966,,,,,
1715,01/04/19 03:24:16 PM,33232.5,48894.7,31.88,45921.1,29.7634,,,,,
1716,01/04/19 03:24:26 PM,33232.5,48888.1,31.89,45910.4,29.7557,,,,,
1717,01/04/19 03:24:36 PM,33232.5,48927.5,31.90,45943.0,29.7793,,,,,
1718,01/04/19 03:24:46 PM,33232.5,48861.9,31.79,45976.0,29.8031,,,,,
1719,01/04/19 03:24:56 PM,33232.5,48927.5,31.84,46000.2,29.8207,,,,,
1720,01/04/19 03:25:06 PM,33232.5,48894.7,31.87,45948.2,29.7830,,,,,
1721,01/04/19 03:25:16 PM,33232.5,48894.7,31.88,45943.7,29.7798,,,,,
1722,01/04/19 03:25:26 PM,33232.5,49098.5,32.63,45524.3,29.4763,,,,,
1723,01/04/19 03:25:36 PM,33232.5,48894.7,32.34,45573.7,29.5120,,,,,
1724,01/04/19 03:25:46 PM,33232.5,48973.5,32.49,45529.0,29.4797,,,,,
1725,01/04/19 03:25:56 PM,33232.5,49006.3,32.49,45563.3,29.5045,,,,,
1726,01/04/19 03:26:06 PM,33232.5,49072.1,32.46,45652.8,29.5693,,,,,
1727,01/04/19 03:26:16 PM,33232.5,48927.5,32.40,45570.4,29.5097,,,,,
1728,01/04/19 03:26:26 PM,33232.5,48868.5,32.21,45674.0,29.5846,,,,,
1729,01/04/19 03:26:36 PM,33232.5,49059.0,32.41,45692.6,29.5980,,,,,
1730,01/04/19 03:26:46 PM,33232.5,49059.0,32.51,45614.8,29.5418,,,,,
1731,01/04/19 03:26:56 PM,33232.5,49032.6,32.50,45602.1,29.5326,,,,,
1732,01/04/19 03:27:06 PM,33232.5,48927.5,32.29,45678.8,29.5881,,,,,
1733,01/04/19 03:27:16 PM,33232.5,48999.7,32.04,45955.7,29.7884,,,,,
1734,01/04/19 03:27:26 PM,33232.5,48757.3,31.71,46003.7,29.8232,,,,,
1735,01/04/19 03:27:36 PM,33232.5,48672.5,31.51,46093.4,29.8881,,,,,
1736,01/04/19 03:27:46 PM,33232.5,48581.4,31.11,46345.4,30.0708,,,,,
1737,01/04/19 03:27:56 PM,33232.5,48639.9,31.12,46396.8,30.1080,,,,,
1738,01/04/19 03:28:06 PM,33232.5,48529.5,31.11,46303.4,30.0403,,,,,
1739,01/04/19 03:28:16 PM,33232.5,48639.9,31.41,46160.9,29.9371,,,,,
1740,01/04/19 03:28:26 PM,33232.5,48587.9,31.43,46098.5,29.8919,,,,,
1741,01/04/19 03:28:36 PM,33232.5,48639.9,31.45,46135.1,29.9183,,,,,
1742,01/04/19 03:28:46 PM,33232.5,48659.5,31.49,46124.1,29.9104,,,,,
1743,01/04/19 03:28:56 PM,33232.5,48659.5,31.41,46194.7,29.9615,,,,,
1744,01/04/19 03:29:06 PM,33232.5,48705.1,31.50,46166.7,29.9412,,,,,
1745,01/04/19 03:29:16 PM,33232.5,48672.5,31.60,46056.2,29.8612,,,,,
1746,01/04/19 03:29:26 PM,33232.5,48718.1,31.62,46086.6,29.8832,,,,,
1747,01/04/19 03:29:36 PM,33232.5,48718.1,31.63,46082.0,29.8799,,,,,
1748,01/04/19 03:29:46 PM,33232.5,48757.3,31.49,46239.8,29.9942,,,,,
1749,01/04/19 03:29:56 PM,33232.5,48679.0,31.39,46252.7,30.0036,,,,,
1750,01/04/19 03:30:06 PM,33232.5,48679.0,31.36,46281.6,30.0245,,,,,
1751,01/04/19 03:30:16 PM,33232.5,48600.9,31.11,46421.0,30.1256,,,,,
1752,01/04/19 03:30:26 PM,33232.5,48503.5,31.08,46356.8,30.0791,,,,,
1753,01/04/19 03:30:36 PM,33232.5,48523.0,31.02,46429.9,30.1321,,,,,
1754,01/04/19 03:30:46 PM,33232.5,48523.0,31.03,46425.3,30.1287,,,,,
1755,01/04/19 03:30:56 PM,33232.5,48471.1,30.84,46540.1,30.2120,,,,,
1756,01/04/19 03:31:06 PM,33232.5,48393.5,30.81,46494.6,30.1790,,,,,
1757,01/04/19 03:31:16 PM,33232.5,48445.2,30.77,46582.2,30.2426,,,,,
1758,01/04/19 03:31:26 PM,33232.5,48445.2,30.83,46535.1,30.2083,,,,,
1759,01/04/19 03:31:36 PM,33232.5,48412.9,30.83,46507.8,30.1885,,,,,
1760,01/04/19 03:31:46 PM,33232.5,48477.6,30.83,46573.9,30.2365,,,,,
1761,01/04/19 03:31:56 PM,33232.5,48523.0,30.77,46672.5,30.3081,,,,,
1762,01/04/19 03:32:06 PM,33232.5,48406.4,30.83,46512.9,30.1923,,,,,
1763,01/04/19 03:32:16 PM,33232.5,48309.6,30.83,46423.4,30.1274,,,,,
1764,01/04/19 03:32:26 PM,33232.5,48419.3,30.83,46532.9,30.2068,,,,,
1765,01/04/19 03:32:36 PM,33232.5,48412.9,30.82,46539.1,30.2112,,,,,
1766,01/04/19 03:32:46 PM,33232.5,48477.6,30.82,46605.2,30.2592,,,,,
1767,01/04/19 03:32:56 PM,33232.5,48497.0,30.89,46568.2,30.2324,,,,,
1768,01/04/19 03:33:06 PM,33232.5,48490.6,30.86,46591.4,30.2492,,,,,
1769,01/04/19 03:33:16 PM,33232.5,48451.7,30.85,46566.2,30.2309,,,,,
1770,01/04/19 03:33:26 PM,33232.5,48471.1,30.86,46580.2,30.2411,,,,,
1771,01/04/19 03:33:36 PM,33232.5,48490.6,30.80,46653.8,30.2945,,,,,
1772,01/04/19 03:33:46 PM,33232.5,48432.3,30.78,46618.4,30.2688,,,,,
1773,01/04/19 03:33:56 PM,33232.5,48477.6,30.83,46623.4,30.2724,,,,,
1774,01/04/19 03:34:06 PM,33232.5,48451.7,30.81,46619.2,30.2694,,,,,
1775,01/04/19 03:34:16 PM,33232.5,48503.5,30.86,46630.4,30.2775,,,,,
1776,01/04/19 03:34:26 PM,33232.5,48464.6,30.90,46562.8,30.2284,,,,,
1777,01/04/19 03:34:36 PM,33232.5,48471.1,30.81,46649.3,30.2913,,,,,
1778,01/04/19 03:34:46 PM,33232.5,48477.6,30.92,46565.9,30.2307,,,,,
1779,01/04/19 03:34:56 PM,33232.5,48477.6,30.89,46595.2,30.2520,,,,,
1780,01/04/19 03:35:06 PM,33232.5,48419.3,30.90,46534.3,30.2078,,,,,
1781,01/04/19 03:35:16 PM,33232.5,48464.6,30.85,46624.2,30.2730,,,,,
1782,01/04/19 03:35:26 PM,33232.5,48548.9,31.10,46497.2,30.1809,,,,,
1783,01/04/19 03:35:36 PM,33232.5,48503.5,31.18,46389.9,30.1031,,,,,
1784,01/04/19 03:35:46 PM,33232.5,47848.4,31.27,45690.7,29.5967,,,,,
1785,01/04/19 03:35:56 PM,33232.5,48490.6,31.30,46284.3,30.0265,,,,,
1786,01/04/19 03:36:06 PM,33232.5,48438.8,31.33,46213.3,29.9750,,,,,
1787,01/04/19 03:36:16 PM,33232.5,48335.4,31.28,46160.0,29.9364,,,,,
1788,01/04/19 03:36:26 PM,33232.5,48225.8,31.26,46075.5,29.8752,,,,,
1789,01/04/19 03:36:36 PM,33232.5,48238.7,31.25,46100.0,29.8929,,,,,
1790,01/04/19 03:36:46 PM,33232.5,48380.6,31.29,46206.2,29.9699,,,,,
1791,01/04/19 03:36:56 PM,33232.5,48380.6,31.36,46151.3,29.9301,,,,,
1792,01/04/19 03:37:06 PM,33232.5,48516.5,31.29,46343.9,30.0697,,,,,
1793,01/04/19 03:37:16 PM,33232.5,48123.1,31.18,46062.7,29.8659,,,,,
1794,01/04/19 03:37:26 PM,33232.5,44658.7,30.91,42952.4,27.6256,,,,,
1795,01/04/19 03:37:36 PM,33232.5,47683.3,31.03,45772.7,29.6560,,,,,
1796,01/04/19 03:37:46 PM,33232.5,47658.0,31.04,45743.7,29.6350,,,,,
1797,01/04/19 03:37:56 PM,33232.5,48046.2,31.01,46146.3,29.9265,,,,,
1798,01/04/19 03:38:06 PM,33232.5,47912.0,30.99,46037.5,29.8477,,,,,
1799,01/04/19 03:38:16 PM,33232.5,47842.0,30.95,46007.4,29.8258,,,,,
1800,01/04/19 03:38:26 PM,33232.5,48193.7,30.97,46333.4,30.0621,,,,,
1801,01/04/19 03:38:36 PM,33232.5,48039.8,30.95,46205.6,29.9694,,,,,
1802,01/04/19 03:38:46 PM,33232.5,48052.6,30.94,46230.1,29.9872,,,,,
1803,01/04/19 03:38:56 PM,33232.5,48187.3,30.92,46380.7,30.0964,,,,,
1804,01/04/19 03:39:06 PM,33232.5,48348.3,30.90,46556.9,30.2242,,,,,
1805,01/04/19 03:39:16 PM,33232.5,48354.7,30.93,46541.4,30.2129,,,,,
1806,01/04/19 03:39:26 PM,33232.5,48361.2,30.90,46576.9,30.2387,,,,,
1807,01/04/19 03:39:36 PM,33232.5,48406.4,30.91,46615.8,30.2670,,,,,
1808,01/04/19 03:39:46 PM,33232.5,48354.7,30.94,46544.3,30.2150,,,,,
1809,01/04/19 03:39:56 PM,33232.5,48387.0,30.93,46587.7,30.2465,,,,,
1810,01/04/19 03:40:06 PM,33232.5,48367.6,30.99,46521.9,30.1988,,,,,
1811,01/04/19 03:40:16 PM,33232.5,48471.1,31.00,46617.0,30.2678,,,,,
1812,01/04/19 03:40:26 PM,33232.5,48445.2,31.00,46595.9,30.2524,,,,,
1813,01/04/19 03:40:36 PM,33232.5,48387.0,31.03,46518.1,30.1960,,,,,
1814,01/04/19 03:40:46 PM,33232.5,48477.6,31.03,46609.2,30.2622,,,,,
1815,01/04/19 03:40:56 PM,33232.5,48419.3,31.01,46573.8,30.2364,,,,,
1816,01/04/19 03:41:06 PM,33232.5,48523.0,31.03,46660.6,30.2994,,,,,
1817,01/04/19 03:41:16 PM,33232.5,48451.7,30.99,46629.6,30.2769,,,,,
1818,01/04/19 03:41:26 PM,33232.5,48283.8,31.00,46462.9,30.1560,,,,,
1819,01/04/19 03:41:36 PM,33232.5,48290.2,30.98,46489.8,30.1755,,,,,
1820,01/04/19 03:41:46 PM,33232.5,47772.1,30.95,46018.5,29.8339,,,,,
1821,01/04/19 03:41:56 PM,33232.5,47632.7,30.98,45862.6,29.7210,,,,,
1822,01/04/19 03:42:06 PM,33232.5,47594.8,30.97,45838.1,29.7033,,,,,
1823,01/04/19 03:42:16 PM,33232.5,47475.0,30.91,45776.1,29.6585,,,,,
1824,01/04/19 03:42:26 PM,33232.5,47531.7,30.89,45851.4,29.7129,,,,,
1825,01/04/19 03:42:36 PM,33232.5,47500.2,30.86,45849.7,29.7117,,,,,
1826,01/04/19 03:42:46 PM,33232.5,47601.1,30.91,45909.2,29.7548,,,,,
1827,01/04/19 03:42:56 PM,33232.5,47689.6,30.89,46015.3,29.8316,,,,,
1828,01/04/19 03:43:06 PM,33232.5,47702.3,30.88,46039.7,29.8493,,,,,
1829,01/04/19 03:43:16 PM,33232.5,47632.7,30.86,45992.9,29.8154,,,,,
1830,01/04/19 03:43:26 PM,33232.5,47651.7,30.89,45989.9,29.8132,,,,,
1831,01/04/19 03:43:36 PM,33232.5,47772.1,30.92,46084.9,29.8820,,,,,
1832,01/04/19 03:43:46 PM,33232.5,47734.0,30.94,46035.0,29.8459,,,,,
1833,01/04/19 03:43:56 PM,33232.5,47931.2,30.97,46204.2,29.9684,,,,,
1834,01/04/19 03:44:06 PM,33232.5,47899.3,30.95,46193.9,29.9610,,,,,
1835,01/04/19 03:44:16 PM,33232.5,48084.6,30.98,46351.5,30.0752,,,,,
1836,01/04/19 03:44:26 PM,33232.5,54331.1,30.97,52404.0,34.5102,,,,,
1837,01/04/19 03:44:36 PM,33232.5,54300.9,30.99,52360.1,34.4777,,,,,
1838,01/04/19 03:44:46 PM,33232.5,54331.1,30.97,52412.5,34.5165,,,,,
1839,01/04/19 03:44:56 PM,33232.5,54331.1,30.98,52407.3,34.5126,,,,,
1840,01/04/19 03:45:06 PM,33232.5,48361.2,30.97,46646.3,30.2890,,,,,
1841,01/04/19 03:45:16 PM,33232.5,48335.4,30.99,46608.1,30.2614,,,,,
1842,01/04/19 03:45:26 PM,33232.5,48322.5,31.00,46591.0,30.2489,,,,,
1843,01/04/19 03:45:36 PM,33232.5,48361.2,30.99,46640.7,30.2850,,,,,
1844,01/04/19 03:45:46 PM,33232.5,48361.2,31.00,46636.0,30.2815,,,,,
1845,01/04/19 03:45:56 PM,33232.5,48341.8,31.04,46587.1,30.2461,,,,,
1846,01/04/19 03:46:06 PM,33232.5,48322.5,31.04,46572.2,30.2353,,,,,
1847,01/04/19 03:46:16 PM,33232.5,48341.8,31.04,46594.6,30.2515,,,,,
1848,01/04/19 03:46:26 PM,33232.5,48399.9,31.03,46663.0,30.3012,,,,,
1849,01/04/19 03:46:36 PM,33232.5,48341.8,31.08,46568.3,30.2324,,,,,
1850,01/04/19 03:46:46 PM,33232.5,48399.9,31.12,46594.3,30.2513,,,,,
1851,01/04/19 03:46:56 PM,33232.5,48354.7,31.10,46571.4,30.2347,,,,,
1852,01/04/19 03:47:06 PM,33232.5,48361.2,31.07,46606.8,30.2604,,,,,
1853,01/04/19 03:47:16 PM,33232.5,48438.8,31.12,46643.2,30.2868,,,,,
1854,01/04/19 03:47:26 PM,33232.5,48438.8,31.12,46647.0,30.2895,,,,,
1855,01/04/19 03:47:36 PM,33232.5,48542.5,31.21,46674.5,30.3096,,,,,
1856,01/04/19 03:47:46 PM,33232.5,48484.1,31.15,46672.8,30.3083,,,,,
1857,01/04/19 03:47:56 PM,33232.5,47765.7,31.19,45949.7,29.7841,,,,,
1858,01/04/19 03:48:06 PM,33232.5,47670.7,31.19,45861.8,29.7205,,,,,
1859,01/04/19 03:48:16 PM,33232.5,47430.9,31.52,45362.0,29.3591,,,,,
1860,01/04/19 03:48:26 PM,33232.5,46305.8,31.78,44079.1,28.4343,,,,,
1861,01/04/19 03:48:36 PM,33232.5,46220.9,31.68,44081.1,28.4357,,,,,
1862,01/04/19 03:48:46 PM,33232.5,46556.0,31.75,44349.1,28.6286,,,,,
1863,01/04/19 03:48:56 PM,33232.5,46391.1,31.73,44211.1,28.5292,,,,,
1864,01/04/19 03:49:06 PM,33232.5,46208.7,31.78,44000.7,28.3779,,,,,
1865,01/04/19 03:49:16 PM,33232.5,45997.3,31.79,43794.4,28.2296,,,,,
1866,01/04/19 03:49:26 PM,33232.5,45871.1,31.82,43653.8,28.1287,,,,,
1867,01/04/19 03:49:36 PM,33232.5,45679.7,31.87,43435.5,27.9719,,,,,
1868,01/04/19 03:49:46 PM,33232.5,45448.0,31.87,43218.1,27.8160,,,,,
1869,01/04/19 03:49:56 PM,33232.5,45217.9,31.88,42994.4,27.6557,,,,,
1870,01/04/19 03:50:06 PM,33232.5,45206.2,31.90,42971.2,27.6391,,,,,
1871,01/04/19 03:50:16 PM,33232.5,45001.2,31.98,42717.7,27.4575,,,,,
1872,01/04/19 03:50:26 PM,33232.5,44913.8,32.02,42607.2,27.3785,,,,,
1873,01/04/19 03:50:36 PM,33232.5,44867.2,32.00,42581.7,27.3602,,,,,
1874,01/04/19 03:50:46 PM,33232.5,44838.2,31.95,42595.8,27.3704,,,,,
1875,01/04/19 03:50:56 PM,33232.5,45012.9,31.93,42781.1,27.5030,,,,,
1876,01/04/19 03:51:06 PM,33232.5,44983.7,31.96,42733.7,27.4690,,,,,
1877,01/04/19 03:51:16 PM,33232.5,45042.1,31.97,42785.1,27.5058,,,,,
1878,01/04/19 03:51:26 PM,33232.5,44520.4,31.84,42390.7,27.2237,,,,,
1879,01/04/19 03:51:36 PM,33232.5,44029.9,31.76,41986.3,26.9348,,,,,
1880,01/04/19 03:51:46 PM,33232.5,43525.0,31.78,41491.9,26.5822,,,,,
1881,01/04/19 03:51:56 PM,33232.5,42864.6,31.80,40849.2,26.1249,,,,,
1882,01/04/19 03:52:06 PM,33232.5,42701.8,31.87,40645.5,25.9801,,,,,
1883,01/04/19 03:52:16 PM,33232.5,42615.4,31.89,40551.7,25.9135,,,,,
1884,01/04/19 03:52:26 PM,33232.5,42443.2,31.89,40390.6,25.7992,,,,,
