	"Date Time, GMT-10:00"	"Low Range, ?S/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>100)"	"High Range, ?S/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)"	"Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)"	"Specific Conductance, ?S/cm (LGR S/N: 20494739)"	"Salinity, ppt (LGR S/N: 20494739)"
918	1/6/2019 11:43	33183.7	46991.8	30.95	53625.5	35.4165
919	1/6/2019 11:43	33183.7	46910.6	30.98	53503.4	35.3257
920	1/6/2019 11:43	33183.7	46928	30.97	53533	35.3478
921	1/6/2019 11:44	33183.7	46916.4	30.95	53539.3	35.3524
922	1/6/2019 11:44	33183.7	46928	30.96	53542.8	35.355
923	1/6/2019 11:44	33183.7	46910.6	30.96	53522.9	35.3402
924	1/6/2019 11:44	33183.7	46957	30.96	53575.9	35.3797
925	1/6/2019 11:45	33183.7	46928	30.95	53552.5	35.3623
926	1/6/2019 11:45	33183.7	46916.4	30.95	53539.3	35.3524
927	1/6/2019 11:45	33183.7	46864.3	30.93	53499.2	35.3226
928	1/6/2019 11:45	33183.7	46875.8	30.96	53483.1	35.3106
929	1/6/2019 11:46	33183.7	46841.1	30.95	53453.1	35.2884
930	1/6/2019 11:46	33183.7	46852.7	30.93	53485.9	35.3127
931	1/6/2019 11:46	33183.7	46893.2	30.97	53493.2	35.3182
932	1/6/2019 11:46	33183.7	46933.8	30.98	53529.9	35.3454
933	1/6/2019 11:47	33183.7	46841.1	30.98	53423.9	35.2667
934	1/6/2019 11:47	33183.7	46841.1	30.99	53414.2	35.2594
935	1/6/2019 11:47	33183.7	46852.7	31.01	53408	35.2548
936	1/6/2019 11:47	33183.7	46858.5	31.04	53385.4	35.2381
937	1/6/2019 11:48	33183.7	46858.5	31.06	53366	35.2237
938	1/6/2019 11:48	33183.7	46881.6	31.06	53392.4	35.2432
939	1/6/2019 11:48	33183.7	46870.1	31.06	53379.2	35.2335
940	1/6/2019 11:48	33183.7	46870.1	31.07	53369.5	35.2263
941	1/6/2019 11:49	33183.7	46818	31.07	53310	35.1821
942	1/6/2019 11:49	33183.7	46881.6	31.07	53382.6	35.236
943	1/6/2019 11:49	33183.7	46835.4	31.05	53349.3	35.2113
944	1/6/2019 11:49	33183.7	46875.8	31.05	53395.5	35.2455
945	1/6/2019 11:50	33183.7	46794.9	31.04	53312.8	35.1841
946	1/6/2019 11:50	33183.7	46835.4	31.08	53320.2	35.1896
947	1/6/2019 11:50	33183.7	46783.4	31.07	53270.5	35.1528
948	1/6/2019 11:50	33183.7	46794.9	31.06	53293.4	35.1697
949	1/6/2019 11:51	33183.7	46823.8	31.07	53316.7	35.187
950	1/6/2019 11:51	33183.7	46794.9	31.07	53283.7	35.1625
951	1/6/2019 11:51	33183.7	46783.4	31.08	53260.8	35.1456
952	1/6/2019 11:51	33183.7	46783.4	31.08	53260.8	35.1456
953	1/6/2019 11:52	33183.7	46870.1	31.09	53350.1	35.2118
954	1/6/2019 11:52	33183.7	46771.9	31.09	53238	35.1286
955	1/6/2019 11:52	33183.7	46841.1	31.12	53287.9	35.1657
956	1/6/2019 11:52	33183.7	46800.7	31.11	53251.5	35.1386
957	1/6/2019 11:53	33183.7	46800.7	31.13	53232.2	35.1243
958	1/6/2019 11:53	33183.7	46789.2	31.12	53228.7	35.1217
959	1/6/2019 11:53	33183.7	46818	31.11	53271.3	35.1533
960	1/6/2019 11:53	33183.7	46748.8	31.11	53192.3	35.0947
961	1/6/2019 11:54	33183.7	46777.6	31.09	53244.5	35.1334
962	1/6/2019 11:54	33183.7	46725.8	31.11	53166.1	35.0752
963	1/6/2019 11:54	33183.7	46697	31.13	53113.9	35.0365
964	1/6/2019 11:54	33183.7	46766.1	31.13	53192.7	35.095
965	1/6/2019 11:55	33183.7	46754.6	31.13	53179.6	35.0852
966	1/6/2019 11:55	33183.7	46766.1	31.14	53183	35.0878
967	1/6/2019 11:55	33183.7	46731.5	31.15	53133.9	35.0513
968	1/6/2019 11:55	33183.7	46794.9	31.15	53206.2	35.105
969	1/6/2019 11:56	33183.7	46731.5	31.14	53143.6	35.0585
970	1/6/2019 11:56	33183.7	46771.9	31.14	53189.6	35.0927
971	1/6/2019 11:56	33183.7	46783.4	31.15	53193.1	35.0952
972	1/6/2019 11:56	33183.7	46731.5	31.16	53124.2	35.0441
973	1/6/2019 11:57	33183.7	46818	31.16	53222.8	35.1173
974	1/6/2019 11:57	33183.7	46846.9	31.19	53226.8	35.1202
975	1/6/2019 11:57	33183.7	46818	31.17	53213.2	35.1102
976	1/6/2019 11:57	33183.7	46754.6	31.19	53121.6	35.0422
977	1/6/2019 11:58	33183.7	46777.6	31.16	53176.8	35.0832
978	1/6/2019 11:58	33183.7	46794.9	31.16	53196.5	35.0978
979	1/6/2019 11:58	33183.7	46743	31.17	53127.7	35.0467
980	1/6/2019 11:58	33183.7	46714.2	31.14	53123.8	35.0438
981	1/6/2019 11:59	33183.7	46702.7	31.19	53062.5	34.9983
982	1/6/2019 11:59	33183.7	46806.5	31.21	53161.4	35.0717
983	1/6/2019 11:59	33183.7	46743	31.21	53089.1	35.0181
984	1/6/2019 11:59	33183.7	46766.1	31.23	53096.1	35.0233
985	1/6/2019 12:00	33183.7	46783.4	31.24	53106.2	35.0307
986	1/6/2019 12:00	33183.7	46743	31.23	53069.8	35.0037
987	1/6/2019 12:00	33183.7	46743	31.22	53079.5	35.0109
988	1/6/2019 12:00	33183.7	46714.2	31.23	53037	34.9794
989	1/6/2019 12:01	33183.7	46743	31.21	53089.1	35.0181
990	1/6/2019 12:01	33183.7	46743	31.22	53079.5	35.0109
991	1/6/2019 12:01	33183.7	46725.8	31.22	53059.9	34.9964
992	1/6/2019 12:01	33183.7	46691.2	31.21	53030.1	34.9743
993	1/6/2019 12:02	33183.7	46737.3	31.22	53073	35.0061
994	1/6/2019 12:02	33183.7	46743	31.22	53079.5	35.0109
995	1/6/2019 12:02	33183.7	46708.5	31.23	53030.5	34.9746
996	1/6/2019 12:02	33183.7	46697	31.22	53027.1	34.972
997	1/6/2019 12:03	33183.7	46725.8	31.22	53059.9	34.9964
998	1/6/2019 12:03	33183.7	46708.5	31.23	53030.5	34.9746
999	1/6/2019 12:03	33183.7	46708.5	31.22	53040.2	34.9817
1000	1/6/2019 12:03	33183.7	46743	31.23	53069.8	35.0037
1001	1/6/2019 12:04	33183.7	46697	31.23	53017.4	34.9649
1002	1/6/2019 12:04	33183.7	46777.6	31.24	53099.6	35.0258
1003	1/6/2019 12:04	33183.7	46725.8	31.25	53031	34.9749
1004	1/6/2019 12:04	33183.7	46645.2	31.28	52910.4	34.8855
1005	1/6/2019 12:05	33183.7	46737.3	31.31	52986.3	34.9418
1006	1/6/2019 12:05	33183.7	46731.5	31.3	52989.3	34.944
1007	1/6/2019 12:05	33183.7	46708.5	31.29	52972.8	34.9318
1008	1/6/2019 12:05	33183.7	46766.1	31.31	53019.1	34.9661
1009	1/6/2019 12:06	33183.7	46754.6	31.32	52996.4	34.9493
1010	1/6/2019 12:06	33183.7	46794.9	31.31	53051.8	34.9904
1011	1/6/2019 12:06	33183.7	46754.6	31.32	52996.4	34.9493
1012	1/6/2019 12:06	33183.7	46743	31.32	52983.2	34.9395
1013	1/6/2019 12:07	33183.7	46743	31.34	52964	34.9252
1014	1/6/2019 12:07	33183.7	46743	31.33	52973.6	34.9323
1015	1/6/2019 12:07	33183.7	46743	31.33	52973.6	34.9323
1016	1/6/2019 12:07	33183.7	46743	31.33	52973.6	34.9323
1017	1/6/2019 12:08	33183.7	46725.8	31.34	52944.4	34.9107
1018	1/6/2019 12:08	33183.7	46725.8	31.33	52954	34.9178
1019	1/6/2019 12:08	33183.7	46697	31.32	52930.9	34.9007
1020	1/6/2019 12:08	33183.7	46662.5	31.34	52872.5	34.8574
1021	1/6/2019 12:09	33183.7	46685.5	31.32	52917.8	34.891
1022	1/6/2019 12:09	33183.7	46697	31.32	52930.9	34.9007
1023	1/6/2019 12:09	33183.7	46725.8	31.32	52963.6	34.925
1024	1/6/2019 12:09	33183.7	46714.2	31.31	52960.1	34.9223
1025	1/6/2019 12:10	33183.7	46662.5	31.32	52891.7	34.8716
1026	1/6/2019 12:10	33183.7	46633.8	31.32	52859.1	34.8474
1027	1/6/2019 12:10	33183.7	46674	31.32	52904.8	34.8813
1028	1/6/2019 12:10	33183.7	46639.5	31.37	52817.6	34.8167
1029	1/6/2019 12:11	33183.7	46070.6	31.37	52171.6	34.3382
1030	1/6/2019 12:11	33183.7	46065	31.38	52155.8	34.3265
1031	1/6/2019 12:11	33183.7	46104.5	31.39	52191.2	34.3527
1032	1/6/2019 12:11	33183.7	46121.4	31.39	52210.4	34.3669
1033	1/6/2019 12:12	33183.7	46053.7	31.4	52124.1	34.303
1034	1/6/2019 12:12	33183.7	46104.5	31.38	52200.7	34.3597
1035	1/6/2019 12:12	33183.7	46031.2	31.37	52126.9	34.3051
1036	1/6/2019 12:12	33183.7	45975	31.38	52053.6	34.2509
1037	1/6/2019 12:13	33183.7	45952.5	31.39	52018.7	34.2251
1038	1/6/2019 12:13	33183.7	45935.7	31.39	51999.6	34.211
1039	1/6/2019 12:13	33183.7	45935.7	31.4	51990.2	34.204
1040	1/6/2019 12:13	33183.7	46003.1	31.4	52066.7	34.2606
1041	1/6/2019 12:14	33183.7	45834.9	31.41	51866.4	34.1125
1042	1/6/2019 12:14	33183.7	45846.1	31.41	51879.1	34.1219
1043	1/6/2019 12:14	33183.7	45767.9	31.4	51799.7	34.0632
1044	1/6/2019 12:14	33183.7	45807	31.41	51834.7	34.0891
1045	1/6/2019 12:15	33183.7	45767.9	31.39	51809.1	34.0702
1046	1/6/2019 12:15	33183.7	45795.8	31.4	51831.4	34.0866
1047	1/6/2019 12:15	33183.7	45795.8	31.41	51822	34.0797
1048	1/6/2019 12:15	33183.7	45829.3	31.41	51860	34.1078
1049	1/6/2019 12:16	33183.7	45717.7	31.4	51742.8	34.0211
1050	1/6/2019 12:16	33183.7	45651	31.41	51657.7	33.9583
1051	1/6/2019 12:16	33183.7	45706.6	31.41	51720.8	34.0049
1052	1/6/2019 12:16	33183.7	45717.7	31.42	51724	34.0073
1053	1/6/2019 12:17	33183.7	45678.8	31.41	51689.2	33.9816
1054	1/6/2019 12:17	33183.7	45639.9	31.41	51645.1	33.949
1055	1/6/2019 12:17	33183.7	45601	31.4	51610.3	33.9233
1056	1/6/2019 12:17	33183.7	45578.9	31.42	51566.5	33.891
1057	1/6/2019 12:18	33183.7	45578.9	31.44	51547.9	33.8772
1058	1/6/2019 12:18	33183.7	45651	31.41	51657.7	33.9583
1059	1/6/2019 12:18	33183.7	45534.6	31.42	51516.3	33.8539
1060	1/6/2019 12:18	33183.7	45473.8	31.42	51447.3	33.803
1061	1/6/2019 12:19	33183.7	46841.1	31.41	53008.1	34.958
1062	1/6/2019 12:19	33183.7	46870.1	31.42	53031.4	34.9753
1063	1/6/2019 12:19	33183.7	46829.6	31.4	53004.7	34.9554
1064	1/6/2019 12:19	33183.7	46910.6	31.4	53096.6	35.0236
1065	1/6/2019 12:20	33183.7	46789.2	31.42	52939.6	34.9072
1066	1/6/2019 12:20	33183.7	46858.5	31.42	53018.3	34.9655
1067	1/6/2019 12:20	33183.7	46806.5	31.42	52959.3	34.9217
1068	1/6/2019 12:20	33183.7	46829.6	31.42	52985.5	34.9412
1069	1/6/2019 12:21	33183.7	46829.6	31.44	52966.3	34.9269
1070	1/6/2019 12:21	33183.7	46841.1	31.41	53008.1	34.958
1071	1/6/2019 12:21	33183.7	46829.6	31.42	52985.5	34.9412
1072	1/6/2019 12:21	33183.7	46748.8	31.42	52893.8	34.8732
1073	1/6/2019 12:22	33183.7	46829.6	31.42	52985.5	34.9412
1074	1/6/2019 12:22	33183.7	46777.6	31.44	52907.3	34.8832
1075	1/6/2019 12:22	33183.7	46829.6	31.44	52966.3	34.9269
1076	1/6/2019 12:22	33183.7	46766.1	31.42	52913.4	34.8877
1077	1/6/2019 12:23	33183.7	46748.8	31.42	52893.8	34.8732
1078	1/6/2019 12:23	33183.7	46766.1	31.42	52913.4	34.8877
1079	1/6/2019 12:23	33183.7	46858.5	31.44	52999.1	34.9513
1080	1/6/2019 12:23	33183.7	46806.5	31.41	52968.9	34.9288
1081	1/6/2019 12:24	33183.7	46794.9	31.42	52946.1	34.912
1082	1/6/2019 12:24	33183.7	46783.4	31.45	52904.3	34.881
1083	1/6/2019 12:24	33183.7	46835.4	31.42	52992.1	34.9461
1084	1/6/2019 12:24	33183.7	46783.4	31.44	52913.9	34.8881
1085	1/6/2019 12:25	33183.7	46794.9	31.44	52926.9	34.8977
1086	1/6/2019 12:25	33183.7	46754.6	31.44	52881.2	34.8638
1087	1/6/2019 12:25	33183.7	46806.5	31.44	52940.1	34.9075
1088	1/6/2019 12:25	33183.7	46737.3	31.45	52852	34.8422
1089	1/6/2019 12:26	33183.7	46794.9	31.45	52917.4	34.8906
1090	1/6/2019 12:26	33183.7	46766.1	31.45	52884.7	34.8664
1091	1/6/2019 12:26	33183.7	46737.3	31.44	52861.6	34.8493
1092	1/6/2019 12:26	33183.7	46737.3	31.45	52852	34.8422
1093	1/6/2019 12:27	33183.7	46766.1	31.45	52884.7	34.8664
1094	1/6/2019 12:27	33183.7	46725.8	31.44	52848.6	34.8396
1095	1/6/2019 12:27	33183.7	46725.8	31.44	52848.6	34.8396
1096	1/6/2019 12:27	33183.7	46766.1	31.44	52894.3	34.8735
1097	1/6/2019 12:28	33183.7	46714.2	31.45	52825.8	34.8228
1098	1/6/2019 12:28	33183.7	46702.7	31.42	52841.5	34.8344
1099	1/6/2019 12:28	33183.7	46702.7	31.44	52822.4	34.8202
1100	1/6/2019 12:28	33183.7	46725.8	31.44	52848.6	34.8396
1101	1/6/2019 12:29	33183.7	46754.6	31.47	52852.5	34.8425
1102	1/6/2019 12:29	33183.7	46771.9	31.45	52891.3	34.8713
1103	1/6/2019 12:29	33183.7	46771.9	31.56	52786.1	34.7933
1104	1/6/2019 12:29	33183.7	46783.4	31.6	52760.9	34.7746
1105	1/6/2019 12:30	33183.7	46702.7	31.6	52669.7	34.707
1106	1/6/2019 12:30	33183.7	46812.3	31.56	52831.8	34.8272
1107	1/6/2019 12:30	33183.7	46771.9	31.56	52786.1	34.7933
1108	1/6/2019 12:30	33183.7	46760.3	31.55	52782.5	34.7906
1109	1/6/2019 12:31	33183.7	46783.4	31.54	52818.2	34.8171
1110	1/6/2019 12:31	33183.7	46731.5	31.57	52730.8	34.7523
1111	1/6/2019 12:31	33183.7	46800.7	31.65	52732.9	34.7538
1112	1/6/2019 12:31	33183.7	46823.8	31.61	52797.1	34.8015
1113	1/6/2019 12:32	33183.7	46823.8	31.66	52749.4	34.7661
1114	1/6/2019 12:32	33183.7	46823.8	31.63	52778	34.7873
1115	1/6/2019 12:32	33183.7	46852.7	31.66	52782.1	34.7903
1116	1/6/2019 12:32	33183.7	46800.7	31.66	52723.3	34.7468
1117	1/6/2019 12:33	33183.7	46800.7	31.67	52713.8	34.7397
1118	1/6/2019 12:33	33183.7	46777.6	31.65	52706.8	34.7345
1119	1/6/2019 12:33	33183.7	46777.6	31.66	52697.2	34.7274
1120	1/6/2019 12:33	33183.7	46800.7	31.66	52723.3	34.7468
1121	1/6/2019 12:34	33183.7	46789.2	31.69	52681.8	34.716
1122	1/6/2019 12:34	33183.7	46766.1	31.67	52674.7	34.7107
1123	1/6/2019 12:34	33183.7	46737.3	31.67	52642.2	34.6866
1124	1/6/2019 12:34	33183.7	46789.2	31.7	52672.3	34.7089
1125	1/6/2019 12:35	33183.7	46777.6	31.69	52668.7	34.7063
1126	1/6/2019 12:35	33183.7	46754.6	31.69	52642.7	34.687
1127	1/6/2019 12:35	33183.7	46806.5	31.69	52701.3	34.7305
1128	1/6/2019 12:35	33183.7	46794.9	31.67	52707.3	34.7349
1129	1/6/2019 12:36	33183.7	46794.9	31.64	52735.8	34.756
1130	1/6/2019 12:36	33183.7	46754.6	31.65	52680.8	34.7152
1131	1/6/2019 12:36	33183.7	46737.3	31.58	52727.9	34.7501
1132	1/6/2019 12:36	33183.7	46766.1	31.65	52693.8	34.7248
1133	1/6/2019 12:37	33183.7	46702.7	31.6	52669.7	34.707
1134	1/6/2019 12:37	33183.7	46691.2	31.6	52656.7	34.6974
1135	1/6/2019 12:37	33183.7	46743	31.61	52705.7	34.7337
1136	1/6/2019 12:37	33183.7	46766.1	31.63	52712.8	34.739
1137	1/6/2019 12:38	33183.7	46633.8	31.6	52591.8	34.6493
1138	1/6/2019 12:38	33183.7	46662.5	31.57	52652.8	34.6945
1139	1/6/2019 12:38	33183.7	46622.3	31.57	52607.3	34.6608
1140	1/6/2019 12:38	33183.7	46731.5	31.6	52702.2	34.7311
1141	1/6/2019 12:39	33183.7	46679.7	31.6	52643.7	34.6877
1142	1/6/2019 12:39	33183.7	46674	31.55	52684.8	34.7182
1143	1/6/2019 12:39	33183.7	46691.2	31.56	52694.8	34.7256
1144	1/6/2019 12:39	33183.7	46702.7	31.57	52698.2	34.7282
1145	1/6/2019 12:40	33183.7	46610.8	31.55	52613.3	34.6652
1146	1/6/2019 12:40	33183.7	46599.3	31.53	52619.3	34.6697
1147	1/6/2019 12:40	33183.7	46513.4	31.52	52531.5	34.6046
1148	1/6/2019 12:40	33183.7	46662.5	31.5	52719.5	34.7439
1149	1/6/2019 12:41	33183.7	46599.3	31.48	52666.9	34.705
1150	1/6/2019 12:41	33183.7	46530.6	31.52	52551	34.6191
1151	1/6/2019 12:41	33183.7	46610.8	31.52	52641.8	34.6864
1152	1/6/2019 12:41	33183.7	46570.7	31.52	52596.4	34.6527
1153	1/6/2019 12:42	33183.7	46610.8	31.5	52660.9	34.7005
1154	1/6/2019 12:42	33183.7	46547.8	31.5	52589.5	34.6476
1155	1/6/2019 12:42	33183.7	46559.2	31.5	52602.4	34.6572
1156	1/6/2019 12:42	33183.7	46559.2	31.5	52602.4	34.6572
1157	1/6/2019 12:43	33183.7	46456.3	31.52	52466.9	34.5567
1158	1/6/2019 12:43	33183.7	46559.2	31.49	52612	34.6642
1159	1/6/2019 12:43	33183.7	46439.2	31.5	52466.5	34.5565
1160	1/6/2019 12:43	33183.7	46479.1	31.5	52511.7	34.5899
1161	1/6/2019 12:44	33183.7	46467.7	31.52	52479.8	34.5663
1162	1/6/2019 12:44	33183.7	46496.3	31.52	52512.2	34.5903
1163	1/6/2019 12:44	33183.7	46536.3	31.53	52548	34.6168
1164	1/6/2019 12:44	33183.7	46519.1	31.54	52519	34.5953
1165	1/6/2019 12:45	33183.7	46524.9	31.57	52497.1	34.5791
1166	1/6/2019 12:45	33183.7	46507.7	31.58	52468.1	34.5577
1167	1/6/2019 12:45	33183.7	46587.9	31.62	52520.9	34.5967
1168	1/6/2019 12:45	33183.7	46467.7	31.62	52385	34.4961
1169	1/6/2019 12:46	33183.7	46513.4	31.65	52408.2	34.5133
1170	1/6/2019 12:46	33183.7	46479.1	31.66	52360	34.4776
1171	1/6/2019 12:46	33183.7	46502	31.67	52376.4	34.4898
1172	1/6/2019 12:46	33183.7	46513.4	31.64	52417.7	34.5203
1173	1/6/2019 12:47	33183.7	46496.3	31.65	52388.9	34.499
1174	1/6/2019 12:47	33183.7	46547.8	31.66	52437.6	34.5351
1175	1/6/2019 12:47	33183.7	46559.2	31.69	52422.1	34.5236
1176	1/6/2019 12:47	33183.7	46564.9	31.71	52409.6	34.5143
1177	1/6/2019 12:48	33183.7	46547.8	31.66	52437.6	34.5351
1178	1/6/2019 12:48	33183.7	46427.8	31.65	52311.5	34.4417
1179	1/6/2019 12:48	33183.7	46479.1	31.65	52369.5	34.4846
1180	1/6/2019 12:48	33183.7	46524.9	31.7	52373.9	34.4879
1181	1/6/2019 12:49	33183.7	46496.3	31.7	52341.6	34.464
1182	1/6/2019 12:49	33183.7	46519.1	31.7	52367.4	34.4831
1183	1/6/2019 12:49	33183.7	46456.3	31.67	52324.8	34.4516
1184	1/6/2019 12:49	33183.7	46479.1	31.64	52378.9	34.4916
1185	1/6/2019 12:50	33183.7	46467.7	31.67	52337.7	34.4611
1186	1/6/2019 12:50	33183.7	46484.8	31.67	52357	34.4754
1187	1/6/2019 12:50	33183.7	46416.4	31.69	52260.8	34.4042
1188	1/6/2019 12:50	33183.7	46513.4	31.67	52389.3	34.4993
1189	1/6/2019 12:51	33183.7	46479.1	31.66	52360	34.4776
1190	1/6/2019 12:51	33183.7	46405	31.63	52304.6	34.4366
1191	1/6/2019 12:51	33183.7	46416.4	31.6	52345.9	34.4672
1192	1/6/2019 12:51	33183.7	46427.8	31.57	52387.2	34.4977
1193	1/6/2019 12:52	33183.7	46416.4	31.55	52393.2	34.5022
1194	1/6/2019 12:52	33183.7	46427.8	31.57	52387.2	34.4977
1195	1/6/2019 12:52	33183.7	46427.8	31.58	52377.7	34.4907
1196	1/6/2019 12:52	33183.7	46456.3	31.57	52419.4	34.5216
1197	1/6/2019 12:53	33183.7	46444.9	31.58	52397.1	34.5051
1198	1/6/2019 12:53	33183.7	46507.7	31.6	52449.1	34.5436
1199	1/6/2019 12:53	33183.7	46439.2	31.55	52419	34.5213
1200	1/6/2019 12:53	33183.7	46456.3	31.57	52419.4	34.5216
1201	1/6/2019 12:54	33183.7	46427.8	31.56	52396.7	34.5048
1202	1/6/2019 12:54	33183.7	46416.4	31.56	52383.8	34.4952
1203	1/6/2019 12:54	33183.7	46456.3	31.55	52438.4	34.5357
1204	1/6/2019 12:54	33183.7	46416.4	31.57	52374.3	34.4882
1205	1/6/2019 12:55	33183.7	46376.5	31.55	52348.1	34.4688
1206	1/6/2019 12:55	33183.7	46376.5	31.54	52357.5	34.4758
1207	1/6/2019 12:55	33183.7	46405	31.55	52380.3	34.4927
1208	1/6/2019 12:55	33183.7	46325.3	31.55	52290.1	34.4259
1209	1/6/2019 12:56	33183.7	46439.2	31.56	52409.6	34.5143
1210	1/6/2019 12:56	33183.7	46393.6	31.55	52367.4	34.4831
1211	1/6/2019 12:56	33183.7	46405	31.58	52351.9	34.4716
1212	1/6/2019 12:56	33183.7	46376.5	31.56	52338.6	34.4618
1213	1/6/2019 12:57	33183.7	46348	31.6	52268.5	34.4099
1214	1/6/2019 12:57	33183.7	46393.6	31.6	52320.1	34.4481
1215	1/6/2019 12:57	33183.7	46387.9	31.58	52332.6	34.4573
1216	1/6/2019 12:57	33183.7	46405	31.56	52370.9	34.4857
1217	1/6/2019 12:58	33183.7	46365.1	31.54	52344.6	34.4662
1218	1/6/2019 12:58	33183.7	46405	31.57	52361.4	34.4786
1219	1/6/2019 12:58	33183.7	46427.8	31.63	52330.4	34.4557
1220	1/6/2019 12:58	33183.7	46444.9	31.64	52340.3	34.463
1221	1/6/2019 12:59	33183.7	46348	31.63	52240.2	34.3889
1222	1/6/2019 12:59	33183.7	46313.9	31.62	52211.1	34.3674
1223	1/6/2019 12:59	33183.7	46331	31.62	52230.4	34.3817
1224	1/6/2019 12:59	33183.7	46285.5	31.62	52179	34.3436
1225	1/6/2019 13:00	33183.7	46376.5	31.66	52244.1	34.3918
1226	1/6/2019 13:00	33183.7	46359.4	31.65	52234.2	34.3845
1227	1/6/2019 13:00	33183.7	46325.3	31.66	52186.2	34.349
1228	1/6/2019 13:00	33183.7	46336.7	31.66	52199.1	34.3586
1229	1/6/2019 13:01	33183.7	46393.6	31.67	52254	34.3991
1230	1/6/2019 13:01	33183.7	46336.7	31.6	52255.8	34.4005
1231	1/6/2019 13:01	33183.7	46359.4	31.57	52309.8	34.4404
1232	1/6/2019 13:01	33183.7	46296.9	31.55	52258	34.4021
1233	1/6/2019 13:02	33183.7	46268.5	31.56	52216.4	34.3713
1234	1/6/2019 13:02	33183.7	46308.3	31.56	52261.4	34.4046
1235	1/6/2019 13:02	33183.7	46279.9	31.57	52219.8	34.3739
1236	1/6/2019 13:02	33183.7	46296.9	31.58	52229.6	34.3811
1237	1/6/2019 13:03	33183.7	46206.2	31.61	52098.7	34.2843
1238	1/6/2019 13:03	33183.7	46296.9	31.62	52191.9	34.3532
1239	1/6/2019 13:03	33183.7	46296.9	31.49	52314.7	34.4441
1240	1/6/2019 13:03	33183.7	46268.5	31.49	52282.6	34.4203
1241	1/6/2019 13:04	33183.7	46268.5	31.55	52225.8	34.3783
1242	1/6/2019 13:04	33183.7	46234.5	31.56	52177.9	34.3428
1243	1/6/2019 13:04	33183.7	46177.9	31.52	52151.6	34.3234
1244	1/6/2019 13:04	33183.7	46189.2	31.6	52088.9	34.277
1245	1/6/2019 13:05	33183.7	46234.5	31.63	52111.9	34.294
1246	1/6/2019 13:05	33183.7	46245.8	31.65	52105.8	34.2895
1247	1/6/2019 13:05	33183.7	46217.5	31.64	52083.3	34.2729
1248	1/6/2019 13:05	33183.7	46257.2	31.56	52203.6	34.3619
1249	1/6/2019 13:06	33183.7	46149.6	31.54	52100.7	34.2857
1250	1/6/2019 13:06	33183.7	46234.5	31.61	52130.7	34.308
1251	1/6/2019 13:06	33183.7	46234.5	31.58	52159	34.3289
1252	1/6/2019 13:06	33183.7	46177.9	31.49	52179.9	34.3443
1253	1/6/2019 13:07	33183.7	46127	31.5	52112.8	34.2947
1254	1/6/2019 13:07	33183.7	46127	31.5	52112.8	34.2947
1255	1/6/2019 13:07	33183.7	46160.9	31.52	52132.3	34.3091
1256	1/6/2019 13:07	33183.7	46127	31.54	52075.1	34.2668
1257	1/6/2019 13:08	33183.7	46098.8	31.48	52099.7	34.285
1258	1/6/2019 13:08	33183.7	46149.6	31.49	52147.8	34.3206
1259	1/6/2019 13:08	33183.7	46160.9	31.53	52122.9	34.3021
1260	1/6/2019 13:08	33183.7	46110.1	31.47	52121.9	34.3015
1261	1/6/2019 13:09	33183.7	46149.6	31.53	52110.1	34.2927
1262	1/6/2019 13:09	33183.7	46110.1	31.53	52065.4	34.2596
1263	1/6/2019 13:09	33183.7	46031.2	31.49	52013.7	34.2214
1264	1/6/2019 13:09	33183.7	46098.8	31.53	52052.6	34.2501
1265	1/6/2019 13:10	33183.7	46076.3	31.52	52036.5	34.2383
1266	1/6/2019 13:10	33183.7	46008.7	31.48	51997.6	34.2095
1267	1/6/2019 13:10	33183.7	46059.4	31.48	52055	34.252
1268	1/6/2019 13:10	33183.7	46008.7	31.46	52016.4	34.2234
1269	1/6/2019 13:11	33183.7	46138.3	31.54	52087.9	34.2762
1270	1/6/2019 13:11	33183.7	46008.7	31.54	51941.1	34.1678
1271	1/6/2019 13:11	33183.7	46020	31.54	51953.9	34.1772
1272	1/6/2019 13:11	33183.7	46065	31.53	52014.3	34.2218
1273	1/6/2019 13:12	33183.7	46059.4	31.54	51998.5	34.2102
1274	1/6/2019 13:12	33183.7	46020	31.6	51897.6	34.1356
1275	1/6/2019 13:12	33183.7	46020	31.61	51888.2	34.1286
1276	1/6/2019 13:12	33183.7	46076.3	31.57	51989.5	34.2035
1277	1/6/2019 13:13	33183.7	46020	31.55	51944.5	34.1703
1278	1/6/2019 13:13	33183.7	45980.6	31.53	51918.7	34.1512
1279	1/6/2019 13:13	33183.7	46020	31.53	51963.3	34.1842
1280	1/6/2019 13:13	33183.7	46008.7	31.52	51960	34.1817
1281	1/6/2019 13:14	33183.7	45980.6	31.56	51890.6	34.1304
1282	1/6/2019 13:14	33183.7	45958.2	31.55	51874.6	34.1186
1283	1/6/2019 13:14	33183.7	46036.9	31.55	51963.7	34.1844
1284	1/6/2019 13:14	33183.7	45930.1	31.52	51870.9	34.1159
1285	1/6/2019 13:15	33183.7	45975	31.56	51884.2	34.1257
1286	1/6/2019 13:15	33183.7	45958.2	31.57	51855.8	34.1047
1287	1/6/2019 13:15	33183.7	45930.1	31.54	51852.2	34.102
