"Plot Title: SN_739"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>100)","High Range, μS/cm (LGR S/N: 20494739, SEN S/N: 20494739, LBL: <Enter label here>55,000)","Temp, °C (LGR S/N: 20494739, SEN S/N: 20494739)","Specific Conductance, μS/cm (LGR S/N: 20494739)","Salinity, ppt (LGR S/N: 20494739)","Coupler Detached (LGR S/N: 20494739)","Coupler Attached (LGR S/N: 20494739)","Host Connected (LGR S/N: 20494739)","Stopped (LGR S/N: 20494739)","End Of File (LGR S/N: 20494739)"
632,01/06/19 10:31:42 AM,0.0,0.0,35.82,0.0,0.0123,,,,,
633,01/06/19 10:31:57 AM,0.0,0.0,36.01,0.0,0.0123,,,,,
634,01/06/19 10:32:12 AM,0.0,0.0,36.17,0.0,0.0123,,,,,
635,01/06/19 10:32:27 AM,0.0,0.0,36.31,0.0,0.0123,,,,,
636,01/06/19 10:32:42 AM,0.0,0.0,36.50,0.0,0.0123,,,,,
637,01/06/19 10:32:57 AM,0.0,0.0,36.71,0.0,0.0123,,,,,
638,01/06/19 10:33:12 AM,0.0,0.0,36.91,0.0,0.0123,,,,,
639,01/06/19 10:33:27 AM,0.0,0.0,37.00,0.0,0.0123,,,,,
640,01/06/19 10:33:42 AM,0.0,0.0,37.07,0.0,0.0123,,,,,
641,01/06/19 10:33:57 AM,0.0,0.0,37.15,0.0,0.0123,,,,,
642,01/06/19 10:34:12 AM,0.0,0.0,37.24,0.0,0.0123,,,,,
643,01/06/19 10:34:27 AM,0.0,0.0,37.32,0.0,0.0123,,,,,
644,01/06/19 10:34:42 AM,0.0,0.0,37.39,0.0,0.0123,,,,,
645,01/06/19 10:34:57 AM,0.0,0.0,37.46,0.0,0.0123,,,,,
646,01/06/19 10:35:12 AM,0.0,0.0,37.50,0.0,0.0123,,,,,
647,01/06/19 10:35:27 AM,0.0,0.0,37.53,0.0,0.0123,,,,,
648,01/06/19 10:35:42 AM,0.0,0.0,37.55,0.0,0.0123,,,,,
649,01/06/19 10:35:57 AM,0.0,0.0,37.57,0.0,0.0123,,,,,
650,01/06/19 10:36:12 AM,0.0,0.0,37.58,0.0,0.0123,,,,,
651,01/06/19 10:36:27 AM,0.0,0.0,37.60,0.0,0.0123,,,,,
652,01/06/19 10:36:42 AM,0.0,0.0,37.60,0.0,0.0123,,,,,
653,01/06/19 10:36:57 AM,0.0,0.0,37.60,0.0,0.0123,,,,,
654,01/06/19 10:37:12 AM,0.0,0.0,37.60,0.0,0.0123,,,,,
655,01/06/19 10:37:27 AM,0.0,0.0,37.58,0.0,0.0123,,,,,
656,01/06/19 10:37:42 AM,0.0,0.0,37.57,0.0,0.0123,,,,,
657,01/06/19 10:37:57 AM,0.0,0.0,37.56,0.0,0.0123,,,,,
658,01/06/19 10:38:12 AM,0.0,0.0,37.56,0.0,0.0123,,,,,
659,01/06/19 10:38:27 AM,0.0,0.0,37.45,0.0,0.0123,,,,,
660,01/06/19 10:38:42 AM,0.0,0.0,37.38,0.0,0.0123,,,,,
661,01/06/19 10:38:57 AM,0.0,0.0,37.33,0.0,0.0123,,,,,
662,01/06/19 10:39:12 AM,0.0,0.0,37.23,0.0,0.0123,,,,,
663,01/06/19 10:39:27 AM,0.0,0.0,37.12,0.0,0.0123,,,,,
664,01/06/19 10:39:42 AM,0.0,0.0,36.99,0.0,0.0123,,,,,
665,01/06/19 10:39:57 AM,0.0,0.0,36.87,0.0,0.0123,,,,,
666,01/06/19 10:40:12 AM,0.0,0.0,36.79,0.0,0.0123,,,,,
667,01/06/19 10:40:27 AM,0.0,0.0,36.68,0.0,0.0123,,,,,
668,01/06/19 10:40:42 AM,0.0,0.0,36.59,0.0,0.0123,,,,,
669,01/06/19 10:40:57 AM,0.0,0.0,36.51,0.0,0.0123,,,,,
670,01/06/19 10:41:12 AM,0.0,0.0,36.26,0.0,0.0123,,,,,
671,01/06/19 10:41:27 AM,0.0,0.0,35.64,0.0,0.0123,,,,,
672,01/06/19 10:41:42 AM,0.0,0.0,35.51,0.0,0.0123,,,,,
673,01/06/19 10:41:57 AM,0.0,0.0,35.24,0.0,0.0123,,,,,
674,01/06/19 10:42:12 AM,0.0,0.0,35.10,0.0,0.0123,,,,,
675,01/06/19 10:42:27 AM,0.0,0.0,34.95,0.0,0.0123,,,,,
676,01/06/19 10:42:42 AM,0.0,0.0,34.92,0.0,0.0123,,,,,
677,01/06/19 10:42:57 AM,0.0,0.0,34.52,0.0,0.0123,,,,,
678,01/06/19 10:43:12 AM,0.0,0.0,34.54,0.0,0.0123,,,,,
679,01/06/19 10:43:27 AM,0.0,0.0,34.15,0.0,0.0123,,,,,
680,01/06/19 10:43:42 AM,0.0,0.0,34.04,0.0,0.0123,,,,,
681,01/06/19 10:43:57 AM,0.0,0.0,34.01,0.0,0.0123,,,,,
682,01/06/19 10:44:12 AM,0.0,0.0,33.74,0.0,0.0123,,,,,
683,01/06/19 10:44:27 AM,0.0,0.0,33.26,0.0,0.0123,,,,,
684,01/06/19 10:44:42 AM,0.0,0.0,33.29,0.0,0.0123,,,,,
685,01/06/19 10:44:57 AM,0.0,0.0,32.93,0.0,0.0123,,,,,
686,01/06/19 10:45:12 AM,0.0,0.0,32.89,0.0,0.0123,,,,,
687,01/06/19 10:45:27 AM,0.0,0.0,32.61,0.0,0.0123,,,,,
688,01/06/19 10:45:42 AM,0.0,0.0,32.51,0.0,0.0123,,,,,
689,01/06/19 10:45:57 AM,0.0,0.0,32.43,0.0,0.0123,,,,,
690,01/06/19 10:46:12 AM,0.0,0.0,32.44,0.0,0.0123,,,,,
691,01/06/19 10:46:27 AM,0.0,0.0,32.40,0.0,0.0123,,,,,
692,01/06/19 10:46:42 AM,0.0,0.0,32.36,0.0,0.0123,,,,,
693,01/06/19 10:46:57 AM,0.0,0.0,32.35,0.0,0.0123,,,,,
694,01/06/19 10:47:12 AM,0.0,0.0,32.30,0.0,0.0123,,,,,
695,01/06/19 10:47:27 AM,0.0,0.0,32.29,0.0,0.0123,,,,,
696,01/06/19 10:47:42 AM,0.0,0.0,32.28,0.0,0.0123,,,,,
697,01/06/19 10:47:57 AM,0.0,0.0,32.24,0.0,0.0123,,,,,
698,01/06/19 10:48:12 AM,0.0,0.0,32.23,0.0,0.0123,,,,,
699,01/06/19 10:48:27 AM,0.0,0.0,32.20,0.0,0.0123,,,,,
700,01/06/19 10:48:42 AM,0.0,0.0,32.11,0.0,0.0123,,,,,
701,01/06/19 10:48:57 AM,0.0,0.0,32.11,0.0,0.0123,,,,,
702,01/06/19 10:49:12 AM,0.0,0.0,32.14,0.0,0.0123,,,,,
703,01/06/19 10:49:27 AM,0.0,0.0,32.12,0.0,0.0123,,,,,
704,01/06/19 10:49:42 AM,0.0,0.0,32.11,0.0,0.0123,,,,,
705,01/06/19 10:49:57 AM,0.0,0.0,32.10,0.0,0.0123,,,,,
706,01/06/19 10:50:12 AM,0.0,0.0,32.08,0.0,0.0123,,,,,
707,01/06/19 10:50:27 AM,0.0,0.0,32.08,0.0,0.0123,,,,,
708,01/06/19 10:50:42 AM,0.0,0.0,32.07,0.0,0.0123,,,,,
709,01/06/19 10:50:57 AM,0.0,0.0,32.08,0.0,0.0123,,,,,
710,01/06/19 10:51:12 AM,0.0,0.0,32.14,0.0,0.0123,,,,,
711,01/06/19 10:51:27 AM,0.0,0.0,32.13,0.0,0.0123,,,,,
712,01/06/19 10:51:42 AM,0.0,0.0,32.18,0.0,0.0123,,,,,
713,01/06/19 10:51:57 AM,0.0,0.0,32.19,0.0,0.0123,,,,,
714,01/06/19 10:52:12 AM,0.0,0.0,32.19,0.0,0.0123,,,,,
715,01/06/19 10:52:27 AM,0.0,0.0,32.10,0.0,0.0123,,,,,
716,01/06/19 10:52:42 AM,0.0,0.0,32.18,0.0,0.0123,,,,,
717,01/06/19 10:52:57 AM,0.0,0.0,32.34,0.0,0.0123,,,,,
718,01/06/19 10:53:12 AM,0.0,0.0,32.39,0.0,0.0123,,,,,
719,01/06/19 10:53:27 AM,0.0,0.0,32.38,0.0,0.0123,,,,,
720,01/06/19 10:53:42 AM,0.0,0.0,32.43,0.0,0.0123,,,,,
721,01/06/19 10:53:57 AM,0.0,0.0,32.36,0.0,0.0123,,,,,
722,01/06/19 10:54:12 AM,0.0,0.0,32.38,0.0,0.0123,,,,,
723,01/06/19 10:54:27 AM,0.0,0.0,32.63,0.0,0.0123,,,,,
724,01/06/19 10:54:42 AM,0.0,0.0,32.69,0.0,0.0123,,,,,
725,01/06/19 10:54:57 AM,0.0,0.0,31.46,0.0,0.0123,,,,,
726,01/06/19 10:55:12 AM,0.0,0.0,31.72,0.0,0.0123,,,,,
727,01/06/19 10:55:27 AM,33183.7,47673.1,30.93,54424.9,36.0117,,,,,
728,01/06/19 10:55:42 AM,33183.7,48115.5,30.93,54931.3,36.3895,,,,,
729,01/06/19 10:55:57 AM,3993.5,4022.2,30.71,4598.1,2.4513,,,,,
730,01/06/19 10:56:12 AM,3980.3,4007.4,30.95,4560.7,2.4302,,,,,
731,01/06/19 10:56:27 AM,33183.7,47726.5,30.93,54486.0,36.0573,,,,,
732,01/06/19 10:56:42 AM,33183.7,47395.2,30.93,54106.8,35.7747,,,,,
733,01/06/19 10:56:57 AM,2292.2,2339.2,30.47,2685.9,1.3871,,,,,
734,01/06/19 10:57:12 AM,3010.7,3120.3,30.68,3568.8,1.8733,,,,,
735,01/06/19 10:57:27 AM,33183.7,47044.1,30.87,53763.7,35.5193,,,,,
736,01/06/19 10:57:42 AM,33183.7,47009.2,30.89,53704.2,35.4750,,,,,
737,01/06/19 10:57:57 AM,33183.7,46945.4,30.87,53650.7,35.4352,,,,,
738,01/06/19 10:58:12 AM,33183.7,46800.7,30.84,53514.2,35.3337,,,,,
739,01/06/19 10:58:27 AM,33183.7,46829.6,30.86,53527.7,35.3438,,,,,
740,01/06/19 10:58:42 AM,33183.7,46841.1,30.81,53589.8,35.3900,,,,,
741,01/06/19 10:58:57 AM,33183.7,46910.6,30.81,53669.5,35.4493,,,,,
742,01/06/19 10:59:12 AM,33183.7,47003.4,30.84,53746.5,35.5065,,,,,
743,01/06/19 10:59:27 AM,33183.7,47003.4,30.81,53776.0,35.5284,,,,,
744,01/06/19 10:59:42 AM,33183.7,46974.4,30.72,53831.1,35.5695,,,,,
745,01/06/19 10:59:57 AM,33183.7,46974.4,30.71,53841.0,35.5768,,,,,
746,01/06/19 11:00:12 AM,33183.7,47044.1,30.68,53950.7,35.6584,,,,,
747,01/06/19 11:00:27 AM,33183.7,46962.8,30.63,53906.5,35.6255,,,,,
748,01/06/19 11:00:42 AM,33183.7,46974.4,30.57,53979.1,35.6796,,,,,
749,01/06/19 11:00:57 AM,33183.7,46945.4,30.57,53945.7,35.6547,,,,,
750,01/06/19 11:01:12 AM,33183.7,46997.6,30.54,54035.5,35.7216,,,,,
751,01/06/19 11:01:27 AM,33183.7,46997.6,30.56,54015.7,35.7069,,,,,
752,01/06/19 11:01:42 AM,33183.7,46974.4,30.54,54008.8,35.7017,,,,,
753,01/06/19 11:01:57 AM,33183.7,47026.7,30.54,54069.1,35.7466,,,,,
754,01/06/19 11:02:12 AM,33183.7,47026.7,30.56,54049.3,35.7318,,,,,
755,01/06/19 11:02:27 AM,33183.7,47067.4,30.51,54145.7,35.8037,,,,,
756,01/06/19 11:02:42 AM,33183.7,47049.9,30.54,54095.8,35.7665,,,,,
757,01/06/19 11:02:57 AM,33183.7,47009.2,30.55,54039.0,35.7242,,,,,
758,01/06/19 11:03:12 AM,33183.7,47067.4,30.58,54076.3,35.7520,,,,,
759,01/06/19 11:03:27 AM,33183.7,47119.9,30.68,54037.8,35.7233,,,,,
760,01/06/19 11:03:42 AM,33183.7,47137.4,30.64,54097.5,35.7677,,,,,
761,01/06/19 11:03:57 AM,33183.7,47137.4,30.73,54008.5,35.7015,,,,,
762,01/06/19 11:04:12 AM,33183.7,47149.0,30.71,54041.6,35.7261,,,,,
763,01/06/19 11:04:27 AM,33183.7,47149.0,30.78,53972.5,35.6747,,,,,
764,01/06/19 11:04:42 AM,33183.7,47125.7,30.72,54005.0,35.6988,,,,,
765,01/06/19 11:04:57 AM,33183.7,47149.0,30.67,54081.2,35.7556,,,,,
766,01/06/19 11:05:12 AM,33183.7,47137.4,30.68,54057.9,35.7383,,,,,
767,01/06/19 11:05:27 AM,33183.7,47189.9,30.70,54098.5,35.7685,,,,,
768,01/06/19 11:05:42 AM,33183.7,47230.9,30.74,54106.0,35.7741,,,,,
769,01/06/19 11:05:57 AM,33183.7,47160.7,30.71,54055.1,35.7361,,,,,
770,01/06/19 11:06:12 AM,33183.7,47178.3,30.83,53956.9,35.6630,,,,,
771,01/06/19 11:06:27 AM,33183.7,47330.6,30.84,54121.6,35.7857,,,,,
772,01/06/19 11:06:42 AM,33183.7,47260.2,30.84,54040.9,35.7256,,,,,
773,01/06/19 11:06:57 AM,33183.7,47301.2,30.89,54038.6,35.7239,,,,,
774,01/06/19 11:07:12 AM,33183.7,47207.5,30.88,53941.1,35.6513,,,,,
775,01/06/19 11:07:27 AM,33183.7,47236.7,30.89,53964.7,35.6689,,,,,
776,01/06/19 11:07:42 AM,33183.7,47207.5,30.88,53941.1,35.6513,,,,,
777,01/06/19 11:07:57 AM,33183.7,47236.7,30.89,53964.7,35.6689,,,,,
778,01/06/19 11:08:12 AM,33183.7,47266.0,30.90,53988.4,35.6865,,,,,
779,01/06/19 11:08:27 AM,33183.7,47236.7,30.91,53945.0,35.6542,,,,,
780,01/06/19 11:08:42 AM,33183.7,47289.5,30.86,54054.8,35.7359,,,,,
781,01/06/19 11:08:57 AM,33183.7,47277.8,30.90,54002.0,35.6966,,,,,
782,01/06/19 11:09:12 AM,33183.7,47348.2,30.88,54102.3,35.7713,,,,,
783,01/06/19 11:09:27 AM,33183.7,47195.8,30.74,54065.7,35.7441,,,,,
784,01/06/19 11:09:42 AM,33183.7,47307.1,30.84,54094.7,35.7656,,,,,
785,01/06/19 11:09:57 AM,33183.7,47283.6,30.86,54048.0,35.7309,,,,,
786,01/06/19 11:10:12 AM,33183.7,47324.7,30.91,54045.8,35.7292,,,,,
787,01/06/19 11:10:27 AM,33183.7,47395.2,30.91,54126.5,35.7894,,,,,
788,01/06/19 11:10:42 AM,33183.7,47395.2,30.95,54087.1,35.7600,,,,,
789,01/06/19 11:10:57 AM,33183.7,47365.8,30.97,54033.7,35.7203,,,,,
790,01/06/19 11:11:12 AM,33183.7,47295.4,30.96,53963.1,35.6676,,,,,
791,01/06/19 11:11:27 AM,33183.7,47283.6,30.96,53949.6,35.6576,,,,,
792,01/06/19 11:11:42 AM,33183.7,47342.3,30.97,54006.9,35.7003,,,,,
793,01/06/19 11:11:57 AM,33183.7,47313.0,30.93,54012.7,35.7046,,,,,
794,01/06/19 11:12:12 AM,33183.7,47313.0,30.95,53993.0,35.6900,,,,,
795,01/06/19 11:12:27 AM,33183.7,47313.0,30.91,54032.4,35.7193,,,,,
796,01/06/19 11:12:42 AM,33183.7,47289.5,30.90,54015.3,35.7066,,,,,
797,01/06/19 11:12:57 AM,33183.7,47342.3,30.93,54046.2,35.7296,,,,,
798,01/06/19 11:13:12 AM,33183.7,47330.6,30.96,54003.3,35.6976,,,,,
799,01/06/19 11:13:27 AM,33183.7,47318.8,30.97,53980.0,35.6802,,,,,
800,01/06/19 11:13:42 AM,33183.7,47271.9,30.96,53936.2,35.6476,,,,,
801,01/06/19 11:13:57 AM,33183.7,47342.3,30.96,54016.7,35.7076,,,,,
802,01/06/19 11:14:12 AM,33183.7,47289.5,30.93,53985.8,35.6846,,,,,
803,01/06/19 11:14:27 AM,33183.7,47236.7,30.93,53925.4,35.6396,,,,,
804,01/06/19 11:14:42 AM,33183.7,47219.2,30.92,53915.2,35.6320,,,,,
805,01/06/19 11:14:57 AM,33183.7,47213.3,30.93,53898.6,35.6197,,,,,
806,01/06/19 11:15:12 AM,33183.7,47225.0,30.91,53931.6,35.6443,,,,,
807,01/06/19 11:15:27 AM,33183.7,47277.8,30.89,54011.8,35.7039,,,,,
808,01/06/19 11:15:42 AM,33183.7,47207.5,30.81,54010.1,35.7026,,,,,
809,01/06/19 11:15:57 AM,33183.7,47172.4,30.79,53989.5,35.6873,,,,,
810,01/06/19 11:16:12 AM,33183.7,47236.7,30.76,54092.9,35.7643,,,,,
811,01/06/19 11:16:27 AM,33183.7,47143.2,30.78,53965.9,35.6697,,,,,
812,01/06/19 11:16:42 AM,33183.7,47195.8,30.76,54046.0,35.7294,,,,,
813,01/06/19 11:16:57 AM,33183.7,47236.7,30.74,54112.7,35.7791,,,,,
814,01/06/19 11:17:12 AM,33183.7,47114.0,30.71,54001.4,35.6962,,,,,
815,01/06/19 11:17:27 AM,33183.7,47143.2,30.68,54064.6,35.7432,,,,,
816,01/06/19 11:17:42 AM,33183.7,47114.0,30.68,54031.0,35.7182,,,,,
817,01/06/19 11:17:57 AM,33183.7,47172.4,30.81,53969.8,35.6727,,,,,
818,01/06/19 11:18:12 AM,33183.7,47119.9,30.68,54037.8,35.7233,,,,,
819,01/06/19 11:18:27 AM,33183.7,47160.7,30.71,54055.1,35.7361,,,,,
820,01/06/19 11:18:42 AM,33183.7,47131.5,30.64,54090.7,35.7627,,,,,
821,01/06/19 11:18:57 AM,33183.7,47090.7,30.64,54043.8,35.7277,,,,,
822,01/06/19 11:19:12 AM,33183.7,47108.2,30.63,54073.8,35.7501,,,,,
823,01/06/19 11:19:27 AM,33183.7,47061.6,30.62,54030.1,35.7175,,,,,
824,01/06/19 11:19:42 AM,33183.7,47143.2,30.62,54124.0,35.7875,,,,,
825,01/06/19 11:19:57 AM,33183.7,47108.2,30.60,54103.5,35.7722,,,,,
826,01/06/19 11:20:12 AM,33183.7,47119.9,30.56,54156.6,35.8118,,,,,
827,01/06/19 11:20:27 AM,33183.7,47119.9,30.67,54047.7,35.7307,,,,,
828,01/06/19 11:20:42 AM,33183.7,47143.2,30.58,54163.6,35.8170,,,,,
829,01/06/19 11:20:57 AM,33183.7,47049.9,30.51,54125.6,35.7886,,,,,
830,01/06/19 11:21:12 AM,33183.7,47049.9,30.47,54165.3,35.8182,,,,,
831,01/06/19 11:21:27 AM,33183.7,47090.7,30.50,54182.5,35.8311,,,,,
832,01/06/19 11:21:42 AM,33183.7,47061.6,30.51,54139.1,35.7987,,,,,
833,01/06/19 11:21:57 AM,33183.7,47131.5,30.58,54150.2,35.8070,,,,,
834,01/06/19 11:22:12 AM,33183.7,47067.4,30.62,54036.7,35.7225,,,,,
835,01/06/19 11:22:27 AM,33183.7,47108.2,30.64,54063.9,35.7427,,,,,
836,01/06/19 11:22:42 AM,33183.7,47108.2,30.59,54113.4,35.7796,,,,,
837,01/06/19 11:22:57 AM,33183.7,47166.6,30.84,53933.6,35.6457,,,,,
838,01/06/19 11:23:12 AM,33183.7,47172.4,30.91,53871.4,35.5994,,,,,
839,01/06/19 11:23:27 AM,33183.7,47055.8,30.50,54142.3,35.8011,,,,,
840,01/06/19 11:23:42 AM,33183.7,47271.9,31.17,53730.5,35.4946,,,,,
841,01/06/19 11:23:57 AM,33183.7,47342.3,31.27,53713.1,35.4816,,,,,
842,01/06/19 11:24:12 AM,33183.7,47178.3,31.14,53653.0,35.4370,,,,,
843,01/06/19 11:24:27 AM,33183.7,47184.1,30.84,53953.7,35.6607,,,,,
844,01/06/19 11:24:42 AM,33183.7,47090.7,30.74,53945.0,35.6542,,,,,
845,01/06/19 11:24:57 AM,33183.7,47084.9,30.66,54017.3,35.7081,,,,,
846,01/06/19 11:25:12 AM,33183.7,47003.4,30.60,53982.9,35.6824,,,,,
847,01/06/19 11:25:27 AM,33183.7,47003.4,30.55,54032.3,35.7192,,,,,
848,01/06/19 11:25:42 AM,33183.7,46974.4,30.43,54117.8,35.7829,,,,,
849,01/06/19 11:25:57 AM,33183.7,47015.0,30.43,54164.7,35.8178,,,,,
850,01/06/19 11:26:12 AM,33183.7,47020.9,30.47,54131.8,35.7933,,,,,
851,01/06/19 11:26:27 AM,33183.7,47044.1,30.54,54089.1,35.7615,,,,,
852,01/06/19 11:26:42 AM,33183.7,46991.8,30.55,54018.9,35.7093,,,,,
853,01/06/19 11:26:57 AM,33183.7,46980.2,30.56,53995.7,35.6919,,,,,
854,01/06/19 11:27:12 AM,33183.7,47020.9,30.60,54003.0,35.6974,,,,,
855,01/06/19 11:27:27 AM,33183.7,47079.1,30.63,54040.3,35.7252,,,,,
856,01/06/19 11:27:42 AM,33183.7,47067.4,30.64,54017.0,35.7078,,,,,
857,01/06/19 11:27:57 AM,33183.7,46951.2,30.52,54001.8,35.6965,,,,,
858,01/06/19 11:28:12 AM,33183.7,46899.0,30.50,53961.4,35.6664,,,,,
859,01/06/19 11:28:27 AM,33183.7,47119.9,30.68,54037.8,35.7233,,,,,
860,01/06/19 11:28:42 AM,33183.7,47096.5,30.75,53941.8,35.6518,,,,,
861,01/06/19 11:28:57 AM,33183.7,47038.3,30.70,53924.3,35.6388,,,,,
862,01/06/19 11:29:12 AM,33183.7,47096.5,30.83,53863.1,35.5932,,,,,
863,01/06/19 11:29:27 AM,33183.7,47055.8,30.87,53777.1,35.5293,,,,,
864,01/06/19 11:29:42 AM,33183.7,47178.3,30.96,53829.1,35.5680,,,,,
865,01/06/19 11:29:57 AM,33183.7,47096.5,30.95,53745.3,35.5056,,,,,
866,01/06/19 11:30:12 AM,33183.7,47137.4,30.89,53851.0,35.5842,,,,,
867,01/06/19 11:30:27 AM,33183.7,47137.4,30.88,53860.8,35.5915,,,,,
868,01/06/19 11:30:42 AM,33183.7,47096.5,30.75,53941.8,35.6518,,,,,
869,01/06/19 11:30:57 AM,33183.7,47026.7,30.67,53940.5,35.6509,,,,,
870,01/06/19 11:31:12 AM,33183.7,46974.4,30.62,53929.7,35.6428,,,,,
871,01/06/19 11:31:27 AM,33183.7,47049.9,30.62,54016.6,35.7075,,,,,
872,01/06/19 11:31:42 AM,33183.7,46986.0,30.60,53962.8,35.6675,,,,,
873,01/06/19 11:31:57 AM,33183.7,47079.1,30.65,54020.5,35.7104,,,,,
874,01/06/19 11:32:12 AM,33183.7,47067.4,30.73,53928.1,35.6416,,,,,
875,01/06/19 11:32:27 AM,33183.7,47038.3,30.73,53894.7,35.6168,,,,,
876,01/06/19 11:32:42 AM,33183.7,47015.0,30.68,53917.2,35.6335,,,,,
877,01/06/19 11:32:57 AM,33183.7,46997.6,30.67,53907.1,35.6260,,,,,
878,01/06/19 11:33:12 AM,33183.7,47038.3,30.67,53953.9,35.6608,,,,,
879,01/06/19 11:33:27 AM,33183.7,47049.9,30.66,53977.1,35.6781,,,,,
880,01/06/19 11:33:42 AM,33183.7,47038.3,30.67,53953.9,35.6608,,,,,
881,01/06/19 11:33:57 AM,33183.7,47055.8,30.68,53964.1,35.6684,,,,,
882,01/06/19 11:34:12 AM,33183.7,47026.7,30.70,53910.9,35.6289,,,,,
883,01/06/19 11:34:27 AM,33183.7,46986.0,30.67,53893.7,35.6160,,,,,
884,01/06/19 11:34:42 AM,33183.7,46957.0,30.70,53830.8,35.5692,,,,,
885,01/06/19 11:34:57 AM,33183.7,46991.8,30.68,53890.5,35.6137,,,,,
886,01/06/19 11:35:12 AM,33183.7,47084.9,30.71,53968.0,35.6713,,,,,
887,01/06/19 11:35:27 AM,33183.7,46991.8,30.71,53861.0,35.5917,,,,,
888,01/06/19 11:35:42 AM,33183.7,47055.8,30.71,53934.5,35.6464,,,,,
889,01/06/19 11:35:57 AM,33183.7,47044.1,30.72,53911.2,35.6291,,,,,
890,01/06/19 11:36:12 AM,33183.7,47044.1,30.73,53901.4,35.6217,,,,,
891,01/06/19 11:36:27 AM,33183.7,46997.6,30.72,53857.8,35.5893,,,,,
892,01/06/19 11:36:42 AM,33183.7,47003.4,30.71,53874.3,35.6016,,,,,
893,01/06/19 11:36:57 AM,33183.7,46974.4,30.68,53870.5,35.5988,,,,,
894,01/06/19 11:37:12 AM,33183.7,46991.8,30.68,53890.5,35.6137,,,,,
895,01/06/19 11:37:27 AM,33183.7,47061.6,30.70,53951.1,35.6587,,,,,
896,01/06/19 11:37:42 AM,33183.7,47003.4,30.71,53874.3,35.6016,,,,,
897,01/06/19 11:37:57 AM,33183.7,46968.6,30.72,53824.5,35.5645,,,,,
898,01/06/19 11:38:12 AM,33183.7,47009.2,30.80,53792.4,35.5407,,,,,
899,01/06/19 11:38:27 AM,33183.7,47020.9,30.93,53678.4,35.4558,,,,,
900,01/06/19 11:38:42 AM,33183.7,47038.3,30.95,53678.7,35.4561,,,,,
901,01/06/19 11:38:57 AM,33183.7,47026.7,30.95,53665.5,35.4462,,,,,
902,01/06/19 11:39:12 AM,33183.7,46997.6,30.95,53632.2,35.4215,,,,,
903,01/06/19 11:39:27 AM,33183.7,46997.6,30.98,53602.9,35.3997,,,,,
904,01/06/19 11:39:42 AM,33183.7,47009.2,30.95,53645.4,35.4313,,,,,
905,01/06/19 11:39:57 AM,33183.7,47009.2,30.92,53674.8,35.4532,,,,,
906,01/06/19 11:40:12 AM,33183.7,47026.7,30.97,53645.9,35.4317,,,,,
907,01/06/19 11:40:27 AM,33183.7,46997.6,30.97,53612.6,35.4069,,,,,
908,01/06/19 11:40:42 AM,33183.7,47084.9,30.95,53732.0,35.4958,,,,,
909,01/06/19 11:40:57 AM,33183.7,46974.4,30.97,53586.1,35.3872,,,,,
910,01/06/19 11:41:12 AM,33183.7,46893.2,30.96,53503.0,35.3254,,,,,
911,01/06/19 11:41:27 AM,33183.7,47032.5,30.95,53672.1,35.4512,,,,,
912,01/06/19 11:41:42 AM,33183.7,46974.4,30.96,53595.8,35.3945,,,,,
913,01/06/19 11:41:57 AM,33183.7,47003.4,30.97,53619.3,35.4119,,,,,
914,01/06/19 11:42:12 AM,33183.7,47015.0,30.96,53642.3,35.4290,,,,,
915,01/06/19 11:42:27 AM,33183.7,46939.6,30.96,53556.0,35.3649,,,,,
916,01/06/19 11:42:42 AM,33183.7,47003.4,30.96,53629.0,35.4191,,,,,
917,01/06/19 11:42:57 AM,33183.7,46893.2,30.96,53503.0,35.3254,,,,,
918,01/06/19 11:43:12 AM,33183.7,46928.0,30.95,53552.5,35.3623,,,,,
919,01/06/19 11:43:27 AM,33183.7,46991.8,30.95,53625.5,35.4165,,,,,
920,01/06/19 11:43:42 AM,33183.7,46910.6,30.98,53503.4,35.3257,,,,,
921,01/06/19 11:43:57 AM,33183.7,46928.0,30.97,53533.0,35.3478,,,,,
922,01/06/19 11:44:12 AM,33183.7,46916.4,30.95,53539.3,35.3524,,,,,
923,01/06/19 11:44:27 AM,33183.7,46928.0,30.96,53542.8,35.3550,,,,,
924,01/06/19 11:44:42 AM,33183.7,46910.6,30.96,53522.9,35.3402,,,,,
925,01/06/19 11:44:57 AM,33183.7,46957.0,30.96,53575.9,35.3797,,,,,
926,01/06/19 11:45:12 AM,33183.7,46928.0,30.95,53552.5,35.3623,,,,,
927,01/06/19 11:45:27 AM,33183.7,46916.4,30.95,53539.3,35.3524,,,,,
928,01/06/19 11:45:42 AM,33183.7,46864.3,30.93,53499.2,35.3226,,,,,
929,01/06/19 11:45:57 AM,33183.7,46875.8,30.96,53483.1,35.3106,,,,,
930,01/06/19 11:46:12 AM,33183.7,46841.1,30.95,53453.1,35.2884,,,,,
931,01/06/19 11:46:27 AM,33183.7,46852.7,30.93,53485.9,35.3127,,,,,
932,01/06/19 11:46:42 AM,33183.7,46893.2,30.97,53493.2,35.3182,,,,,
933,01/06/19 11:46:57 AM,33183.7,46933.8,30.98,53529.9,35.3454,,,,,
934,01/06/19 11:47:12 AM,33183.7,46841.1,30.98,53423.9,35.2667,,,,,
