"","lon","lat","elevation","time","temperature","Salinity"
"620",-149.8115588352,-17.4826181587,"10.23",2019-01-06 13:32:58,30.38,33.29
"621",-149.8115761857,-17.4826288875,"9.75",2019-01-06 13:33:13,30.39,33.3076
"622",-149.8115854897,-17.4826465733,"9.75",2019-01-06 13:33:28,30.42,33.2821
"623",-149.8116160836,-17.4826511834,"10.71",2019-01-06 13:33:43,30.39,33.2538
"624",-149.811643241,-17.4826436397,"10.23",2019-01-06 13:33:58,30.37,33.2675
"625",-149.8116509523,-17.4826344196,"10.23",2019-01-06 13:34:13,30.37,33.2529
"626",-149.8116438277,-17.4826239422,"9.75",2019-01-06 13:34:28,30.36,33.2793
"627",-149.811643241,-17.4826296419,"9.27",2019-01-06 13:34:43,30.37,33.2382
"628",-149.8116484378,-17.4826361798,"9.75",2019-01-06 13:34:58,30.38,33.2558
"629",-149.8116444144,-17.4826422986,"9.75",2019-01-06 13:35:13,30.38,33.2802
"630",-149.8116578255,-17.4826451484,"9.75",2019-01-06 13:35:28,30.39,33.293
"631",-149.8116807919,-17.4826398678,"9.75",2019-01-06 13:35:43,30.39,33.2342
"632",-149.8116990644,-17.4826487526,"10.23",2019-01-06 13:35:58,30.36,33.25
"633",-149.8117299099,-17.4826746527,"9.75",2019-01-06 13:36:13,30.36,33.2793
"634",-149.811754385,-17.4826622475,"9.75",2019-01-06 13:36:28,30.37,33.2675
"635",-149.8117721546,-17.4826686177,"9.75",2019-01-06 13:36:43,30.37,33.3018
"636",-149.8117958754,-17.4826764129,"9.75",2019-01-06 13:36:58,30.37,33.2773
"637",-149.811822027,-17.4826869741,"9.75",2019-01-06 13:37:13,30.39,33.2831
"638",-149.8118408024,-17.4826769996,"9.27",2019-01-06 13:37:28,30.41,33.3037
"639",-149.8118352704,-17.4826802686,"10.71",2019-01-06 13:37:43,30.43,33.2362
"640",-149.8118362762,-17.4826837052,"10.23",2019-01-06 13:37:58,30.43,33.2851
"641",-149.8118351866,-17.482686555,"10.71",2019-01-06 13:38:13,30.42,33.2675
"642",-149.8118240386,-17.4826882314,"10.71",2019-01-06 13:38:28,30.38,33.2656
"643",-149.8118274752,-17.4826644268,"11.19",2019-01-06 13:38:43,30.37,33.2773
"644",-149.8118304927,-17.482655542,"11.19",2019-01-06 13:38:58,30.36,33.25
"645",-149.8118455801,-17.4826628342,"11.19",2019-01-06 13:39:13,30.37,33.2333
"646",-149.8118664511,-17.482672222,"11.19",2019-01-06 13:39:28,30.37,33.248
"647",-149.8118763417,-17.4826636724,"11.19",2019-01-06 13:39:43,30.38,33.2558
"648",-149.8118941952,-17.4826664384,"11.19",2019-01-06 13:39:58,30.37,33.2382
"649",-149.8119200114,-17.4826547038,"10.71",2019-01-06 13:40:13,30.39,33.2245
"650",-149.8119347636,-17.4826480821,"9.75",2019-01-06 13:40:28,30.42,33.2919
"651",-149.8119532038,-17.4826339167,"10.71",2019-01-06 13:40:43,30.4,33.2469
"652",-149.8119728174,-17.4826150574,"10.23",2019-01-06 13:40:58,30.38,33.2949
"653",-149.8119955324,-17.4826127943,"10.23",2019-01-06 13:41:13,30.34,33.2392
"654",-149.8120036628,-17.4825951084,"9.75",2019-01-06 13:41:28,30.31,33.2647
"655",-149.8120291438,-17.4825862236,"8.79",2019-01-06 13:41:43,30.31,33.2794
"656",-149.8120368551,-17.4825716391,"8.31",2019-01-06 13:41:58,30.32,33.2725
"657",-149.8120458238,-17.4825557135,"8.79",2019-01-06 13:42:13,30.3,33.296
"658",-149.8120603245,-17.48254993,"9.27",2019-01-06 13:42:28,30.31,33.3381
"659",-149.8120611627,-17.4825345911,"9.75",2019-01-06 13:42:43,30.31,33.2745
"660",-149.8120530322,-17.4825257901,"10.23",2019-01-06 13:42:58,30.29,33.3078
"661",-149.8120543733,-17.4825152289,"9.27",2019-01-06 13:43:13,30.3,33.2619
"662",-149.8120543733,-17.4824974593,"9.27",2019-01-06 13:43:28,30.3,33.2863
"663",-149.8120713886,-17.4824805278,"9.27",2019-01-06 13:43:43,30.29,33.3323
"664",-149.8120726459,-17.4824671168,"11.19",2019-01-06 13:43:58,30.29,33.2541
"665",-149.8120956123,-17.4824475031,"11.19",2019-01-06 13:44:13,30.28,33.256
"666",-149.8120936006,-17.4824195914,"11.67",2019-01-06 13:44:28,30.28,33.2609
"667",-149.8121048324,-17.4823981337,"10.71",2019-01-06 13:44:43,30.28,33.2658
"668",-149.8121127952,-17.482372066,"11.19",2019-01-06 13:44:58,30.29,33.3421
"669",-149.8121247813,-17.4823430646,"9.27",2019-01-06 13:45:13,30.29,33.2492
"670",-149.8121521063,-17.482322026,"10.23",2019-01-06 13:45:28,30.29,33.2541
"671",-149.8121653497,-17.4822992273,"9.75",2019-01-06 13:45:43,30.29,33.2785
"672",-149.8122029006,-17.4822760932,"10.23",2019-01-06 13:45:58,30.27,33.3069
"673",-149.8122653458,-17.4822835531,"12.15",2019-01-06 13:46:13,30.28,33.2804
"674",-149.8123181518,-17.4822851457,"12.63",2019-01-06 13:46:28,30.25,33.2864
"675",-149.8123789206,-17.4822759256,"12.63",2019-01-06 13:46:43,30.27,33.2825
"676",-149.8124344088,-17.4822779372,"13.12",2019-01-06 13:46:58,30.24,33.3079
"677",-149.8124858737,-17.482273411,"12.63",2019-01-06 13:47:13,30.27,33.3216
"678",-149.8125255201,-17.4822983891,"12.63",2019-01-06 13:47:28,30.25,33.2522
"679",-149.8125629034,-17.4823162425,"12.63",2019-01-06 13:47:43,30.24,33.3031
"680",-149.8126101773,-17.4823423102,"12.63",2019-01-06 13:47:58,30.27,33.2922
"681",-149.8126830999,-17.4823542126,"12.63",2019-01-06 13:48:13,30.28,33.2658
"682",-149.812706653,-17.4823770113,"12.15",2019-01-06 13:48:28,30.33,33.2657
"683",-149.8127370793,-17.4823927693,"12.15",2019-01-06 13:48:43,30.54,33.2587
"684",-149.8127745464,-17.4824133888,"12.15",2019-01-06 13:48:58,30.56,33.2107
"685",-149.8127981834,-17.4824471679,"12.15",2019-01-06 13:49:13,30.58,33.202
"686",-149.8128095828,-17.4824766722,"11.67",2019-01-06 13:49:28,30.57,33.1649
"687",-149.8128281906,-17.4825188331,"12.15",2019-01-06 13:49:43,30.57,33.1795
"688",-149.8128462117,-17.4825481698,"11.67",2019-01-06 13:49:58,30.6,33.1737
"689",-149.8128744587,-17.4825439788,"11.67",2019-01-06 13:50:13,30.63,33.1923
"690",-149.8128903843,-17.4825622514,"12.15",2019-01-06 13:50:28,30.67,33.0822
"691",-149.8128885403,-17.4825696275,"11.19",2019-01-06 13:50:43,30.69,33.1563
"692",-149.812887283,-17.4825785123,"11.19",2019-01-06 13:50:58,30.73,33.1486
"693",-149.8128769733,-17.4825765006,"11.19",2019-01-06 13:51:13,30.77,33.0873
"694",-149.8128774762,-17.482564263,"12.15",2019-01-06 13:51:28,30.8,33.1546
"695",-149.8128744587,-17.4825548753,"11.67",2019-01-06 13:51:43,30.74,33.2787
"696",-149.8128694296,-17.4825630058,"12.15",2019-01-06 13:51:58,30.71,33.2306
"697",-149.812864149,-17.482538363,"11.67",2019-01-06 13:52:13,30.69,33.1758
"698",-149.8128762189,-17.4825552944,"12.15",2019-01-06 13:52:28,30.67,33.2432
"699",-149.8129186314,-17.4825635087,"12.15",2019-01-06 13:52:43,30.69,33.2443
"700",-149.8129330482,-17.4825811107,"12.15",2019-01-06 13:52:58,30.78,33.2122
"701",-149.8129389994,-17.4826054182,"12.15",2019-01-06 13:53:13,30.78,33.1389
"702",-149.8129987624,-17.4826111179,"11.19",2019-01-06 13:53:28,30.84,33.1617
"703",-149.8130275961,-17.4826090224,"11.19",2019-01-06 13:53:43,30.88,33.1882
"704",-149.8130521551,-17.4825915881,"11.67",2019-01-06 13:53:58,30.83,33.1684
"705",-149.8130677454,-17.4825941026,"12.15",2019-01-06 13:54:13,30.74,33.1369
"706",-149.8130786419,-17.4825949408,"12.15",2019-01-06 13:54:28,30.85,33.1353
"707",-149.8130692542,-17.4825945217,"12.15",2019-01-06 13:54:43,30.9,33.1698
"708",-149.813081827,-17.4825908337,"12.15",2019-01-06 13:54:58,30.97,33.1564
"709",-149.8130848445,-17.4825872295,"12.15",2019-01-06 13:55:13,30.85,33.1939
"710",-149.8130892031,-17.4825791828,"12.15",2019-01-06 13:55:28,30.9,33.1844
"711",-149.8130854312,-17.4825737346,"12.15",2019-01-06 13:55:43,30.69,33.2198
"712",-149.8130980879,-17.4825744051,"12.15",2019-01-06 13:55:58,30.63,33.1386
"713",-149.8130990937,-17.4825759139,"12.15",2019-01-06 13:56:13,30.73,33.2218
"714",-149.8131108284,-17.482573567,"12.15",2019-01-06 13:56:28,30.9,33.1404
"715",-149.8131357227,-17.4825822841,"12.15",2019-01-06 13:56:43,30.88,33.1491
"716",-149.8131636344,-17.4825932644,"12.15",2019-01-06 13:56:58,30.92,33.1806
"717",-149.8131746985,-17.4826117046,"12.15",2019-01-06 13:57:13,30.88,33.1784
"718",-149.8132197931,-17.48260458,"12.15",2019-01-06 13:57:28,30.67,33.1797
"719",-149.8132612836,-17.4826060887,"11.67",2019-01-06 13:57:43,31.03,33.0963
"720",-149.8132890277,-17.4826209247,"11.67",2019-01-06 13:57:58,31.26,33.0045
"721",-149.8133006785,-17.482608268,"11.67",2019-01-06 13:58:13,30.83,33.183
"722",-149.8132912908,-17.4826255348,"11.67",2019-01-06 13:58:28,30.75,33.1642
"723",-149.8132964037,-17.4826206733,"10.71",2019-01-06 13:58:43,30.8,33.1937
"724",-149.813298583,-17.4826247804,"10.71",2019-01-06 13:58:58,30.84,33.1812
"725",-149.8132917099,-17.4826279655,"11.19",2019-01-06 13:59:13,30.82,33.1459
"726",-149.8133204598,-17.4826179072,"10.71",2019-01-06 13:59:28,30.86,33.1187
"727",-149.8133490421,-17.4825955275,"10.71",2019-01-06 13:59:43,30.9,33.1404
"728",-149.8133554962,-17.482596701,"11.67",2019-01-06 13:59:58,31.08,33.0771
"729",-149.8133649677,-17.4825961143,"11.67",2019-01-06 14:00:13,30.99,33.1722
"730",-149.8133590166,-17.4825810269,"11.19",2019-01-06 14:00:28,30.88,33.1442
"731",-149.8133573402,-17.4826019816,"12.15",2019-01-06 14:00:43,30.48,33.1971
"732",-149.8133912869,-17.4825982098,"11.67",2019-01-06 14:00:58,30.4,33.2469
"733",-149.8134228867,-17.4825583957,"9.75",2019-01-06 14:01:13,30.32,33.2823
"734",-149.8134585936,-17.4825614132,"12.15",2019-01-06 14:01:28,30.3,33.2716
"735",-149.8134524748,-17.4825709686,"12.15",2019-01-06 14:01:43,30.32,33.3312
"736",-149.8134427518,-17.4825688731,"12.15",2019-01-06 14:01:58,30.37,33.2969
"737",-149.8134327773,-17.482546661,"12.15",2019-01-06 14:02:13,30.36,33.2548
"738",-149.8134312686,-17.4825482536,"13.60",2019-01-06 14:02:28,30.36,33.2304
"739",-149.813461192,-17.4825400393,"12.63",2019-01-06 14:02:43,30.33,33.2608
"740",-149.8134918697,-17.4825609103,"12.63",2019-01-06 14:02:58,30.34,33.3175
"741",-149.8135170154,-17.4825564679,"12.63",2019-01-06 14:03:13,30.32,33.3166
"742",-149.8135366291,-17.4825629219,"12.63",2019-01-06 14:03:28,30.31,33.2891
"743",-149.8135625292,-17.4825588986,"12.63",2019-01-06 14:03:43,30.37,33.2675
"744",-149.8135621939,-17.4825438112,"13.12",2019-01-06 14:03:58,30.45,33.2518
"745",-149.8135655466,-17.4825252872,"13.12",2019-01-06 14:04:13,30.41,33.2841
"746",-149.8135768622,-17.4825329985,"13.12",2019-01-06 14:04:28,30.37,33.2529
"747",-149.8136205319,-17.4825614132,"13.60",2019-01-06 14:04:43,30.34,33.3371
"748",-149.8136635311,-17.4825646821,"12.63",2019-01-06 14:04:58,30.3,33.345
"749",-149.8136947956,-17.482540207,"13.12",2019-01-06 14:05:13,30.3,33.3009
"750",-149.8137255572,-17.4825300649,"13.60",2019-01-06 14:05:28,30.33,33.3391
"751",-149.8137679696,-17.4825162347,"13.60",2019-01-06 14:05:43,30.37,33.2969
"752",-149.813812729,-17.4825124629,"13.60",2019-01-06 14:05:58,30.36,33.2744
"753",-149.8138199374,-17.4825171567,"14.08",2019-01-06 14:06:13,30.33,33.3685
"754",-149.8138474301,-17.4825247005,"13.60",2019-01-06 14:06:28,30.32,33.2872
"755",-149.813883137,-17.4825159833,"13.60",2019-01-06 14:06:43,30.31,33.2745
"756",-149.8139130604,-17.4825175758,"13.60",2019-01-06 14:06:58,30.3,33.3695
"757",-149.8139510304,-17.4825150613,"13.60",2019-01-06 14:07:13,30.32,33.3312
"758",-149.8139895033,-17.4825132173,"13.60",2019-01-06 14:07:28,30.31,33.3087
"759",-149.8140347656,-17.4825161509,"13.60",2019-01-06 14:07:43,30.3,33.3108
"760",-149.8140786029,-17.4825049192,"13.60",2019-01-06 14:07:58,30.28,33.3245
"761",-149.8141260445,-17.4824940227,"14.08",2019-01-06 14:08:13,30.29,33.3176
"762",-149.8141502682,-17.4824972916,"14.08",2019-01-06 14:08:28,30.28,33.3049
"763",-149.8141750786,-17.4825039972,"13.60",2019-01-06 14:08:43,30.29,33.3617
"764",-149.8141875677,-17.4825043324,"13.60",2019-01-06 14:08:58,30.28,33.3196
"765",-149.8142243642,-17.4824967887,"14.08",2019-01-06 14:09:13,30.28,33.2854
"766",-149.8142764159,-17.4825000577,"13.60",2019-01-06 14:09:28,30.28,33.3049
"767",-149.8143249471,-17.4824932683,"13.60",2019-01-06 14:09:43,30.25,33.3599
"768",-149.8143601511,-17.4824921787,"13.60",2019-01-06 14:09:58,30.28,33.3196
"769",-149.814402815,-17.4824655242,"14.08",2019-01-06 14:10:13,30.27,33.3461
"770",-149.8144555371,-17.482446162,"14.08",2019-01-06 14:10:28,30.24,33.3129
"771",-149.8145018891,-17.4824412167,"14.08",2019-01-06 14:10:43,30.27,33.3461
"772",-149.8145406134,-17.4824434798,"14.08",2019-01-06 14:10:58,30.27,33.3362
"773",-149.8145850375,-17.4824462458,"14.08",2019-01-06 14:11:13,30.28,33.3784
"774",-149.8146278691,-17.4824602436,"14.08",2019-01-06 14:11:28,30.28,33.3196
"775",-149.814676065,-17.4824720621,"14.08",2019-01-06 14:11:43,30.33,33.3538
"776",-149.8147317208,-17.4824757501,"14.08",2019-01-06 14:11:58,30.34,33.2979
"777",-149.8147730436,-17.4824635964,"14.08",2019-01-06 14:12:13,30.37,33.2627
"778",-149.8148230836,-17.4824733194,"14.08",2019-01-06 14:12:28,30.33,33.2852
"779",-149.814864574,-17.4824792705,"14.08",2019-01-06 14:12:43,30.31,33.3823
"780",-149.8149139434,-17.4825011473,"14.08",2019-01-06 14:12:58,30.3,33.3205
"781",-149.814946549,-17.4825210124,"13.60",2019-01-06 14:13:13,30.31,33.3381
"782",-149.8149899673,-17.4825346749,"14.08",2019-01-06 14:13:28,30.3,33.3108
"783",-149.8150253389,-17.4825537857,"14.08",2019-01-06 14:13:43,30.3,33.3009
"784",-149.8150745407,-17.4825839605,"14.08",2019-01-06 14:13:58,30.29,33.3568
"785",-149.8151156958,-17.4825972877,"13.60",2019-01-06 14:14:13,30.31,33.3626
"786",-149.8151584435,-17.4826122075,"13.60",2019-01-06 14:14:28,30.32,33.3068
"787",-149.8151980061,-17.4826175719,"13.60",2019-01-06 14:14:43,30.3,33.3499
"788",-149.8152164463,-17.4826459028,"14.08",2019-01-06 14:14:58,30.34,33.342
"789",-149.815236982,-17.4826713838,"14.08",2019-01-06 14:15:13,30.41,33.245
"790",-149.8152566794,-17.4826803524,"14.08",2019-01-06 14:15:28,30.46,33.2694
"791",-149.8152684141,-17.4826987088,"14.56",2019-01-06 14:15:43,30.49,33.239
"792",-149.8152796458,-17.4827102758,"14.56",2019-01-06 14:15:58,30.54,33.2342
"793",-149.8153061327,-17.4827095214,"14.56",2019-01-06 14:16:13,30.53,33.2557
"794",-149.8153367266,-17.4827323202,"15.04",2019-01-06 14:16:28,30.48,33.2753
"795",-149.81537126,-17.4827477429,"14.56",2019-01-06 14:16:43,30.47,33.2527
"796",-149.8153779656,-17.4827626627,"14.56",2019-01-06 14:16:58,30.47,33.2723
"797",-149.8153971601,-17.4827604834,"14.08",2019-01-06 14:17:13,30.48,33.2508
"798",-149.8154022731,-17.4827789236,"15.04",2019-01-06 14:17:28,30.47,33.2723
"799",-149.8154040333,-17.4827810191,"15.04",2019-01-06 14:17:43,30.47,33.2332
"800",-149.8154039495,-17.482792167,"14.56",2019-01-06 14:17:58,30.53,33.2215
"801",-149.8153696675,-17.4828453921,"15.04",2019-01-06 14:18:13,30.62,33.2528
"802",-149.8153487127,-17.4829087593,"15.04",2019-01-06 14:18:28,30.72,33.2091
"803",-149.8153621238,-17.482918147,"15.04",2019-01-06 14:18:43,30.82,33.1752
"804",-149.8153570108,-17.4829206616,"15.04",2019-01-06 14:18:58,30.81,33.1381
"805",-149.8153719306,-17.4829214998,"14.08",2019-01-06 14:19:13,30.86,33.1676
"806",-149.8153674044,-17.4829169735,"14.08",2019-01-06 14:19:28,30.91,33.1287
"807",-149.8153668176,-17.4829162192,"13.60",2019-01-06 14:19:43,30.97,33.2005
"808",-149.8153600283,-17.4829191528,"13.12",2019-01-06 14:19:58,31.08,33.1162
"809",-149.8153576814,-17.4829165544,"13.60",2019-01-06 14:20:13,31.03,33.1255
"810",-149.8153549992,-17.4829328153,"14.08",2019-01-06 14:20:28,31.08,33.121
"811",-149.815367572,-17.4829182308,"13.60",2019-01-06 14:20:43,31.08,33.1552
"812",-149.815376373,-17.4829127826,"14.08",2019-01-06 14:20:58,31.1,33.1222
"813",-149.8153724335,-17.4829342403,"13.60",2019-01-06 14:21:13,31.09,33.0996
"814",-149.8153547477,-17.4829270318,"13.60",2019-01-06 14:21:28,31.04,33.1188
"815",-149.8153631296,-17.4829105195,"13.60",2019-01-06 14:21:43,31.07,33.162
"816",-149.8153136764,-17.482930636,"14.56",2019-01-06 14:21:58,31.04,33.1139
"817",-149.8153055459,-17.4829000421,"14.56",2019-01-06 14:22:13,30.91,33.1385
"818",-149.8152927216,-17.4828551151,"14.56",2019-01-06 14:22:28,30.78,33.2122
"819",-149.8152851779,-17.4828183185,"14.56",2019-01-06 14:22:43,30.67,33.2432
"820",-149.8152759578,-17.4828100204,"14.56",2019-01-06 14:22:58,30.67,33.2285
"821",-149.8152695876,-17.4827706255,"14.56",2019-01-06 14:23:13,30.69,33.2443
"822",-149.815282831,-17.4827344157,"14.56",2019-01-06 14:23:28,30.67,33.2383
"823",-149.8152519856,-17.4827246927,"14.56",2019-01-06 14:23:43,30.66,33.2598
"824",-149.8152264208,-17.4827100243,"14.56",2019-01-06 14:23:58,30.75,33.2327
"825",-149.8152053822,-17.4826915003,"15.04",2019-01-06 14:24:13,30.69,33.2295
"826",-149.8151743691,-17.4826961104,"15.04",2019-01-06 14:24:28,30.74,33.2738
"827",-149.8151659034,-17.4827024806,"15.04",2019-01-06 14:24:43,30.59,33.2147
"828",-149.8151389137,-17.4826974515,"14.56",2019-01-06 14:24:58,30.6,33.247
"829",-149.8151434399,-17.4826702941,"15.04",2019-01-06 14:25:13,30.55,33.2567
"830",-149.8151283525,-17.4826632533,"14.56",2019-01-06 14:25:28,30.5,33.3301
"831",-149.815122569,-17.4826589786,"14.56",2019-01-06 14:25:43,30.56,33.2645
"832",-149.8151098285,-17.4826656003,"15.04",2019-01-06 14:25:58,30.59,33.2489
"833",-149.8150850181,-17.4826873094,"15.04",2019-01-06 14:26:13,30.59,33.2636
"834",-149.8150741216,-17.4826830346,"15.04",2019-01-06 14:26:28,30.62,33.2822
"835",-149.815092897,-17.4827104434,"14.56",2019-01-06 14:26:43,30.62,33.2186
"836",-149.8151092418,-17.4827257823,"15.52",2019-01-06 14:26:58,30.62,33.2528
"837",-149.8151496425,-17.4827290513,"15.52",2019-01-06 14:27:13,30.64,33.298
"838",-149.8151547555,-17.4827741459,"15.52",2019-01-06 14:27:28,30.68,33.2608
"839",-149.8151712678,-17.482794933,"16.00",2019-01-06 14:27:43,30.82,33.2192
"840",-149.8151765484,-17.4828111101,"15.52",2019-01-06 14:27:58,30.84,33.2644
"841",-149.8151834216,-17.4828417879,"15.52",2019-01-06 14:28:13,30.82,33.2242
"842",-149.815199431,-17.482831981,"16.00",2019-01-06 14:28:28,30.81,33.182
"843",-149.8152111657,-17.4828383513,"15.52",2019-01-06 14:28:43,30.84,33.2154
"844",-149.8152059689,-17.4828479066,"16.00",2019-01-06 14:28:58,30.9,33.1698
"845",-149.8151791468,-17.4828665983,"15.52",2019-01-06 14:29:13,30.94,33.2111
"846",-149.8151661549,-17.4828555342,"15.52",2019-01-06 14:29:28,31,33.1508
"847",-149.8151840921,-17.4828154687,"15.52",2019-01-06 14:29:43,31,33.1361
"848",-149.8151782248,-17.482779175,"15.52",2019-01-06 14:29:58,30.88,33.2175
"849",-149.8151749559,-17.4827367626,"15.52",2019-01-06 14:30:13,30.78,33.222
"850",-149.8151442781,-17.4827184901,"15.52",2019-01-06 14:30:28,30.66,33.2794
"851",-149.8151280172,-17.4826909974,"15.52",2019-01-06 14:30:43,30.6,33.2567
"852",-149.8151193839,-17.4826408736,"15.04",2019-01-06 14:30:58,30.51,33.2939
"853",-149.8151117563,-17.48263794,"15.04",2019-01-06 14:31:13,30.47,33.3213
"854",-149.8151175398,-17.4826277141,"15.04",2019-01-06 14:31:28,30.43,33.3782
"855",-149.8151206411,-17.4825904984,"15.52",2019-01-06 14:31:43,30.42,33.3312
"856",-149.8150974233,-17.482565688,"15.52",2019-01-06 14:31:58,30.38,33.3537
"857",-149.8150752112,-17.4825515226,"15.04",2019-01-06 14:32:13,30.31,33.3921
"858",-149.8150353134,-17.4825223535,"15.04",2019-01-06 14:32:28,30.29,33.4108
"859",-149.8149996065,-17.482541129,"15.04",2019-01-06 14:32:43,30.3,33.3695
"860",-149.8149940744,-17.482555462,"15.04",2019-01-06 14:32:58,30.29,33.3421
"861",-149.81496742,-17.4825376086,"15.04",2019-01-06 14:33:13,30.28,33.3686
"862",-149.8149427772,-17.482498968,"15.52",2019-01-06 14:33:28,30.29,33.4157
"863",-149.8149098363,-17.4824876525,"15.04",2019-01-06 14:33:43,30.28,33.4227
"864",-149.8148825113,-17.4824913405,"15.04",2019-01-06 14:33:58,30.29,33.3568
"865",-149.8148505762,-17.4824734032,"15.04",2019-01-06 14:34:13,30.28,33.3392
"866",-149.8148170486,-17.4824515264,"15.04",2019-01-06 14:34:28,30.3,33.3892
"867",-149.8147786595,-17.4824564718,"14.56",2019-01-06 14:34:43,30.28,33.4276
"868",-149.8147484008,-17.4824651051,"14.56",2019-01-06 14:34:58,30.28,33.403
"869",-149.8147001211,-17.4824640155,"14.08",2019-01-06 14:35:13,30.28,33.3981
"870",-149.8146616481,-17.4824570585,"14.08",2019-01-06 14:35:28,30.28,33.3882
"871",-149.8146585468,-17.4824615009,"14.56",2019-01-06 14:35:43,30.3,33.3548
"872",-149.8146057408,-17.4824312422,"14.56",2019-01-06 14:35:58,30.3,33.4334
"873",-149.8145789187,-17.4824368581,"14.56",2019-01-06 14:36:13,30.29,33.401
"874",-149.8145456426,-17.4824167415,"14.08",2019-01-06 14:36:28,30.28,33.3981
"875",-149.8145254422,-17.4824177474,"14.08",2019-01-06 14:36:43,30.29,33.3862
"876",-149.8145058285,-17.4824304879,"14.08",2019-01-06 14:36:58,30.29,33.4157
"877",-149.8144682776,-17.4824662786,"14.08",2019-01-06 14:37:13,30.29,33.3568
"878",-149.8144610692,-17.4825547077,"13.60",2019-01-06 14:37:28,30.32,33.3705
"879",-149.8144608177,-17.4826508481,"13.60",2019-01-06 14:37:43,30.32,33.3705
"880",-149.8144587222,-17.4827471562,"13.12",2019-01-06 14:37:58,30.37,33.3852
"881",-149.814466266,-17.4828462303,"13.12",2019-01-06 14:38:13,30.41,33.1621
"882",-149.8144676909,-17.4828791711,"13.60",2019-01-06 14:38:28,30.51,33.3478
"883",-149.8144593928,-17.482885709,"13.60",2019-01-06 14:38:43,30.54,33.3764
"884",-149.8144689482,-17.4828759022,"13.60",2019-01-06 14:38:58,30.56,33.3233
"885",-149.8144568782,-17.4828948453,"13.12",2019-01-06 14:39:13,30.63,33.2853
"886",-149.8144676071,-17.4829163868,"14.08",2019-01-06 14:39:28,30.67,33.2579
"887",-149.8144507594,-17.4829474837,"14.08",2019-01-06 14:39:43,30.69,33.2736
"888",-149.8144371808,-17.4829884712,"14.08",2019-01-06 14:39:58,30.74,33.3081
"889",-149.8144304752,-17.4830196518,"14.08",2019-01-06 14:40:13,30.75,33.2915
"890",-149.8144464847,-17.4830152933,"13.60",2019-01-06 14:40:28,30.86,33.241
"891",-149.8144567944,-17.4830281176,"13.12",2019-01-06 14:40:43,30.91,33.2217
"892",-149.8144233506,-17.4830681831,"13.12",2019-01-06 14:40:58,30.89,33.2255
"893",-149.8144015577,-17.4830700271,"13.12",2019-01-06 14:41:13,30.91,33.2069
"894",-149.8143852968,-17.4831098411,"13.12",2019-01-06 14:41:28,31.02,33.1763
"895",-149.8143753223,-17.4831307959,"13.60",2019-01-06 14:41:43,31.11,33.2378
"896",-149.8143598996,-17.4831532594,"13.12",2019-01-06 14:41:58,31.24,33.1107
"897",-149.8143286351,-17.4831842724,"13.12",2019-01-06 14:42:13,31.34,33.0775
"898",-149.8143077642,-17.4832102563,"13.12",2019-01-06 14:42:28,31.64,32.9739
"899",-149.8142964486,-17.4832418561,"12.63",2019-01-06 14:42:43,31.73,32.982
"900",-149.8142853845,-17.4832855258,"12.63",2019-01-06 14:42:58,31.82,32.9513
"901",-149.8142388649,-17.4833319616,"12.63",2019-01-06 14:43:13,31.85,32.9655
"902",-149.8142199218,-17.48333917,"12.63",2019-01-06 14:43:28,31.82,32.9026
"903",-149.8142319918,-17.4833371583,"13.12",2019-01-06 14:43:43,31.78,32.9438
"904",-149.8142117914,-17.4833427742,"12.63",2019-01-06 14:43:58,31.78,32.9828
"905",-149.8141981289,-17.4833379965,"12.63",2019-01-06 14:44:13,31.7,32.9582
"906",-149.8141464125,-17.4833226576,"12.63",2019-01-06 14:44:28,31.69,32.9503
"907",-149.8140837159,-17.4833095819,"12.63",2019-01-06 14:44:43,31.72,32.901
"908",-149.8140325025,-17.4832947459,"12.63",2019-01-06 14:44:58,31.63,32.9952
"909",-149.813975757,-17.4832870346,"12.63",2019-01-06 14:45:13,31.64,33.0178
"961",-149.8060629051,-17.4805869721,"11.19",2019-01-06 16:19:43,29.95,33.4692
"962",-149.8059268668,-17.4806085136,"11.67",2019-01-06 16:19:58,29.95,33.5529
"963",-149.8057689518,-17.4806202482,"12.15",2019-01-06 16:20:13,29.93,33.631
"964",-149.8056160659,-17.480604155,"11.67",2019-01-06 16:20:28,29.94,33.4467
"965",-149.8054532055,-17.4805915821,"11.67",2019-01-06 16:20:43,29.98,33.5025
"966",-149.8053175863,-17.4805741478,"11.67",2019-01-06 16:20:58,30.01,33.4964
"967",-149.8051712383,-17.480562916,"11.19",2019-01-06 16:21:13,29.97,33.4996
"968",-149.8050075397,-17.4805225153,"11.67",2019-01-06 16:21:28,29.99,33.4071
"969",-149.8049155064,-17.4804754928,"11.67",2019-01-06 16:21:43,29.96,33.4918
"970",-149.8049163446,-17.4803814478,"11.67",2019-01-06 16:21:58,30.11,33.4467
"971",-149.805015251,-17.4804029055,"11.67",2019-01-06 16:22:13,30.16,33.4416
"972",-149.8051213659,-17.4804474972,"11.67",2019-01-06 16:22:28,29.97,33.4161
"973",-149.8052426521,-17.4804907478,"11.67",2019-01-06 16:22:43,29.96,33.5164
"974",-149.8053175025,-17.4804643448,"11.67",2019-01-06 16:22:58,29.97,33.475
"975",-149.8053294048,-17.4804736488,"12.15",2019-01-06 16:23:13,30.02,33.4796
