"","time","temperature","Salinity"
"3277",2019-01-09 21:59:42,28.16,32.7811
"3278",2019-01-09 21:59:57,28.15,32.7883
"3279",2019-01-09 22:00:12,28.16,32.749
"3280",2019-01-09 22:00:27,28.15,32.8009
"3281",2019-01-09 22:00:42,28.12,32.822
"3282",2019-01-09 22:00:57,28.1,32.7588
"3283",2019-01-09 22:01:12,28.09,32.7782
"3284",2019-01-09 22:01:27,28.11,32.7603
"3285",2019-01-09 22:01:42,28.11,32.7808
"3286",2019-01-09 22:01:57,28.11,32.7931
"3287",2019-01-09 22:02:12,28.1,32.7678
"3288",2019-01-09 22:02:27,28.09,32.7019
"3289",2019-01-09 22:02:42,28.1,32.7885
"3290",2019-01-09 22:02:57,28.09,32.7794
"3291",2019-01-09 22:03:12,28.09,32.7795
"3292",2019-01-09 22:03:27,28.1,32.7605
"3293",2019-01-09 22:03:42,28.09,32.7962
"3294",2019-01-09 22:03:57,28.09,32.8085
"3295",2019-01-09 22:04:12,28.1,32.761
"3296",2019-01-09 22:04:27,28.08,32.7589
"3297",2019-01-09 22:04:42,28.05,32.776
"3298",2019-01-09 22:04:57,28.05,32.7599
"3299",2019-01-09 22:05:12,28.07,32.7461
"3300",2019-01-09 22:05:27,28.07,32.7706
"3301",2019-01-09 22:05:42,28.05,32.7726
"3302",2019-01-09 22:05:57,28.05,32.8053
"3303",2019-01-09 22:06:12,28.05,32.777
"3304",2019-01-09 22:06:27,28.08,32.7399
"3305",2019-01-09 22:06:42,28.09,32.7454
"3306",2019-01-09 22:06:57,28.09,32.7984
"3307",2019-01-09 22:07:12,28.09,32.8026
"3308",2019-01-09 22:07:27,28.1,32.7714
"3309",2019-01-09 22:07:42,28.1,32.7919
"3310",2019-01-09 22:07:57,28.09,32.7828
"3311",2019-01-09 22:08:12,28.1,32.7556
"3312",2019-01-09 22:08:27,28.11,32.7895
"3313",2019-01-09 22:08:42,28.11,32.7856
"3314",2019-01-09 22:08:57,28.12,32.7503
"3315",2019-01-09 22:09:12,28.12,32.7667
"3316",2019-01-09 22:09:27,28.12,32.7995
"3317",2019-01-09 22:09:42,28.11,32.8229
"3318",2019-01-09 22:09:57,28.11,32.8068
"3319",2019-01-09 22:10:12,28.1,32.7895
"3320",2019-01-09 22:10:27,28.12,32.7676
"3321",2019-01-09 22:10:42,28.12,32.8124
"3322",2019-01-09 22:10:57,28.1,32.7738
"3323",2019-01-09 22:11:12,28.1,32.7658
"3324",2019-01-09 22:11:27,28.09,32.7648
"3325",2019-01-09 22:11:42,28.1,32.7987
"3326",2019-01-09 22:11:57,28.15,32.825
"3327",2019-01-09 22:12:12,28.13,32.8106
"3328",2019-01-09 22:12:27,28.12,32.7689
"3329",2019-01-09 22:12:42,28.13,32.811
"3330",2019-01-09 22:12:57,28.16,32.8309
"3331",2019-01-09 22:13:12,28.13,32.8316
"3332",2019-01-09 22:13:27,28.12,32.798
"3333",2019-01-09 22:13:42,28.13,32.7954
"3334",2019-01-09 22:13:57,28.13,32.7549
"3335",2019-01-09 22:14:12,28.09,32.7911
"3336",2019-01-09 22:14:27,28.1,32.7802
"3337",2019-01-09 22:14:42,28.09,32.7711
"3338",2019-01-09 22:14:57,28.05,32.7302
"3339",2019-01-09 22:15:12,28.07,32.7611
"3340",2019-01-09 22:15:27,28.07,32.7085
"3341",2019-01-09 22:15:42,28.05,32.751
"3342",2019-01-09 22:15:57,28.04,32.7541
"3343",2019-01-09 22:16:12,28.03,32.7369
"3344",2019-01-09 22:16:27,28.05,32.7393
"3345",2019-01-09 22:16:42,28.09,32.7481
"3346",2019-01-09 22:16:57,28.11,32.7465
"3347",2019-01-09 22:17:12,28.08,32.7676
"3348",2019-01-09 22:17:27,28.09,32.7242
"3349",2019-01-09 22:17:42,28.07,32.7871
"3350",2019-01-09 22:17:57,28.09,32.7367
"3351",2019-01-09 22:18:12,28.09,32.7775
"3352",2019-01-09 22:18:27,28.08,32.7644
"3353",2019-01-09 22:18:42,28.08,32.7686
"3354",2019-01-09 22:18:57,28.09,32.8106
"3355",2019-01-09 22:19:12,28.09,32.7539
"3356",2019-01-09 22:19:27,28.08,32.7853
"3357",2019-01-09 22:19:42,28.08,32.7612
"3358",2019-01-09 22:19:57,28.08,32.7614
"3359",2019-01-09 22:20:12,28.08,32.7452
"3360",2019-01-09 22:20:27,28.07,32.8093
"3361",2019-01-09 22:20:42,28.07,32.7851
"3362",2019-01-09 22:20:57,28.07,32.8015
"3363",2019-01-09 22:21:12,28.09,32.7755
"3364",2019-01-09 22:21:27,28.09,32.8123
"3365",2019-01-09 22:21:42,28.09,32.7962
"3366",2019-01-09 22:21:57,28.12,32.8528
"3367",2019-01-09 22:22:12,28.16,32.8127
"3368",2019-01-09 22:22:27,28.15,32.8036
"3369",2019-01-09 22:22:42,28.19,32.8615
"3370",2019-01-09 22:22:57,28.2,32.818
"3371",2019-01-09 22:23:12,28.19,32.8251
"3372",2019-01-09 22:23:27,28.17,32.7618
"3373",2019-01-09 22:23:42,28.11,32.808
"3374",2019-01-09 22:23:57,28.08,32.7843
"3375",2019-01-09 22:24:12,28.07,32.7387
"3376",2019-01-09 22:24:27,28.05,32.8016
"3377",2019-01-09 22:24:42,28.08,32.7687
"3378",2019-01-09 22:24:57,28.09,32.8147
"3379",2019-01-09 22:25:12,28.11,32.8049
"3380",2019-01-09 22:25:27,28.13,32.8196
"3381",2019-01-09 22:25:42,28.13,32.7994
"3382",2019-01-09 22:25:57,28.12,32.7741
"3383",2019-01-09 22:26:12,28.09,32.7627
"3384",2019-01-09 22:26:27,28.07,32.8011
"3385",2019-01-09 22:26:42,28.08,32.7862
"3386",2019-01-09 22:26:57,28.08,32.7742
"3387",2019-01-09 22:27:12,28.08,32.75
"3388",2019-01-09 22:27:27,28.08,32.7665
"3389",2019-01-09 22:27:42,28.1,32.7852
"3390",2019-01-09 22:27:57,28.13,32.8254
"3391",2019-01-09 22:28:12,28.13,32.8256
"3392",2019-01-09 22:28:27,28.13,32.7688
"3393",2019-01-09 22:28:42,28.1,32.794
"3394",2019-01-09 22:28:57,28.11,32.7627
"3395",2019-01-09 22:29:12,28.1,32.7983
"3396",2019-01-09 22:29:27,28.11,32.8159
"3397",2019-01-09 22:29:42,28.09,32.7935
"3398",2019-01-09 22:29:57,28.09,32.7774
"3399",2019-01-09 22:30:12,28.09,32.7857
"3400",2019-01-09 22:30:27,28.08,32.7645
"3401",2019-01-09 22:30:42,28.09,32.7657
"3402",2019-01-09 22:30:57,28.1,32.8158
"3403",2019-01-09 22:31:12,28.17,32.7956
"3404",2019-01-09 22:31:27,28.17,32.8121
"3405",2019-01-09 22:31:42,28.16,32.7825
"3406",2019-01-09 22:31:57,28.16,32.7827
"3407",2019-01-09 22:32:12,28.16,32.8196
"3408",2019-01-09 22:32:27,28.17,32.8005
"3409",2019-01-09 22:32:42,28.16,32.8117
"3410",2019-01-09 22:32:57,28.13,32.8043
"3411",2019-01-09 22:33:12,28.15,32.8068
"3412",2019-01-09 22:33:27,28.15,32.8764
"3413",2019-01-09 22:33:42,28.15,32.8439
"3414",2019-01-09 22:33:57,28.15,32.8522
"3415",2019-01-09 22:34:12,28.13,32.7971
"3416",2019-01-09 22:34:27,28.12,32.7798
"3417",2019-01-09 22:34:42,28.12,32.7678
"3418",2019-01-09 22:34:57,28.13,32.8342
"3419",2019-01-09 22:35:12,28.15,32.7472
"3420",2019-01-09 22:35:27,28.16,32.8299
"3421",2019-01-09 22:35:42,28.17,32.7824
"3422",2019-01-09 22:35:57,28.16,32.8139
"3423",2019-01-09 22:36:12,28.16,32.859
"3424",2019-01-09 22:36:27,28.16,32.8632
"3425",2019-01-09 22:36:42,28.16,32.8104
"3426",2019-01-09 22:36:57,28.15,32.7972
"3427",2019-01-09 22:37:12,28.13,32.8154
"3428",2019-01-09 22:37:27,28.15,32.8138
"3429",2019-01-09 22:37:42,28.16,32.8151
"3430",2019-01-09 22:37:57,28.16,32.8235
"3431",2019-01-09 22:38:12,28.13,32.8446
"3432",2019-01-09 22:38:27,28.13,32.8122
"3433",2019-01-09 22:38:42,28.12,32.8357
"3434",2019-01-09 22:38:57,28.12,32.7545
"3435",2019-01-09 22:39:12,28.12,32.836
"3436",2019-01-09 22:39:27,28.12,32.7913
"3437",2019-01-09 22:39:42,28.13,32.8294
"3438",2019-01-09 22:39:57,28.15,32.8155
"3439",2019-01-09 22:40:12,28.15,32.7994
"3440",2019-01-09 22:40:27,28.15,32.8567
"3441",2019-01-09 22:40:42,28.15,32.8161
"3442",2019-01-09 22:40:57,28.15,32.8203
"3443",2019-01-09 22:41:12,28.15,32.7798
"3444",2019-01-09 22:41:27,28.15,32.8491
"3445",2019-01-09 22:41:42,28.15,32.8411
"3446",2019-01-09 22:41:57,28.16,32.7977
"3447",2019-01-09 22:42:12,28.15,32.8252
"3448",2019-01-09 22:42:27,28.15,32.8213
"3449",2019-01-09 22:42:42,28.13,32.8314
"3450",2019-01-09 22:42:57,28.13,32.8479
"3451",2019-01-09 22:43:12,28.13,32.8195
"3452",2019-01-09 22:43:27,28.16,32.815
"3453",2019-01-09 22:43:42,28.16,32.8641
"3454",2019-01-09 22:43:57,28.16,32.7909
"3455",2019-01-09 22:44:12,28.16,32.8318
"3456",2019-01-09 22:44:27,28.17,32.8412
"3457",2019-01-09 22:44:42,28.18,32.8468
"3458",2019-01-09 22:44:57,28.18,32.8592
"3459",2019-01-09 22:45:12,28.18,32.843
"3460",2019-01-09 22:45:27,28.17,32.8624
"3461",2019-01-09 22:45:42,28.18,32.8351
"3462",2019-01-09 22:45:57,28.19,32.8447
"3463",2019-01-09 22:46:12,28.21,32.839
"3464",2019-01-09 22:46:27,28.21,32.8392
"3465",2019-01-09 22:46:42,28.19,32.8778
"3466",2019-01-09 22:46:57,28.19,32.8535
"3467",2019-01-09 22:47:12,28.18,32.8198
"3468",2019-01-09 22:47:27,28.15,32.8247
"3469",2019-01-09 22:47:42,28.17,32.8068
"3470",2019-01-09 22:47:57,28.19,32.846
"3471",2019-01-09 22:48:12,28.18,32.8572
"3472",2019-01-09 22:48:27,28.18,32.8085
"3473",2019-01-09 22:48:42,28.2,32.8477
"3474",2019-01-09 22:48:57,28.21,32.8368
"3475",2019-01-09 22:49:12,28.19,32.8387
"3476",2019-01-09 22:49:27,28.17,32.8161
"3477",2019-01-09 22:49:42,28.18,32.8378
"3478",2019-01-09 22:49:57,28.21,32.8375
"3479",2019-01-09 22:50:12,28.24,32.8412
"3480",2019-01-09 22:50:27,28.25,32.8753
"3481",2019-01-09 22:50:42,28.26,32.7299
"3482",2019-01-09 22:50:57,28.25,32.8633
"3483",2019-01-09 22:51:12,28.22,32.8313
"3484",2019-01-09 22:51:27,28.21,32.8426
"3485",2019-01-09 22:51:42,28.19,32.8119
"3486",2019-01-09 22:51:57,28.2,32.8458
"3487",2019-01-09 22:52:12,28.2,32.8582
"3488",2019-01-09 22:52:27,28.21,32.8433
"3489",2019-01-09 22:52:42,28.21,32.8557
"3490",2019-01-09 22:52:57,28.21,32.8395
"3491",2019-01-09 22:53:12,28.2,32.8589
"3492",2019-01-09 22:53:27,28.19,32.8253
"3493",2019-01-09 22:53:42,28.17,32.7905
"3494",2019-01-09 22:53:57,28.17,32.7785
"3495",2019-01-09 22:54:12,28.16,32.8223
"3496",2019-01-09 22:54:27,28.15,32.8254
"3497",2019-01-09 22:54:42,28.16,32.8023
"3498",2019-01-09 22:54:57,28.16,32.8554
"3499",2019-01-09 22:55:12,28.19,32.8346
"3500",2019-01-09 22:55:27,28.19,32.8267
"3501",2019-01-09 22:55:42,28.19,32.7739
"3502",2019-01-09 22:55:57,28.19,32.8188
"3503",2019-01-09 22:56:12,28.18,32.8995
"3504",2019-01-09 22:56:27,28.18,32.8629
"3505",2019-01-09 22:56:42,28.18,32.8467
"3506",2019-01-09 22:56:57,28.19,32.8522
"3507",2019-01-09 22:57:12,28.18,32.8267
"3508",2019-01-09 22:57:27,28.19,32.8158
"3509",2019-01-09 22:57:42,28.26,32.9101
"3510",2019-01-09 22:57:57,28.25,32.8517
"3511",2019-01-09 22:58:12,28.24,32.8548
"3512",2019-01-09 22:58:27,28.21,32.827
"3513",2019-01-09 22:58:42,28.2,32.8015
"3514",2019-01-09 22:58:57,28.19,32.8413
"3515",2019-01-09 22:59:12,28.16,32.8502
"3516",2019-01-09 22:59:27,28.16,32.8299
"3517",2019-01-09 22:59:42,28.18,32.8446
"3518",2019-01-09 22:59:57,28.18,32.8857
"3519",2019-01-09 23:00:12,28.19,32.8584
"3520",2019-01-09 23:00:27,28.22,32.9235
"3521",2019-01-09 23:00:42,28.24,32.8811
"3522",2019-01-09 23:00:57,28.24,32.8813
"3523",2019-01-09 23:01:12,28.24,32.8405
"3524",2019-01-09 23:01:27,28.24,32.8407
"3525",2019-01-09 23:01:42,28.21,32.8292
"3526",2019-01-09 23:01:57,28.18,32.8299
"3527",2019-01-09 23:02:12,28.16,32.8318
"3528",2019-01-09 23:02:27,28.17,32.8413
"3529",2019-01-09 23:02:42,28.16,32.8321
"3530",2019-01-09 23:02:57,28.15,32.8393
"3531",2019-01-09 23:03:12,28.15,32.8314
"3532",2019-01-09 23:03:27,28.15,32.8316
"3533",2019-01-09 23:03:42,28.16,32.8778
"3534",2019-01-09 23:03:57,28.18,32.8926
"3535",2019-01-09 23:04:12,28.19,32.8612
"3536",2019-01-09 23:04:27,28.19,32.8573
"3537",2019-01-09 23:04:42,28.21,32.8271
"3538",2019-01-09 23:04:57,28.22,32.8489
"3539",2019-01-09 23:05:12,28.22,32.8409
"3540",2019-01-09 23:05:27,28.22,32.8574
"3541",2019-01-09 23:05:42,28.2,32.8185
"3542",2019-01-09 23:05:57,28.19,32.8093
"3543",2019-01-09 23:06:12,28.16,32.7857
"3544",2019-01-09 23:06:27,28.17,32.8196
"3545",2019-01-09 23:06:42,28.18,32.8494
"3546",2019-01-09 23:06:57,28.17,32.824
"3547",2019-01-09 23:07:12,28.17,32.8405
"3548",2019-01-09 23:07:27,28.18,32.8377
"3549",2019-01-09 23:07:42,28.17,32.8123
"3550",2019-01-09 23:07:57,28.17,32.8655
"3551",2019-01-09 23:08:12,28.17,32.8574
"3552",2019-01-09 23:08:27,28.17,32.8168
"3553",2019-01-09 23:08:42,28.17,32.8782
"3554",2019-01-09 23:08:57,28.18,32.8551
"3555",2019-01-09 23:09:12,28.18,32.8716
"3556",2019-01-09 23:09:27,28.16,32.8735
"3557",2019-01-09 23:09:42,28.16,32.8369
"3558",2019-01-09 23:09:57,28.16,32.8453
"3559",2019-01-09 23:10:12,28.16,32.8169
"3560",2019-01-09 23:10:27,28.16,32.8537
"3561",2019-01-09 23:10:42,28.18,32.8563
"3562",2019-01-09 23:10:57,28.19,32.8495
"3563",2019-01-09 23:11:12,28.2,32.8385
"3564",2019-01-09 23:11:27,28.22,32.8451
"3565",2019-01-09 23:11:42,28.21,32.8564
"3566",2019-01-09 23:11:57,28.21,32.9056
"3567",2019-01-09 23:12:12,28.22,32.8702
"3568",2019-01-09 23:12:27,28.21,32.8732
"3569",2019-01-09 23:12:42,28.21,32.8489
"3570",2019-01-09 23:12:57,28.26,32.8673
"3571",2019-01-09 23:13:12,28.27,32.8481
"3572",2019-01-09 23:13:27,28.27,32.8647
"3573",2019-01-09 23:13:42,28.26,32.8678
"3574",2019-01-09 23:13:57,28.25,32.8259
"3575",2019-01-09 23:14:12,28.22,32.847
"3576",2019-01-09 23:14:27,28.24,32.8128
"3577",2019-01-09 23:14:42,28.25,32.8427
"3578",2019-01-09 23:14:57,28.26,32.9259
"3579",2019-01-09 23:15:12,28.28,32.863
"3580",2019-01-09 23:15:27,28.27,32.862
"3581",2019-01-09 23:15:42,28.27,32.8622
"3582",2019-01-09 23:15:57,28.27,32.85
"3583",2019-01-09 23:16:12,28.26,32.8777
"3584",2019-01-09 23:16:27,28.24,32.8755
"3585",2019-01-09 23:16:42,28.24,32.8879
"3586",2019-01-09 23:16:57,28.24,32.839
"3587",2019-01-09 23:17:12,28.22,32.8328
"3588",2019-01-09 23:17:27,28.21,32.8562
"3589",2019-01-09 23:17:42,28.2,32.8634
"3590",2019-01-09 23:17:57,28.19,32.8542
"3591",2019-01-09 23:18:12,28.21,32.8322
"3592",2019-01-09 23:18:27,28.25,32.8208
"3593",2019-01-09 23:18:42,28.25,32.8169
"3594",2019-01-09 23:18:57,28.26,32.8796
"3595",2019-01-09 23:19:12,28.28,32.8616
"3596",2019-01-09 23:19:27,28.28,32.8618
"3597",2019-01-09 23:19:42,28.28,32.8538
"3598",2019-01-09 23:19:57,28.26,32.7945
"3599",2019-01-09 23:20:12,28.24,32.878
"3600",2019-01-09 23:20:27,28.24,32.8455
"3601",2019-01-09 23:20:42,28.24,32.8456
"3602",2019-01-09 23:20:57,28.24,32.8132
"3603",2019-01-09 23:21:12,28.25,32.8758
"3604",2019-01-09 23:21:27,28.24,32.8135
"3605",2019-01-09 23:21:42,28.25,32.8149
"3606",2019-01-09 23:21:57,28.24,32.8261
"3607",2019-01-09 23:22:12,28.24,32.863
"3608",2019-01-09 23:22:27,28.24,32.8264
"3609",2019-01-09 23:22:42,28.24,32.8062
"3610",2019-01-09 23:22:57,28.21,32.8355
"3611",2019-01-09 23:23:12,28.21,32.852
"3612",2019-01-09 23:23:27,28.22,32.8574
"3613",2019-01-09 23:23:42,28.21,32.8686
"3614",2019-01-09 23:23:57,28.24,32.8642
"3615",2019-01-09 23:24:12,28.26,32.8995
"3616",2019-01-09 23:24:27,28.27,32.8313
"3617",2019-01-09 23:24:42,28.29,32.8461
"3618",2019-01-09 23:24:57,28.3,32.8516
"3619",2019-01-09 23:25:12,28.29,32.8587
"3620",2019-01-09 23:25:27,28.24,32.6498
"3621",2019-01-09 23:25:42,28.24,32.8328
"3622",2019-01-09 23:25:57,28.24,32.8492
"3623",2019-01-09 23:26:12,28.25,32.8546
"3624",2019-01-09 23:26:27,28.27,32.8572
"3625",2019-01-09 23:26:42,28.28,32.8831
"3626",2019-01-09 23:26:57,28.28,32.8423
"3627",2019-01-09 23:27:12,28.3,32.8899
"3628",2019-01-09 23:27:27,28.33,32.8528
"3629",2019-01-09 23:27:42,28.28,32.8552
"3630",2019-01-09 23:27:57,28.29,32.8974
"3631",2019-01-09 23:28:12,28.28,32.8514
"3632",2019-01-09 23:28:27,28.27,32.8504
"3633",2019-01-09 23:28:42,28.25,32.84
"3634",2019-01-09 23:28:57,28.25,32.8483
"3635",2019-01-09 23:29:12,28.24,32.8636
"3636",2019-01-09 23:29:27,28.24,32.8802
"3637",2019-01-09 23:29:42,28.24,32.8355
"3638",2019-01-09 23:29:57,28.25,32.8245
"3639",2019-01-09 23:30:12,28.24,32.8276
"3640",2019-01-09 23:30:27,28.25,32.8208
"3641",2019-01-09 23:30:42,28.26,32.8222
"3642",2019-01-09 23:30:57,28.26,32.855
"3643",2019-01-09 23:31:12,28.27,32.8522
"3644",2019-01-09 23:31:27,28.26,32.8063
"3645",2019-01-09 23:31:42,28.27,32.8689
"3646",2019-01-09 23:31:57,28.26,32.8557
"3647",2019-01-09 23:32:12,28.26,32.8313
"3648",2019-01-09 23:32:27,28.28,32.8257
"3649",2019-01-09 23:32:42,28.3,32.8405
"3650",2019-01-09 23:32:57,28.29,32.815
"3651",2019-01-09 23:33:12,28.29,32.8356
"3652",2019-01-09 23:33:27,28.26,32.8363
"3653",2019-01-09 23:33:42,28.25,32.8966
"3654",2019-01-09 23:33:57,28.24,32.871
"3655",2019-01-09 23:34:12,28.24,32.8304
"3656",2019-01-09 23:34:27,28.24,32.8183
"3657",2019-01-09 23:34:42,28.25,32.8645
"3658",2019-01-09 23:34:57,28.25,32.8524
"3659",2019-01-09 23:35:12,28.27,32.9164
"3660",2019-01-09 23:35:27,28.28,32.8318
"3661",2019-01-09 23:35:42,28.25,32.8529
"3662",2019-01-09 23:35:57,28.25,32.8246
"3663",2019-01-09 23:36:12,28.25,32.8614
"3664",2019-01-09 23:36:27,28.25,32.8412
"3665",2019-01-09 23:36:42,28.24,32.8565
"3666",2019-01-09 23:36:57,28.22,32.8503
"3667",2019-01-09 23:37:12,28.22,32.8709
"3668",2019-01-09 23:37:27,28.21,32.7965
"3669",2019-01-09 23:37:42,28.21,32.8292
"3670",2019-01-09 23:37:57,28.22,32.8551
"3671",2019-01-09 23:38:12,28.24,32.8739
"3672",2019-01-09 23:38:27,28.24,32.8741
"3673",2019-01-09 23:38:42,28.24,32.8375
"3674",2019-01-09 23:38:57,28.22,32.8639
"3675",2019-01-09 23:39:12,28.2,32.8453
"3676",2019-01-09 23:39:27,28.2,32.8007
"3677",2019-01-09 23:39:42,28.2,32.8294
"3678",2019-01-09 23:39:57,28.2,32.8173
"3679",2019-01-09 23:40:12,28.22,32.8933
"3680",2019-01-09 23:40:27,28.26,32.8491
"3681",2019-01-09 23:40:42,28.28,32.8722
"3682",2019-01-09 23:40:57,28.29,32.8776
"3683",2019-01-09 23:41:12,28.3,32.8708
"3684",2019-01-09 23:41:27,28.29,32.8821
"3685",2019-01-09 23:41:42,28.28,32.8729
"3686",2019-01-09 23:41:57,28.28,32.8649
"3687",2019-01-09 23:42:12,28.26,32.83
"3688",2019-01-09 23:42:27,28.22,32.8255
"3689",2019-01-09 23:42:42,28.2,32.8845
"3690",2019-01-09 23:42:57,28.21,32.845
"3691",2019-01-09 23:43:12,28.21,32.8452
"3692",2019-01-09 23:43:27,28.22,32.8792
"3693",2019-01-09 23:43:42,28.24,32.8572
"3694",2019-01-09 23:43:57,28.24,32.8288
"3695",2019-01-09 23:44:12,28.24,32.8412
"3696",2019-01-09 23:44:27,28.22,32.8554
"3697",2019-01-09 23:44:42,28.21,32.834
"3698",2019-01-09 23:44:57,28.2,32.8738
"3699",2019-01-09 23:45:12,28.2,32.8331
"3700",2019-01-09 23:45:27,28.21,32.8957
"3701",2019-01-09 23:45:42,28.21,32.8428
"3702",2019-01-09 23:45:57,28.22,32.8319
"3703",2019-01-09 23:46:12,28.21,32.8677
"3704",2019-01-09 23:46:27,28.2,32.8422
"3705",2019-01-09 23:46:42,28.19,32.8574
"3706",2019-01-09 23:46:57,28.17,32.8105
"3707",2019-01-09 23:47:12,28.18,32.8934
"3708",2019-01-09 23:47:27,28.2,32.8184
"3709",2019-01-09 23:47:42,28.25,32.8938
"3710",2019-01-09 23:47:57,28.32,32.9024
"3711",2019-01-09 23:48:12,28.34,32.8722
"3712",2019-01-09 23:48:27,28.33,32.8875
"3713",2019-01-09 23:48:42,28.32,32.8743
"3714",2019-01-09 23:48:57,28.25,32.8497
"3715",2019-01-09 23:49:12,28.2,32.8644
"3716",2019-01-09 23:49:27,28.2,32.8116
"3717",2019-01-09 23:49:42,28.18,32.8258
"3718",2019-01-09 23:49:57,28.22,32.8224
"3719",2019-01-09 23:50:12,28.25,32.8792
"3720",2019-01-09 23:50:27,28.27,32.8695
"3721",2019-01-09 23:50:42,28.28,32.8627
"3722",2019-01-09 23:50:57,28.28,32.8261
"3723",2019-01-09 23:51:12,28.27,32.8782
"3724",2019-01-09 23:51:27,28.27,32.8293
"3725",2019-01-09 23:51:42,28.28,32.8715
"3726",2019-01-09 23:51:57,28.32,32.8847
"3727",2019-01-09 23:52:12,28.34,32.8545
"3728",2019-01-09 23:52:27,28.34,32.9037
"3729",2019-01-09 23:52:42,28.34,32.7895
"3730",2019-01-09 23:52:57,28.33,32.8906
"3731",2019-01-09 23:53:12,28.32,32.8528
"3732",2019-01-09 23:53:27,28.3,32.8506
"3733",2019-01-09 23:53:42,28.28,32.7953
"3734",2019-01-09 23:53:57,28.25,32.8981
"3735",2019-01-09 23:54:12,28.27,32.8312
"3736",2019-01-09 23:54:27,28.28,32.8489
"3737",2019-01-09 23:54:42,28.3,32.88
"3738",2019-01-09 23:54:57,28.32,32.8295
"3739",2019-01-09 23:55:12,28.32,32.8991
"3740",2019-01-09 23:55:27,28.32,32.9075
"3741",2019-01-09 23:55:42,28.3,32.9012
"3742",2019-01-09 23:55:57,28.28,32.8662
"3743",2019-01-09 23:56:12,28.27,32.8162
"3744",2019-01-09 23:56:27,28.27,32.8327
"3745",2019-01-09 23:56:42,28.28,32.83
"3746",2019-01-09 23:56:57,28.29,32.8394
"3747",2019-01-09 23:57:12,28.32,32.8677
"3748",2019-01-09 23:57:27,28.32,32.8679
"3749",2019-01-09 23:57:42,28.33,32.8816
"3750",2019-01-09 23:57:57,28.3,32.8904
"3751",2019-01-09 23:58:12,28.32,32.8848
"3752",2019-01-09 23:58:27,28.3,32.8662
"3753",2019-01-09 23:58:42,28.3,32.8174
"3754",2019-01-09 23:58:57,28.29,32.8286
"3755",2019-01-09 23:59:12,28.28,32.8439
"3756",2019-01-09 23:59:27,28.29,32.8739
"3757",2019-01-09 23:59:42,28.29,32.874
"3758",2019-01-09 23:59:57,28.32,32.9065
"3759",2019-01-10 00:00:12,28.34,32.8313
"3760",2019-01-10 00:00:27,28.36,32.8952
"3761",2019-01-10 00:00:42,28.37,32.8352
"3762",2019-01-10 00:00:57,28.37,32.8395
"3763",2019-01-10 00:01:12,28.35,32.8864
"3764",2019-01-10 00:01:27,28.34,32.8199
"3765",2019-01-10 00:01:42,28.32,32.8626
"3766",2019-01-10 00:01:57,28.32,32.8792
"3767",2019-01-10 00:02:12,28.3,32.8483
"3768",2019-01-10 00:02:27,28.3,32.8607
"3769",2019-01-10 00:02:42,28.32,32.8347
"3770",2019-01-10 00:02:57,28.33,32.8279
"3771",2019-01-10 00:03:12,28.35,32.8632
"3772",2019-01-10 00:03:27,28.34,32.858
"3773",2019-01-10 00:03:42,28.34,32.8215
"3774",2019-01-10 00:03:57,28.32,32.8969
"3775",2019-01-10 00:04:12,28.32,32.8643
"3776",2019-01-10 00:04:27,28.32,32.8277
"3777",2019-01-10 00:04:42,28.3,32.8705
"3778",2019-01-10 00:04:57,28.3,32.8748
"3779",2019-01-10 00:05:12,28.3,32.8626
"3780",2019-01-10 00:05:27,28.32,32.8611
"3781",2019-01-10 00:05:42,28.35,32.8649
"3782",2019-01-10 00:05:57,28.35,32.8405
"3783",2019-01-10 00:06:12,28.32,32.8739
"3784",2019-01-10 00:06:27,28.3,32.8186
"3785",2019-01-10 00:06:42,28.29,32.8666
"3786",2019-01-10 00:06:57,28.28,32.8329
"3787",2019-01-10 00:07:12,28.29,32.8464
"3788",2019-01-10 00:07:27,28.32,32.8665
"3789",2019-01-10 00:07:42,28.33,32.872
"3790",2019-01-10 00:07:57,28.33,32.8804
"3791",2019-01-10 00:08:12,28.3,32.8442
"3792",2019-01-10 00:08:27,28.29,32.8636
"3793",2019-01-10 00:08:42,28.28,32.8259
"3794",2019-01-10 00:08:57,28.29,32.8476
"3795",2019-01-10 00:09:12,28.3,32.8245
"3796",2019-01-10 00:09:27,28.3,32.841
"3797",2019-01-10 00:09:42,28.3,32.8739
"3798",2019-01-10 00:09:57,28.29,32.8198
"3799",2019-01-10 00:10:12,28.27,32.8298
"3800",2019-01-10 00:10:27,28.28,32.8556
"3801",2019-01-10 00:10:42,28.3,32.8133
"3802",2019-01-10 00:10:57,28.3,32.8217
"3803",2019-01-10 00:11:12,28.33,32.8621
"3804",2019-01-10 00:11:27,28.32,32.8447
"3805",2019-01-10 00:11:42,28.29,32.9027
"3806",2019-01-10 00:11:57,28.28,32.8812
"3807",2019-01-10 00:12:12,28.28,32.8487
"3808",2019-01-10 00:12:27,28.29,32.8745
"3809",2019-01-10 00:12:42,28.34,32.8072
"3810",2019-01-10 00:12:57,28.34,32.9013
"3811",2019-01-10 00:13:12,28.35,32.8822
"3812",2019-01-10 00:13:27,28.35,32.8538
"3813",2019-01-10 00:13:42,28.35,32.8785
"3814",2019-01-10 00:13:57,28.33,32.8558
"3815",2019-01-10 00:14:12,28.3,32.8157
